,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.10561446495712051,0.795671546785487,0.29205607476635514,-0.07571168988491823,16.84022058954,,,,0.363571,0.459633,0.13252,0.0077,0.021179,-4.638727,0.489928,0.517085,64.24075784085224,3.1695383960859207,50.0,0.08565781726764232,0.07114449152477945,0.029026651485725752,102.451467,-88.793055,11.28,1.13426,0.53775,0.715996,1.144511
000002.XSHE,0.08342510094437214,0.5151187348683871,0.6331518298087881,0.026757642651682387,4.755465364942836,0.48691970503234727,-0.042528,1.396457,0.158224,0.420182,0.161956,0.032204,0.203533,-8.780099,0.381714,0.384872,65.81352448937584,7.981698017285188,55.00000000000001,0.20784352041439824,0.11310266033563719,0.1894817201575221,163.06031,29.106046,25.575,0.95242,0.631077,-0.242695,-0.01045
000009.XSHE,0.022567963421844885,0.1956258069564537,0.2603420895056104,-0.023825350649598186,2.816860792580632,0.8151180961620667,0.043159,2.140916,0.125503,0.373269,0.115363,0.038966,0.310481,-29.094468,0.110419,0.006832,44.24245657225403,-5.998133536947476,55.00000000000001,0.10623215149900211,0.0883339259170076,0.035796451163989024,125.301609,33.215894,2.685714,7.35116,3.375228,-1.49719,0.165989
000012.XSHE,0.06759131586773731,0.3009147809340395,0.389089918680207,0.014301036825169826,2.0577745803996494,0.48775102247897306,0.02951,0.653958,0.192001,0.34834,0.224617,0.11278,0.587389,1.060463,0.216499,0.17827,57.26628435000946,3.1207598371777534,55.00000000000001,0.24065993383982676,0.19543772369167695,0.09044442029629962,132.227317,10.870215,6.847143,3.6121,2.915758,0.147447,0.705861
000021.XSHE,0.038041183385132744,0.4989522003792037,2.3501762632197414,-0.05610318497781119,2.098858754146789,0.0066437407108613615,-0.055629,1.381156,0.013505,0.026603,0.076243,0.02779,2.057814,-0.383103,-0.094753,-0.312402,62.56694535667779,7.027846182989193,70.0,0.2143201090348681,0.10942822682475634,0.2097837644202235,147.915266,-25.665439,2.971429,0.92804,0.50779,-0.054492,0.079964
000024.XSHE,0.07675127215233593,0.5798446016467587,0.47936340539763195,0.018305027658896793,3.0254373137422506,0.5271259045680845,0.113428,1.842965,0.205971,0.482655,0.132362,0.047904,0.232577,0.460344,0.154831,0.321364,64.3471881968607,7.656807216278579,60.0,0.4822314428992165,0.28344130592958666,0.39758027393925965,155.684309,42.858449,3.269286,1.58286,1.153767,0.002144,-0.049876
000027.XSHE,0.06774608766343744,0.8521516829995739,0.843668269636379,0.022487929603785168,1.8912137884013946,0.36779753419872546,-0.213825,1.08291,0.086462,0.131399,0.073134,0.037203,0.430282,1.93782,0.059795,-0.374021,61.07591913826652,4.715930189379866,65.0,0.041004540223847474,0.008451181633578664,0.06510671718053762,104.130809,6.023905,1.238571,0.38156,0.17401,-0.925674,-0.220225
000039.XSHE,0.09815469179426778,0.45497975340097363,1.5855398763278896,0.020852404595035876,3.0933611541627255,0.4938524466215559,0.01265,1.244226,0.05665,0.178037,0.215732,0.055032,0.971454,1.854428,0.4427,0.310795,63.739788040756764,7.386971917977438,50.0,0.23560651760010565,0.1281665865987255,0.21487986200276027,156.285897,-1.260063,9.884286,1.85658,1.236587,0.804093,0.039434
000059.XSHE,0.08572800219463686,0.634236062662523,3.240440699935191,-0.04868691393127355,3.8543515708563802,1.2675109209447686,-0.046994,0.764351,0.026458,0.148882,0.13517,0.034825,1.316231,4.837248,1.290748,-17.619992,63.9813866784124,6.6989182288517215,65.0,0.21678827574395765,0.10376409798213312,0.22604835552364905,122.89916,-32.148917,0.371429,1.53658,0.791348,-0.079107,0.069967
000060.XSHE,0.04628901006323079,0.23597706302947352,0.5309546564723373,-0.006677640255486516,2.19264752496555,0.3404773921191311,-0.052016,0.959701,0.105757,0.245462,0.196159,0.090097,0.84995,-0.037963,0.214709,0.570563,66.09520724740126,7.450492851434158,50.0,0.26324986603360134,0.208667601918542,0.10916452823011868,128.756713,-17.276417,6.753571,1.69584,0.717823,3.04138,1.162967
