,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.148539853242625,1.0930156301235108,0.508957654723127,0.08813290441986515,16.878340798259874,,,,0.291843,0.51438,0.135893,0.008051,0.027588,-2.588119,0.312975,0.127322,46.48058462712709,1.7648880173392254,40.0,-0.09923432546781363,-0.16153227786928234,0.12459590480293742,96.39312,21.872885,20.899286,0.87264,0.956852,1.172887,0.87882
000002.XSHE,0.16965830816735097,0.8628872206402622,1.5197568389057752,-0.09107799919851362,4.544839944358739,0.4253064480339715,0.022194,1.343926,0.135118,0.314736,0.19661,0.038183,0.28259,1.561075,0.313263,0.168233,59.996868906913015,7.666873320934068,50.0,0.17638264550084148,0.07176334309173843,0.2092386048182061,131.887932,-8.36911,36.244286,0.93506,1.043375,0.999167,0.901407
000009.XSHE,0.031211473337598904,0.24916529625753725,0.299356383774884,0.02050323130925434,2.7213206195497137,0.2758332817417117,0.075933,1.369742,0.145508,0.359246,0.125265,0.04154,0.285485,-0.97188,-0.127092,1.640033,49.117083303511464,-4.0160276841817595,55.00000000000001,0.05876035307025251,0.14511543271951316,-0.1727101592985213,142.139738,24.047309,2.16,1.42602,2.201923,-0.503805,0.576121
000012.XSHE,0.09391964235400192,0.4921259842519685,0.47290267662914975,-0.010473858297076326,1.7949081404212193,0.32860812749462415,-0.079913,0.592974,0.216623,0.288667,0.190849,0.111103,0.51289,0.662093,0.105719,3.530243,50.80815329382364,1.8384131591678887,55.00000000000001,-0.01566612527414879,-0.054315984802513984,0.07729971905673039,127.834831,15.618809,3.994286,1.40798,1.349088,-0.055672,1.226505
000024.XSHE,0.12974375608173858,0.8251505899826719,1.0055304172951232,0.18578382194478504,3.4442496165246257,0.5213213781495553,0.030642,1.641642,0.169134,0.415217,0.157234,0.041094,0.24297,-0.498926,0.28743,0.287736,56.37278769413497,9.351329018041605,50.0,0.3403390013362717,-0.07893874303930062,0.8385554887511446,139.525959,13.182103,4.954286,4.03898,2.70092,0.898166,0.81962
000039.XSHE,0.05574757498048835,0.528597103287874,1.4797277300976621,-0.005523207967558885,2.963977098239763,0.6341203270428347,0.026178,1.26379,0.045521,0.16643,0.105462,0.036285,0.797103,4.89608,0.065159,0.364721,49.32809384693009,1.6209476309226951,55.00000000000001,-0.06829901396639038,-0.14837463645416474,0.16015124497554872,83.932455,1.041149,10.632857,0.97074,0.958577,-0.217548,0.034303
000046.XSHE,0.04729742512817602,0.36982248520710065,0.2377442822500119,0.029584835996461657,4.221115828680369,1.963187610240879,-0.378125,3.20817,0.198574,0.549829,0.127891,0.028942,0.145748,-0.453967,0.335652,0.515373,68.23550854950345,13.477053299828068,55.00000000000001,0.05854309948537395,-0.011854009491728957,0.14079421795420582,121.331567,-225.027819,3.559286,0.02552,0.081665,1.924096,2.214722
000060.XSHE,0.034767129764835134,0.5020584396023697,1.7809439002671417,0.005376240029762865,2.280123980823756,0.39976617056347385,0.023135,0.825486,0.019897,0.069316,0.069248,0.02914,1.461468,3.147806,0.14773,-0.211484,54.87669380677526,3.5489322476570884,45.0,-0.008841206227280018,-0.03864434863635884,0.05960628481815765,119.356984,28.777135,3.072857,0.59632,0.401263,-0.514003,-0.789403
000061.XSHE,-0.0002660231814196428,0.3169471649076099,0.1382571306115113,-0.03239516923236407,1.987179462256851,0.21921320527389418,-0.073066,0.657549,0.02873,0.37241,-0.000839,0.005034,0.175216,1.208065,0.228094,-0.681439,62.82935581024418,11.156241538044947,50.0,0.24901142773581153,0.01110587342452056,0.4758111086225819,165.82642,20.760969,7.165,1.59338,0.961893,0.658933,0.462428
000063.XSHE,0.031246094238220223,0.5185915054711404,1.7316017316017316,-0.05848876723225305,4.236045832256991,0.6553461431105116,0.095667,1.253145,0.019056,0.293855,0.060253,0.014325,0.75174,8.132642,-0.106693,-1.55042,43.3723202688088,-2.015216944273116,35.0,-0.19676166299270292,-0.22470407994046082,0.055884833895515795,68.840214,-13.948552,5.374286,0.73146,1.133218,-0.226821,0.431492
000069.XSHE,0.1315062728492149,0.7118451025056948,0.8399126490844951,0.007625764101562977,3.177599371552998,0.59281445528817,-0.028156,1.336688,0.176022,0.529893,0.184739,0.056398,0.3204,1.04338,0.2635,0.22172,50.54120449775256,3.840682788051216,45.0,-0.01627367893646703,-0.08213696447271698,0.1317265710724999,103.9801,15.906705,5.917143,1.4584,1.220093,0.339549,0.473784
000100.XSHE,0.09767055721052889,0.6561249261859458,3.9603960396039604,-0.02431073002691198,3.9122288757787964,1.050811151048869,-0.023675,1.290125,0.033737,0.175393,0.138616,0.036945,1.092769,0.894443,0.228598,1.266576,50.21445921603921,-1.1164274322169128,45.0,0.012653430625663376,0.016938133508036295,-0.008569405764745838,130.888031,5.227654,0.186429,1.92956,2.777015,-0.543898,1.154459
000157.XSHE,0.10229655772083271,1.1090163025396473,1.0270103728047653,-0.09130669004117932,2.12922265501076,0.3439191089229364,0.048313,2.105485,0.102535,0.291675,0.092241,0.044137,0.430456,16.533472,-0.198235,-0.475109,44.617679501785446,-0.15174506828529094,45.0,-0.03337690661798165,-0.05063896211561716,0.034524110995271015,112.733865,18.094799,5.845,0.38364,0.42899,-0.158931,0.037308
000333.XSHE,0.06994865768525901,0.43209609817223354,1.595150741745095,0.055509297807382736,2.4806709964014835,0.03116845195036156,,1.153217,,,0.162608,0.073353,,3.561272,,,,4.056781923552784,55.00000000000001,,,,83.453888,-39.513145,1.537143,1.52814,0.939527,0.278251,-0.024746
000338.XSHE,0.10733298986776575,0.8333333333333334,1.7528483786152498,0.07507958435942098,2.287444044000185,0.4339451921154005,0.145439,1.640033,0.065469,0.206201,0.128802,0.048619,0.742618,5.842413,0.210656,0.180372,45.07047232525434,0.7790485662191381,35.0,-0.050330284276353776,-0.07665249067531654,0.05264441279792553,86.862004,18.963915,1.285714,0.4994,0.666762,0.028455,0.488571
000400.XSHE,0.02537974442597363,0.15961182404392518,0.3472583949716984,0.030682846754521882,2.172115397384239,0.18132774020363945,0.222076,1.876884,0.107647,0.268125,0.15901,0.092894,0.862947,1.770858,0.082098,0.352282,39.16921821401013,-8.491247698296174,35.0,-0.8129623148771685,-0.37430152849203246,-0.8773215727702721,78.354496,13.532487,168.038571,0.92984,1.500412,0.448355,1.023707
000401.XSHE,0.009543487285689062,0.9720062208398135,1.2468827930174562,0.011639776842198381,3.2231758756880615,1.2018116756029242,0.00463,0.788315,0.000358,0.239546,0.009818,0.000121,0.339081,1.210505,0.0176,-0.980158,57.149333524295564,6.574800263871571,55.00000000000001,0.499758812372014,0.2736746945166999,0.45216823571062825,135.197104,-6.514347,3.082857,2.82566,1.10653,0.891011,0.618287
000402.XSHE,0.18915033668759929,1.4575134819997084,1.3005592404734034,-0.10508837932701401,3.1105520400065787,0.9951226154478481,-0.141372,2.210268,0.177041,0.375261,0.129772,0.046273,0.26137,-1.791699,0.153692,0.305388,58.486653678360454,6.382978723404258,55.00000000000001,0.0834766719769644,-0.006216772177450711,0.17938688830883023,133.976738,16.320201,4.103571,1.31108,0.715622,0.716142,0.625687
