,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.06497134763569265,0.6444960041247744,0.3351655717924655,0.2247544557570854,12.272585523473165,,,,0.193845,,0.081886,0.006672,0.03442,-1.140249,0.097596,0.041472,60.81203923266128,3.3245865331375337,55.00000000000001,0.7607454059727701,0.6241233209770373,0.2732441699914656,87.507082,-22.227309,89.970714,0.35078,0.388112,0.937186,0.473593
000002.XSHE,0.1339764201500536,0.7276431637924762,1.3978194017332959,0.06972819947843306,5.36772284597819,0.5781933293590935,0.14245,1.176263,0.136934,0.277531,0.184125,0.031121,0.227271,13.061685,0.180531,0.092335,41.35534152608882,-1.038167277140812,50.0,-0.6063075800049695,-0.7204476873702534,0.2282802147305678,74.421969,26.441151,78.670714,0.66868,0.678485,0.056455,-0.157991
000063.XSHE,0.03903170154799728,0.3159457837035165,0.7322252324815114,-0.003612437477738354,3.207148360491488,0.6361118435605857,0.385582,1.47812,0.05646,0.309948,0.123539,0.03855,0.68278,1.094696,0.179834,0.094954,62.27720134055097,7.528439968118264,55.00000000000001,0.44126142127488777,-0.06078678270756807,1.0040964079649117,239.895225,55.066183,13.99,1.96608,1.109507,0.545131,-0.415417
000066.XSHE,0.02340878765888715,0.19883087445818587,0.36627353307450006,-0.05491066035560143,2.965913282695811,0.6640060546728523,0.306439,1.530712,0.068118,0.224657,0.117732,0.037941,0.556989,10.539664,0.636989,0.357524,57.780134958595184,13.653641477877448,55.00000000000001,0.7176642884961346,0.048755584118454945,1.3378174087553594,133.926794,1.158308,11.167857,5.08006,2.019843,0.559979,0.57547
000069.XSHE,0.18636550001863655,1.1439029970258523,1.2220457045093487,0.09323226955313774,4.130409805281697,1.1033889495932019,0.215186,1.642064,0.189956,0.483818,0.161271,0.034336,0.180759,-3.48814,0.418733,0.145033,39.46231935767447,-4.871966425399885,30.0,-0.3104868048996785,-0.2425211593550982,-0.13593129108916063,81.759309,18.486088,10.92,0.7823,1.266553,0.271756,0.271662
000100.XSHE,0.05630979396246389,0.3086705559156712,0.8398421096833795,0.0009959146584794514,2.9972140947119184,1.1076731492569574,0.285045,0.893776,0.084339,0.170351,0.181231,0.029234,0.346126,3.329493,0.609477,1.747994,41.20755527164597,-4.299678720349987,40.0,-0.21575384296356148,-0.1822058349152172,-0.06709601609668858,97.945845,27.390736,0.78,2.81676,3.237633,-0.093263,0.294825
000157.XSHE,0.09303883440948252,0.5944243000653867,0.8058017727639002,0.09755812025013903,2.3934373359412184,0.3857119947255049,0.359088,1.776729,0.116251,0.279945,0.156518,0.064522,0.555027,1.101356,0.731939,1.009516,41.75555127587058,-1.6870586967067447,40.0,-0.3817909695670725,-0.4282105021632743,0.09283906519240359,66.967129,16.64627,26.142143,1.18186,1.346998,0.733047,-0.685207
000166.XSHE,0.06845001779700463,0.7548878991469766,0.2531453307343746,0.12239302849309702,5.41975542441698,,,,0.27433,,0.090675,0.01666,0.060728,-2.234159,0.131517,0.406143,58.356995323360486,3.304830136353127,50.0,0.056330198930238495,0.012144680071443134,0.08837103771759072,219.318182,108.039986,0.137857,0.43688,0.222032,0.463258,0.883563
000333.XSHE,0.050609336410380984,0.20596049677671824,0.5438920918089851,-0.00946249257194333,2.968377538194205,0.4579956852314668,0.150633,1.317968,0.094292,0.245455,0.245724,0.079273,0.836223,1.322369,0.1827,0.242896,51.794435005450346,3.4846884899683293,55.00000000000001,0.5726393385544384,-0.8482264150751395,2.841731507259156,79.072554,-28.720827,11.191429,0.57704,0.501045,0.098014,-0.017939
000338.XSHE,0.06747137526904211,0.36179450072358904,1.440922190201729,0.09200309130386781,3.258890448407606,0.7152747486139673,0.372257,1.225687,0.05827,0.18721,0.186489,0.046026,0.789884,-0.716299,0.331934,0.17294,49.34822369690898,3.742867274896036,45.0,-0.3216295281525756,-0.580854753442997,0.5184504505808427,67.465167,9.717067,10.811429,2.9846,1.672288,0.978928,0.119833
000425.XSHE,0.09215910347624139,0.6361323155216285,1.618908855431439,0.03281496624980721,2.6881695948067903,0.21631699316704742,0.313584,1.399528,0.057254,0.167254,0.136732,0.050451,0.881184,1.12679,0.45216,0.519637,43.950556616659824,-4.996034892942102,40.0,-0.14820013603548343,-0.04132577253887435,-0.21374872699321817,77.167072,14.849059,7.180714,1.2332,1.620855,0.488992,0.766693
000538.XSHE,0.03114614706587722,0.24311971214626082,0.22018671833714992,0.0035306134193673214,1.3690075289331782,0.029636595771393933,1.079521,3.59181,0.141238,0.277784,0.12811,0.092747,0.656669,-0.167791,0.160756,0.08199,59.50439824487792,11.859498476411385,60.0,1.710944544346063,-1.1260644690089792,5.674018026710084,159.048882,16.033249,97.849286,2.62356,1.370003,0.105674,0.009524
