,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.07830363015629405,0.8385041086701324,0.44000528006336076,0.38993955936829794,12.116143723991069,,,,0.177958,,0.075179,0.006205,0.034867,6.463761,0.139493,-0.036129,65.36902386720791,7.0697964703027,70.0,0.8413615600203475,0.6665077953284567,0.34970752938378147,148.85979,-42.746171,87.472143,0.54322,0.642145,-0.125265,0.153453
000002.XSHE,0.12651661795776875,0.6332320162107397,1.2043839576056847,0.22210376687988628,5.995411310720984,0.6419597001260994,0.129286,1.141408,0.146867,0.324413,0.199799,0.031201,0.212443,1.464916,0.115457,0.009771,46.800886064535,-1.6184799440001805,40.0,-0.16097307842631636,0.012887426407968021,-0.3477210096685688,106.596001,-10.978389,76.728571,0.72208,0.76771,0.484096,0.789259
000063.XSHE,0.02506843683255287,0.28148398356133536,0.6759040216289287,0.06343125003964453,3.692580168247022,0.6884244878042023,0.453152,1.376201,0.041475,0.327004,0.089059,0.025253,0.608861,2.138762,0.105923,-0.194467,41.11814089689217,-2.46334585001789,45.0,-0.6429137485543279,-0.8005693830165878,0.31531126892451966,97.536667,8.928935,16.772857,1.20968,1.465095,0.457356,0.243104
000066.XSHE,0.014133776191654006,0.1802158986465786,0.2353882729562413,0.07232174497906285,3.0458786296759706,0.7978590310951587,0.57671,1.67919,0.069229,0.244383,0.083978,0.02838,0.409942,8.027209,0.023482,-0.227598,37.407637248410765,-6.571455534933464,35.0,-0.5465059602037261,-0.42035359420322493,-0.25230473200100234,82.654824,-14.443153,5.677143,0.86266,2.513495,0.618934,0.737175
000069.XSHE,0.21541974537386097,1.3073604392731075,1.1813349084465445,0.032117988643079215,4.178500342153596,1.02327353860041,0.196021,1.568668,0.203835,0.540893,0.164778,0.029941,0.146889,2.365587,0.189034,0.01716,37.70598177105015,-3.4655401705390076,20.0,-0.14541523208857843,-0.11937909939324656,-0.05207226539066373,92.478913,-14.369885,5.542143,0.42524,0.613528,1.01851,0.539422
000100.XSHE,0.025338330052019593,0.3811847221163375,0.7974481658692185,-0.057195476981680295,2.9869809047803946,1.1687336158980233,0.257201,1.129653,0.034335,0.0956,0.066472,0.011144,0.32367,5.535682,-0.279242,-0.522731,47.709146713117455,0.8164040250616909,35.0,-0.14682135721589695,-0.14246871095410243,-0.008705292523589037,62.523364,3.27428,0.753571,1.86328,2.66978,0.641108,0.471749
000157.XSHE,0.0992083176253497,0.7562008469449486,0.851063829787234,0.019197395297406047,2.395580342640244,0.47564759671148343,0.175672,1.802295,0.115402,0.296308,0.131196,0.053107,0.46019,0.38768,0.376236,0.566535,40.22331038225768,-6.124870235800092,35.0,-0.12179730972607672,0.008041031505009809,-0.25967668246217307,76.120955,-4.667635,19.36,0.84546,0.864643,0.105884,0.002684
000166.XSHE,0.05204917606154295,0.6706458319361545,0.21786967036318874,-0.03645072044848966,5.117410034770609,,,,0.241911,,0.077613,0.015061,0.062258,-4.751967,0.39664,0.239737,42.2854002420162,-2.9320524367056873,40.0,-0.08659324554463055,-0.05163881393637362,-0.06990886321651385,114.090909,-0.977584,0.162143,0.23322,0.426828,0.310255,0.479234
000333.XSHE,0.0419524678539215,0.19187965308158725,0.4839334107626791,0.02945525452285433,2.978430102512946,0.4111768344381528,0.210229,1.310829,0.087942,0.267602,0.218638,0.069575,0.787398,1.177637,-0.026951,-0.027012,67.12865388087194,8.334872836997377,70.0,2.466074724822761,1.9282560973992209,1.0756372548470798,200.925926,47.313209,12.777143,0.3556,0.335947,-0.269634,0.064415
000338.XSHE,0.0707909472536652,0.4057618178129438,1.482799525504152,0.0360971735913078,3.5239375286097427,0.8505838036079595,0.363506,1.171355,0.060205,0.206476,0.174465,0.041061,0.682024,5.172378,0.060401,-0.151967,52.491656083735805,0.8415660446396048,35.0,0.04204349083504333,0.10305433870603144,-0.12202169574197622,73.620227,-32.479818,8.523571,0.82546,1.053822,0.791298,1.013234
