,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.10837758751490191,1.0447137484329294,0.5305039787798409,-0.08553807727509902,11.727655347589788,,,,0.204291,,0.083146,0.00709,0.034704,2.104469,0.183566,0.141338,56.63390888548745,7.569363383316871,65.0,0.03026850650994284,-0.25998594639090655,0.5805089058016988,145.298139,-34.908336,41.638571,0.43314,0.545528,0.288181,-0.251821
000002.XSHE,0.12875978574371652,0.6228589224540642,1.2125621438098704,0.11606044427938071,6.347041869902737,0.730720758161635,0.136304,1.145731,0.14799,0.357569,0.206721,0.031243,0.211113,-2.364301,0.165167,0.072136,48.315185047305846,1.0175422441180537,55.00000000000001,-0.41271486614991915,-0.5490649181839641,0.27270010406808987,115.473598,-53.956668,81.872857,0.71778,0.85096,-0.393691,0.153939
000063.XSHE,0.026728605755737964,0.21775580863619537,0.47501425042751283,0.03185494532098636,3.309957470438363,0.536518972503098,0.367657,1.372818,0.060837,0.369976,0.122747,0.037599,0.618033,0.477393,0.122594,-11.316069,42.43073696350289,-3.428730350024498,35.0,-1.5120504803617152,-1.463751102525736,-0.09659875567195852,101.530066,-6.198938,21.53,2.49242,3.908167,0.378697,0.317903
000069.XSHE,0.22401433691756276,1.2655024044545684,1.101806963420009,-0.11832079132945242,4.194970273916791,0.9591957626273222,0.219312,1.494915,0.235362,0.567718,0.177021,0.034382,0.146083,-15.241293,0.185015,0.204668,49.879606567874376,1.0544815465729438,50.0,-0.025328840058250535,-0.06215285995674837,0.07364803979699568,94.00607,-51.191309,6.116429,0.47626,0.643227,-0.410639,0.641542
000100.XSHE,0.035793030381124184,0.4841911586694427,0.9433962264150942,-0.07187315825031984,2.623458638384992,0.996504937852007,0.430716,1.313561,0.049348,0.074964,0.073923,0.016915,0.341937,5.633517,-0.496517,-0.31775,42.49418339118118,-2.5647984801194434,40.0,-0.21084035017540526,-0.24183489399132344,0.06198908763183636,111.878453,7.072044,0.583571,2.8642,4.94954,1.134204,0.129064
000157.XSHE,0.08723034918308778,0.7949757532395262,0.8604371020478404,-0.0065999151250914915,2.4486959445449767,0.506101380309518,0.179751,1.826566,0.100193,0.301155,0.109726,0.043217,0.431343,0.310996,0.382884,0.692307,51.73490285276239,0.42756289151835586,60.0,0.058182453768272246,0.055426125055252164,0.005512657426040166,132.474227,-66.20127,13.591429,0.64452,0.797007,0.6558,0.006139
000166.XSHE,0.053558134677285464,0.7755545214828602,0.2452242575835602,0.13025751911529093,4.810217987015124,,,,0.220752,,0.069056,0.014233,0.064475,9.881507,0.50294,0.159576,39.43255482170545,-2.063136962465837,30.0,-0.09138788214254268,-0.08644668788323924,-0.009882388518606872,103.2,-12.054237,0.096429,0.14758,0.27633,0.734739,0.52166
000333.XSHE,0.060850198980150656,0.2817615733566256,0.6970098278385725,0.0425812770124976,2.7035701830379466,0.44670641911250536,0.240793,1.539073,0.08979,0.28181,0.215963,0.078053,0.865265,1.593979,-0.015501,0.044373,54.465675691961046,4.209742783888829,70.0,0.38897138760435723,-0.35297259625446464,1.4838879677176438,107.70665,-110.276223,5.644286,0.33614,0.473275,-0.105927,-0.108351
000338.XSHE,0.08068420203324189,0.4462492748449284,1.5815277558121146,0.04508911864299789,3.2255893324288762,0.8116588894790525,0.31708,1.197491,0.066168,0.219854,0.180805,0.047367,0.715852,-4.59984,0.017507,-0.105455,46.82582421203821,-0.9249923282626739,50.0,-0.08808035258730129,-0.1144003278009749,0.052639950427347204,100.922768,-27.206146,7.577857,1.01014,1.591865,0.383166,0.223209
000413.XSHE,-0.11957288565244946,1.926040061633282,0.8729812309035356,-0.5745475438092502,2.2177259753088125,0.18018681021397992,,1.370369,,,0.016153,0.007627,,-0.478888,,,33.0126854561992,-9.885675857431057,35.0,-0.1950858279579859,-0.14768091288520613,-0.09480983014555955,65.555556,1.819292,0.448571,1.45422,3.472103,0.303822,0.888706
000415.XSHE,0.05673340406097706,2.2461814914645104,2.4003840614498317,1.3623978201634876,5.389946521102581,3.905613949784253,1.088145,1.605886,0.057742,0.351862,0.025257,0.007938,0.13748,10.690885,-0.026361,-0.374444,31.594290615607797,-6.096706377014714,35.0,-0.13091887180895068,-0.12737639520063648,-0.007084953216628387,66.985405,0.167909,1.272857,0.45694,0.739815,-0.164114,0.505913
000423.XSHE,-0.04542440017079574,0.48181161165984104,0.10380335492443116,0.002459346994186104,1.130467347998523,0.005580562047686617,1.131242,6.232586,-0.43692,0.328732,-0.094279,-0.082863,0.189653,-2.576352,-0.696494,-1.491682,56.94926696221179,9.002256608639595,55.00000000000001,0.3929555012476129,-0.4665683129201173,1.7190476283354603,172.121152,-3.108856,12.610714,1.68856,1.00409,1.022459,1.001402
000425.XSHE,0.073114914711452,0.6709608158883521,1.3478905512872354,0.08601706578585191,2.4358066332755666,0.20815469827813768,0.374978,1.582453,0.054711,0.178261,0.093917,0.038365,0.701222,0.198536,0.219717,0.238036,50.1300135762274,-2.153037501263529,45.0,0.0943768818206463,0.1273734935019387,-0.06599322336258479,102.689254,-46.16035,7.905714,1.0694,1.715317,2.047066,0.977756
000538.XSHE,0.030413717803277993,0.33955857385398985,0.2635046113306983,0.06801841938797026,1.3105275801933876,0.05069338675546066,1.27258,4.563018,0.15152,0.286437,0.117916,0.089446,0.590326,0.384708,0.113018,0.385303,68.11470607375885,8.479503827890285,60.0,1.73139728855719,1.024830425512128,1.4131337260901238,128.808725,-93.418526,47.954286,1.21486,1.024678,0.533226,0.576434
000568.XSHE,0.04169011735768036,0.18177852104995273,0.1310753421066429,0.009687782156655313,1.4007839115357001,0.19124230826145636,1.760348,3.818691,0.316715,0.824788,0.229346,0.16179,0.510838,-0.185271,0.097111,0.221492,53.28240219842281,2.444584812644748,75.0,1.1889204951183387,0.3325350925600154,1.7127708051166466,168.660875,-45.604882,83.220714,0.96768,0.839118,-0.103559,-0.041546
000596.XSHE,0.02871937437714857,0.14103974500014105,0.14764724121129796,0.04029593333440789,1.5296298320207058,0.019096496284637398,1.102734,2.341921,0.198729,0.763594,0.203627,0.12949,0.651592,2.563905,0.023999,0.025089,61.26352861083362,8.73572800598166,70.0,6.143316900341503,2.4050155171187635,7.476602766445479,235.532816,-73.720466,17.070714,0.74418,0.932812,0.218653,0.130986
000625.XSHE,0.0017325245446752245,0.959140610013428,1.4200511218403862,0.03254371434429297,2.1373185750706445,0.1784206748677211,0.291867,1.080367,0.00117,0.159757,0.001806,0.000812,0.694259,6.584519,0.061897,-1.028274,41.14000159727666,-5.785456006428272,40.0,-0.24130529413793678,-0.17050024771482558,-0.1416100928462224,66.907921,-7.503844,2.785714,0.9526,1.044758,1.188083,-0.025615
000627.XSHE,0.06725718474876079,0.7782706825433886,1.6578249336870028,0.20892528831689786,6.328719475768834,4.991763956024198,3.414404,3.394811,0.066687,,0.086419,0.013872,0.20801,13.276126,0.192919,0.265043,36.0287712067681,-4.440697020798203,40.0,-0.1580866639261327,-0.1401798145219292,-0.03581369880840696,63.555484,1.442288,4.17,0.6076,0.436,-0.374512,0.092365
000629.XSHE,0.04285665306682209,0.5480953685941353,0.6770480704129994,0.07839693938348648,1.3004120524561402,0.09191487886646775,1.467468,2.936792,0.066353,0.161343,0.078194,0.06103,0.919783,-0.026963,-0.274775,-0.775712,27.77298497548187,-9.826589595375747,30.0,-0.11340080228784633,-0.08593009885406194,-0.054941406867568765,59.385113,7.613156,0.412143,0.36926,0.917882,-0.427299,1.146874
000630.XSHE,0.030975863607077363,0.8907892392659896,4.409171075837742,0.04628751024111164,2.4905287358744133,0.34569519895356576,0.30047,1.101856,0.008073,0.047267,0.034772,0.014727,1.824132,27.846459,0.000142,-0.333269,37.54007839220866,-3.296703296703311,30.0,-0.03596730994781039,-0.029674453162955947,-0.012585713569708883,76.061321,-9.012366,0.532857,0.27678,0.504083,0.611499,-0.126359
000651.XSHE,0.06247032659486744,0.3427944604415193,0.5475551661829929,-0.033701919998382304,2.3959332150042356,0.012995364915184835,0.098899,1.273336,0.114779,0.257399,0.182239,0.075247,0.646823,-7.556329,-0.106014,-0.217708,49.78879785326423,2.3695020539024094,50.0,-0.17813451519052848,-0.7364072388613772,1.1165454473416974,130.829618,-21.799973,255.451429,0.63414,0.852918,0.628492,0.481938
000656.XSHE,0.13693002875530605,0.6734460233012324,1.6231131309852298,0.12978416892707428,6.013811117082714,1.5271615006474866,0.19637,1.563506,0.096218,0.287351,0.196883,0.020284,0.210819,-14.954533,0.63005,0.644588,52.34272429547225,-0.5351409204423907,45.0,0.038974587777672376,0.09321593197037938,-0.108482688385414,78.271405,-34.506069,1.77,0.50564,0.822512,2.474891,0.888261
000661.XSHE,0.01619152632661223,0.07154304029304029,0.0602043335079259,0.012279038698618364,1.484007039337476,0.08886845281461131,1.061326,2.644264,0.331698,0.868626,0.226319,0.172981,0.521499,0.621866,0.186501,0.447891,63.13245594964974,5.412514230913768,50.0,14.298671368264877,11.927234424204865,4.742873888120023,125.312756,-108.222459,73.534286,1.1135,1.537467,1.647176,0.202066
