,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.13802241484017005,1.196888090963495,0.6264094211976948,0.5554012774229381,14.760165862339518,,,,0.220341,,0.105229,0.007129,0.032356,-5.015051,0.018081,0.050129,61.94464127259798,8.27904623363483,50.0,0.32479503996901027,0.08663292029728323,0.4763242393434541,144.410644,0.860627,33.317143,0.78228,0.55023,1.254239,0.62637
000002.XSHE,0.1125188469068569,0.508078447312265,1.0510826150935464,0.18920401869335704,6.536711520065783,0.8241925401834245,0.174244,1.180487,0.145767,0.345861,0.221457,0.03024,0.207457,2.855626,0.185011,0.299259,54.20581431252059,5.839834786599384,45.0,0.353188611492925,-0.10584797514999547,0.9180731732858409,132.419605,9.302211,104.036429,0.40096,0.498288,0.395357,-0.321083
000060.XSHE,0.06815656927092918,0.6076810889645115,1.2470382840753211,-0.0656697991160845,1.8468157608243103,0.2348392490988905,0.335627,1.184326,0.05608,0.137629,0.112162,0.059857,1.064745,2.82513,0.074452,0.349628,45.829769545397426,-0.8026835988977885,45.0,-0.03284831145382672,-0.0650645615945901,0.06443250028152678,82.459263,10.301641,4.85,0.66622,0.679167,0.604677,-0.58514
000063.XSHE,-0.06932793499812814,0.27542898063734267,1.177440244907571,-0.1264990133076962,3.5810102874708067,0.23763172912171962,0.179808,1.114098,-0.053245,0.298944,-0.251711,-0.041568,0.780705,2.0171,-0.123253,3.7651,58.585406403352856,18.38130332304218,65.0,0.9859731870323838,-0.08661953079226886,2.145185435649305,163.507015,25.578032,17.135,6.67698,5.288598,0.28684,0.117229
000069.XSHE,0.17319616197305068,1.0451505016722409,0.8398421096833795,0.4725451280597297,3.7429792945656213,1.174827113856901,0.403707,1.910638,0.226825,0.530176,0.165715,0.038216,0.168483,-2.973655,0.144423,0.325691,44.69621899278041,-0.8324947397310338,45.0,-0.06955172834691492,-0.10011779315308361,0.06113212961233738,106.518152,20.621139,7.375,0.5377,0.412755,0.683174,-0.282122
000100.XSHE,0.08329307501374335,0.7664597225415805,2.901073397156948,-0.14771048744460857,2.9459252629274344,0.7153873101439817,0.229145,1.084939,0.031998,0.193324,0.108672,0.021094,0.658714,1.568047,0.014696,0.190433,48.681836469083905,0.873362445414848,40.0,-0.00517551191672716,-0.02009004202267191,0.029829060211889497,95.986622,25.637785,0.216429,0.69556,0.553343,0.549461,0.36751
000157.XSHE,0.035294408306891935,1.2260912211868562,0.8355614973262031,-0.1119632760454571,2.3223997882637395,0.5230940633390219,0.272726,2.16408,0.040716,0.247785,0.028787,0.011752,0.288635,2.340713,0.058557,0.023689,48.24158681200813,-0.6514657980455888,40.0,0.010642575010263222,0.009975853002043787,0.0013334440164388707,86.621196,10.241031,3.360714,0.32174,0.316422,1.834333,0.532558
000166.XSHE,0.04591853134169357,0.6713211600429645,0.13312920189043467,-0.322061191626409,4.868162663926012,,,,0.353936,,0.068399,0.014064,0.039736,-27.308605,-0.089286,-0.133249,48.510090558512715,0.21348737912846236,50.0,0.01593804120154374,-0.0028002178987050147,0.03747651820049751,109.848485,13.394584,0.101429,0.0706,0.077423,-0.225722,-1.957289
000333.XSHE,0.0702345835089198,0.28696051423324154,0.9433072351664937,-0.03748547437867826,2.854239154268111,0.4421604519025672,0.087415,1.386792,0.079952,0.2611,0.244751,0.08304,1.031428,0.414628,0.2569,0.213267,40.56501663635096,-2.3232682060390837,45.0,-1.3746261709519487,-1.632449489346954,0.5156466367900108,64.459207,-0.427878,5.854286,0.49366,0.610943,0.714564,-0.045811
000338.XSHE,0.13365410318096765,0.5779344622319829,2.5246149962130775,0.11396401016558971,3.401419611366839,0.9224258758346737,0.374464,1.284835,0.071722,0.22105,0.231266,0.058686,0.818239,3.766158,0.31093,1.117504,47.65334397924122,1.37308748528834,45.0,-0.12614057908507093,-0.16259372888473592,0.07290629959932998,64.35881,-11.020818,3.403571,0.89756,1.536935,0.492336,0.055222
