,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.0718659269267255,0.7695859627520394,0.4038282922101522,0.3578713810256594,12.116143723991069,,,,0.177958,,0.075179,0.006205,0.034867,6.463761,0.139493,-0.036129,57.62174834882171,2.7013722232478004,35.0,0.10005490658058136,0.15325904581434474,-0.10640827846752676,81.344721,-19.651381,71.599286,0.48578,0.52416,0.733456,0.226231
000002.XSHE,0.12144765606023804,0.6078657832350617,1.1560693641618498,0.21320597829563143,5.995411310720984,0.6419597001260994,0.129286,1.141408,0.146867,0.324413,0.199799,0.031201,0.212443,1.464916,0.115457,0.009771,45.163399262235714,-1.1065860380929096,35.0,-0.3974376351607063,-0.26126187122842487,-0.27235152786456285,64.622552,-22.814105,80.917857,0.55594,0.685172,-0.283331,0.11747
000063.XSHE,0.024040368586931177,0.26994196247806723,0.6481721545242417,0.06082984068664724,3.692580168247022,0.6884244878042023,0.453152,1.376201,0.041475,0.327004,0.089059,0.025253,0.608861,2.138762,0.105923,-0.194467,49.79059717570805,2.211238713637318,25.0,-0.7857318645913018,-0.8419449930728099,0.11242625696301611,92.131624,19.430449,16.725,2.54828,1.681742,2.844435,1.787334
000066.XSHE,0.013038863636956312,0.1414707297060238,0.20058168689198677,0.02167382625393922,3.2113420996063162,0.9381408522312439,0.371032,1.726521,0.074881,0.252894,0.0986,0.031521,0.420949,-12.162589,0.02433,-0.179879,64.50068487841486,11.132194813409257,60.0,0.8414435845391868,0.3074375970400749,1.0680119749982238,215.277145,-17.431188,10.567857,3.3353,1.682112,1.022327,1.187063
000069.XSHE,0.1993183313069303,1.20962864400629,1.0930156301235108,0.029717063835224825,4.178500342153596,1.02327353860041,0.196021,1.568668,0.203835,0.540893,0.164778,0.029941,0.146889,2.365587,0.189034,0.01716,44.65553377224921,-0.9254218835057141,40.0,-0.08859125672942092,-0.07069402083009023,-0.03579447179866138,86.498223,-20.558537,7.335,0.63614,0.47546,1.460616,0.85489
000100.XSHE,0.020793781827482313,0.31282259830450154,0.654407434068451,-0.04693733865289838,2.9869809047803946,1.1687336158980233,0.257201,1.129653,0.034335,0.0956,0.066472,0.011144,0.32367,5.535682,-0.279242,-0.522731,50.943582780452324,-0.2873077573094382,45.0,-0.028324974138646652,0.03269241507698967,-0.12203477843127264,102.320359,7.157904,0.945714,2.54754,2.865748,-0.268612,0.387621
000157.XSHE,0.08386728840283135,0.5904233335301411,0.7241653993772178,-0.018276089574770223,2.3539709050048656,0.44453217307495735,0.166349,1.766461,0.115337,0.289178,0.142043,0.058891,0.510598,1.521401,0.440936,0.586298,61.766231525303624,3.921811208709617,35.0,0.2494058300805797,0.3386626460023674,-0.17851363184357538,139.758044,-10.898093,30.1,1.85676,1.683553,0.900157,1.16276
000166.XSHE,0.05678688450115561,0.6601095781899796,0.22427056000358833,0.16018709853108432,5.318113443035138,,,,0.256494,,0.086029,0.016084,0.062708,-13.189454,0.327674,0.340349,47.19232631301942,-0.2079002079002035,40.0,-0.06864645976603967,-0.0647087343185628,-0.007875450894953728,134.408602,26.789555,0.144286,0.33958,0.305012,-0.068097,0.108648
000333.XSHE,0.036021627385082,0.1632066849458154,0.3981367201496994,0.009426021285841269,2.917226259586029,0.38274452515176355,0.194183,1.331706,0.091193,0.258536,0.220711,0.071655,0.782034,0.816952,-0.002793,0.007646,65.37021895100025,7.4463414004184285,55.00000000000001,2.9173665640777955,1.8589779442662966,2.116777239622998,105.582847,-12.924174,13.213571,0.38834,0.435473,-0.629005,0.364135
000338.XSHE,0.0730588269674742,0.3942751251823522,1.5569048731122528,0.04053194119625971,3.5521573699996587,0.905925281812382,0.299266,1.213963,0.057832,0.198835,0.185298,0.042551,0.735771,-0.734963,0.162441,-0.126138,42.88073656330641,-3.0024726245143105,35.0,-0.3759641019037723,-0.2114601888697695,-0.32900782606800555,59.787765,2.184022,9.707857,1.38138,1.268217,0.002851,0.701528
