,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.11644154634373545,0.8772699359592947,0.32199896960329727,-0.08347315086102555,16.84022058954,,,,0.363571,0.459633,0.13252,0.0077,0.021179,-4.638727,0.489928,0.517085,44.38932639178458,-2.3806935536471103,40.0,-0.07823471470137111,-0.039085609744665115,-0.07829820991341199,75.26382,2.98606,11.698571,0.42006,0.49033,-0.430986,0.017031
000002.XSHE,0.09784065670648781,0.6041200990756963,0.742555877329769,0.03138150813251783,4.755465364942836,0.48691970503234727,-0.042528,1.396457,0.158224,0.420182,0.161956,0.032204,0.203533,-8.780099,0.381714,0.384872,42.86684193790625,-3.3722438391699026,30.0,-0.11163149833555686,-0.07066323715422661,-0.0819365223626605,99.650163,22.384159,18.504286,0.31938,0.423737,-0.068599,-0.056997
000009.XSHE,0.01637073828755529,0.14190637017695726,0.18885384600857397,-0.017282858169952713,2.816860792580632,0.8151180961620667,0.043159,2.140916,0.125503,0.373269,0.115363,0.038966,0.310481,-29.094468,0.110419,0.006832,50.941139407408244,-2.067464635473343,40.0,0.09955057722424776,0.17329605455086788,-0.14749095465324025,135.83181,-26.097124,3.394286,1.4342,1.700047,0.92267,0.457514
000012.XSHE,0.0704453555377094,0.31362709738121375,0.40551500405515006,0.01490492891094156,2.0577745803996494,0.48775102247897306,0.02951,0.653958,0.192001,0.34834,0.224617,0.11278,0.587389,1.060463,0.216499,0.17827,33.84519995787906,-6.313979199082801,50.0,-0.4533285516735788,-0.4097681555604849,-0.08712079222618774,85.107698,6.420011,8.090714,1.55016,1.390338,-0.617898,-0.886898
000021.XSHE,0.036312007291451065,0.47625851312092204,2.243661655822302,-0.05355325871579286,2.098858754146789,0.0066437407108613615,-0.055629,1.381156,0.013505,0.026603,0.076243,0.02779,2.057814,-0.383103,-0.094753,-0.312402,44.18356799240931,-6.913073237508535,45.0,-0.11545719361527595,0.03504075628268382,-0.30099589979591956,86.617406,-22.374871,4.001429,0.54148,0.701472,1.502231,1.23386
000024.XSHE,0.09505884142284074,0.7181844297615627,0.5937184587068812,0.022671367196798804,3.0254373137422506,0.5271259045680845,0.113428,1.842965,0.205971,0.482655,0.132362,0.047904,0.232577,0.460344,0.154831,0.321364,46.860633344676664,-1.5946187497060167,40.0,-0.16637378117324175,-0.1252386502412516,-0.08227026186398029,112.430168,31.142921,2.678571,0.71348,0.866653,-0.036286,-0.19943
000027.XSHE,0.0570135179050953,0.7932101213611487,0.7626019980172348,0.021368480209582055,1.8912137884013946,0.36779753419872546,-0.213825,1.08291,0.086462,0.131399,0.073134,0.037203,0.430282,1.93782,0.059795,-0.374021,59.510289747160925,1.900117706406584,45.0,0.0551265737190918,0.054911406966980617,0.00043033350422236327,125.264943,16.62733,2.191429,0.16738,0.174773,-0.45951,-0.424295
000031.XSHE,0.05774038766896281,0.5512679162072767,0.45452479432753057,0.046480928874882636,3.582688872245895,0.8506688491133839,0.049282,1.793942,0.188118,0.452052,0.104493,0.031184,0.165769,29.489769,0.778657,0.930603,40.147402921892436,-4.363001745200678,35.0,-0.11709760283972326,-0.06931570906720017,-0.09556378754504619,80.918596,3.250829,1.75,0.14918,0.339123,-0.434049,0.013416
000039.XSHE,0.10501885088373362,0.48680751630805186,1.6963528413910092,0.022310621863963213,3.0933611541627255,0.4938524466215559,0.01265,1.244226,0.05665,0.178037,0.215732,0.055032,0.971454,1.854428,0.4427,0.310795,37.54846542012811,-9.420032654220204,40.0,-0.294980843773442,-0.11221949552725398,-0.3655226964923761,66.187091,6.102966,12.087143,1.49214,1.447603,-0.218921,0.971392
000059.XSHE,0.07428703022739261,0.5495713343591998,2.807411566535654,-0.04218928645259823,3.8543515708563802,1.2675109209447686,-0.046994,0.764351,0.026458,0.148882,0.13517,0.034825,1.316231,4.837248,1.290748,-17.619992,62.906714740976135,5.767038978800985,50.0,0.2745230771005964,0.17380594931618237,0.2014342555688281,103.347889,5.752416,0.552143,1.3245,0.792638,-0.265526,0.285738
000060.XSHE,0.05291565244999471,0.2697599136768276,0.6069434328720563,-0.007633628576641249,2.19264752496555,0.3404773921191311,-0.052016,0.959701,0.105757,0.245462,0.196159,0.090097,0.84995,-0.037963,0.214709,0.570563,40.790632582575014,-3.5934916905942615,45.0,-0.19289804772586905,-0.159083310799928,-0.06762947385188212,83.205495,-13.488212,5.977857,0.29632,0.452195,-0.713882,-0.071338
000061.XSHE,0.0155200938655277,0.3065040152025992,0.16327330318219668,0.0351013903660724,2.5281742797798903,0.17081106761667886,0.028326,0.77229,0.117173,0.313447,0.050636,0.018922,0.161488,5.955415,1.616455,-0.295744,49.78924659025132,-1.774659513000431,55.00000000000001,0.02408176735375811,0.07157419733489898,-0.09498485996228173,136.274335,20.642713,5.202143,0.29252,0.553115,0.01963,0.250348
000063.XSHE,0.04949220992615762,0.3899547652472313,1.3804527885146327,0.05554969197695799,3.9662641823427065,0.6389739807563185,-0.042697,1.354753,0.038379,0.302581,0.126919,0.031605,0.823489,-21.265481,0.299175,0.103948,48.03737154436924,-2.3830031581969493,45.0,0.08153759838382157,0.12662293198026847,-0.0901706671928938,128.814284,3.56431,7.570714,0.47092,0.663415,-0.646732,-0.495129
000069.XSHE,0.07702854677943645,0.3863987635239567,0.48028432832236684,0.03538345045255433,3.784704817187071,1.3368709343914564,0.062508,1.728604,0.175549,0.527502,0.19935,0.0512,0.291658,0.111557,0.084507,0.105948,50.24184064813464,-0.5346263831903647,45.0,-0.046883129707557814,-0.024390638041513618,-0.04498498333208839,156.189425,-0.756558,6.843571,0.73548,0.875063,0.130885,0.323844
000100.XSHE,0.06270653966502167,0.6529972574115188,3.51123595505618,-0.23001725129384704,3.5428969193240043,0.6721166335299117,0.002722,1.284717,0.030298,0.155038,0.096026,0.026681,0.879574,-0.757728,0.193696,2.722517,36.5181114918678,-3.5498995311453694,15.0,-0.038817126663270196,-0.02899165517722746,-0.019650942972085472,98.064516,43.014011,0.096429,1.03,1.845245,-0.891923,0.464507
000157.XSHE,0.11914123001405867,0.5306728932286139,0.659152330103487,0.2088598341652917,2.2035827192118753,0.27373532634829734,-0.043446,1.727631,0.181096,0.328322,0.224513,0.101743,0.561818,0.467039,0.390484,0.989614,32.1857391109022,-8.28984515356316,30.0,-0.26591500766253073,-0.16777363920306768,-0.19628273691892612,76.790756,6.396682,13.115,0.4723,0.506253,-0.253588,-0.063968
000338.XSHE,0.11483693155718878,0.38507451191805614,1.1119759813188035,0.07792774539447025,2.058525226092084,0.1248148093136425,0.073267,1.498513,0.118666,0.231719,0.298219,0.132297,1.114866,2.576241,0.114718,0.098277,42.94785177153285,-3.875968992248068,40.0,-0.1403586614229253,-0.0795061433704512,-0.1217050361049482,118.925703,2.498904,3.268571,0.54464,0.787498,-0.433047,-0.099626
000401.XSHE,0.09342825644187829,0.5156233886769104,0.8192020971573688,-0.008247245832254318,3.310038260560992,1.1111003283010439,-0.000717,0.763923,0.123716,0.321706,0.181199,0.051998,0.420299,1.41963,0.492215,0.252914,41.65408886770447,-4.431512981199613,45.0,-0.5081769112111463,-0.3666138945034378,-0.283126033415417,73.64467,0.211289,2.504286,0.51432,0.832777,-0.40791,-0.39257
000402.XSHE,0.1615143586264819,0.9880446596186148,0.6694336591243808,0.07354942153379963,3.1920384819796177,0.8564550029855558,-0.139949,1.867355,0.245759,0.447902,0.163473,0.051182,0.208261,-3.452748,0.828007,1.812729,45.99992382949724,-2.172701949860747,40.0,-0.05825860500205682,-0.026954226360173604,-0.06260875728376643,123.147769,13.595588,4.281429,0.41266,0.474793,1.289616,0.761181
000422.XSHE,0.08583248931385508,0.3466204506065858,1.5234613040828764,0.019065449782558547,4.06699753096794,1.2188939887605375,-0.022831,0.8315,0.08742,0.21309,0.247626,0.06043,0.691261,0.265758,0.489311,0.57536,46.124643096818915,-1.3328327388774184,35.0,-0.27425266558261363,-0.21528219674073862,-0.11794093768375002,104.341972,21.370303,4.592857,1.13638,2.608393,-0.321422,1.051647
000423.XSHE,0.02419298258347184,0.09864754219648618,0.07959438700382848,-0.0028414660828401024,1.2864605526613428,0.01649987284487271,-0.608335,2.889117,0.3092,0.642853,0.245247,0.190666,0.616643,0.671824,0.058617,0.3454,67.23090811108653,5.061185057964799,70.0,1.141311509592235,0.9111173238413394,0.46038837150179135,168.896539,21.435284,11.342857,0.99606,0.50234,0.255505,0.155489
000425.XSHE,0.13207597009800037,0.5119541289100497,1.0867202782003913,-0.13100322267927791,2.1571598560193768,0.04018478852295599,-0.040421,1.55364,0.119884,0.225392,0.258818,0.119874,0.99991,0.558496,0.240943,0.575202,32.32640253137582,-8.559642488827755,40.0,-0.3255204769216178,-0.29053391457523353,-0.0699731246927685,72.884744,19.712092,6.410714,0.9644,1.237637,-0.246585,0.048422
000527.XSHE,0.08397574780403419,0.4747887190200361,2.467308166790032,0.049171702668548305,2.795954330208668,0.0866069467829705,0.037692,1.227873,0.042895,0.179419,0.172096,0.065148,1.518766,0.283904,0.443372,0.090193,36.039535243375724,-5.906996229576875,35.0,-0.698957044326761,-0.5968494156486219,-0.2042152573562781,67.464115,16.384978,16.868571,0.49942,0.463693,0.80259,-0.431459
000528.XSHE,0.10309384632831267,0.6137605106487448,1.1813349084465445,0.04737315836846842,2.3555225733737486,0.4021008550924618,-0.004701,1.699385,0.084464,0.200368,0.162945,0.069252,0.819898,-7.179761,0.222706,-0.032646,37.77751618471878,-6.699364619328958,45.0,-0.4945624551522343,-0.387748335311927,-0.21362823968061462,83.415288,7.948432,5.123571,0.78432,0.899705,-0.484412,0.031316
000536.XSHE,0.02664726745595873,0.2097799408420567,0.21820244823146914,0.016487828684864834,1.5464245783389545,0.032571215142814386,0.215882,1.493198,0.163294,0.281425,0.127024,0.087921,0.538418,4.946387,0.20192,0.245972,48.32257320830664,0.549992948808357,55.00000000000001,-0.009453281797485502,-0.09129558645700525,0.1636846093190395,104.819277,28.144912,1.210714,0.79428,0.75414,-1.188768,-0.278901
000538.XSHE,0.02666560004266496,0.12272046731953955,0.26308866087871613,-0.004779698898088216,1.7689676686549762,0.03629742757176832,-0.105407,2.029309,0.101376,0.311474,0.217287,0.122857,1.211899,-0.700145,0.309152,0.330083,61.27948182413058,3.298885328760331,55.00000000000001,0.2717038023530698,0.16396264987548648,0.21548230495516663,173.532352,8.323668,14.772143,0.24974,0.198185,0.970316,0.757385
000559.XSHE,0.03880436005789611,0.30669201987364286,0.6654688227856526,0.021747498493985728,1.9293446998083925,0.0006245153470049238,-0.248679,1.336167,0.063771,0.177308,0.126525,0.066951,1.049876,1.739326,0.065091,0.204984,53.18154151938573,1.2216404886562091,45.0,0.049707776510925505,0.05172151974951981,-0.004027486477188605,141.09245,5.075241,6.001429,0.69618,0.683775,1.356171,1.016782
000562.XSHE,0.04363553852799874,0.37194078702670536,0.13091061423260197,-0.2127478512467024,2.755254794203521,,,,0.333324,,0.11732,0.04258,0.127745,-32.732093,-0.238649,-0.371611,43.60639233436529,-3.8081805359661556,50.0,-0.12344513132389867,-0.027714470283257825,-0.1914613220812817,81.852024,13.258409,1.622857,0.22714,0.5105,-1.179969,-0.221978
000612.XSHE,0.021853099097248474,0.3752204420096807,0.8882572392965004,0.051321529381575574,1.9652167940628398,0.45322491337777193,0.150836,0.988297,0.0246,0.043126,0.05824,0.029625,1.204277,0.14421,0.008336,-0.651682,41.941174719144456,-3.5945462057567843,50.0,-0.237236538649352,-0.1734551928939492,-0.12756269151080563,110.789253,23.857011,2.06,0.73222,0.741375,-0.588296,-0.246664
000623.XSHE,0.12411413535887603,0.4966476285075739,0.06325630823533877,0.003979025759416961,1.1140631377873518,0.05132106115140219,-0.332245,3.785627,1.964111,0.653273,0.249904,0.222406,0.113235,0.023672,0.064892,0.766275,44.22583615858776,-3.5791478917097255,45.0,-0.2508606840926717,-0.06122576619023922,-0.37926983580486495,79.283802,-4.159396,8.837857,1.12634,0.80586,0.00211,0.650528
000630.XSHE,0.050900428581608655,0.375629178874615,2.5188916876574305,0.020448099655858483,2.9200712955502364,0.3132332374505128,-0.005772,1.063469,0.021664,0.052451,0.136012,0.04416,2.038382,9.06507,0.411974,0.893328,43.560657913626684,-4.130833215846623,35.0,-0.11299523177769455,-0.0699325028866252,-0.0861254577821387,89.016865,13.635186,3.515714,0.76,1.049632,-0.531232,0.767665
