,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.1956334611471946,1.2462612163509472,0.5866823115283074,0.8084727948904519,18.07910362793869,,,,0.337673,0.433389,0.15698,0.008793,0.026039,-17.618083,0.504783,0.397591,38.09844508347861,-4.116865869853912,35.0,-0.0381220811014682,-0.02108063531903651,-0.034082891564863375,100.736038,30.774209,8.129286,0.33484,0.400693,-0.383073,0.376257
000002.XSHE,0.11559223682537481,0.5854115443156539,0.9209799226376865,-0.010497078663008084,4.854416719907091,0.5943359212825724,-0.063552,1.420307,0.153939,0.378469,0.197452,0.039219,0.25477,-4.65732,0.537124,0.4955,51.77412628197745,0.15031942878617074,45.0,0.008917688383460742,0.009277203823172826,-0.0007190308794241679,133.213146,32.828558,21.05,0.45018,0.476097,0.876043,0.752425
000009.XSHE,0.011642554935395462,0.3386960203217612,0.5398402072986396,0.005703429643347434,2.8985237427397568,0.7557313609968604,0.04619,1.855646,0.048111,0.348513,0.034375,0.016946,0.352229,28.681941,0.297041,-0.502786,29.57855042067518,-11.105106727911366,30.0,-0.1638728196792627,-0.0870957402487739,-0.15355415886097762,76.588022,13.606447,1.096429,0.57832,1.034513,0.087475,-0.033794
000012.XSHE,0.03327111634576675,0.4905808477237048,0.4986287708800798,-0.023103598847592492,2.004250314596403,0.4244634924820878,0.041452,0.476284,0.082806,0.229137,0.067821,0.039515,0.477198,3.414693,-0.195407,-0.652996,36.34084630925869,-6.832298136645977,40.0,-0.08907554894640146,-0.05510634615857358,-0.06793840557565577,101.360016,6.291316,3.782857,0.4783,0.80596,0.037097,0.038418
000021.XSHE,0.025293275529767654,0.7235890014471781,3.067484662576687,0.04022089314515318,2.310290112799005,0.005833026080032138,-0.091788,1.256153,0.004611,0.022031,0.034954,0.008024,1.740129,-14.959601,-0.112767,-0.697041,27.36027696994351,-8.717701038396527,30.0,-0.20915377788132794,-0.15341726706061315,-0.11147302164142958,55.555556,-5.804312,1.606429,0.1387,0.178622,-0.179459,0.081125
000024.XSHE,0.07143877696813832,0.549178977428744,0.458631443771785,0.12535726821441107,3.3881338736171966,0.4496598393046146,-0.015428,1.640822,0.194551,0.537136,0.130082,0.038568,0.19824,1.058219,0.126862,0.064385,52.94341532079571,0.24184220672252155,50.0,0.1971472086945507,0.21762259414188492,-0.04095077089466842,150.473399,50.778935,4.31,1.26162,1.229348,0.436042,-0.13407
000039.XSHE,0.0784049301020048,0.7654037504783774,2.1602937999567944,0.032949797688242195,3.0657329654079692,0.7458185090813189,0.084092,1.466625,0.035973,0.176978,0.102432,0.029464,0.819052,4.671601,-0.166506,-0.470721,35.73573957225865,-4.728048346960572,30.0,-0.12268400247174416,-0.09801517693274725,-0.049337651077993816,91.030811,12.040485,4.252143,0.23868,0.559262,-0.499541,0.861317
000046.XSHE,0.019451279407903053,0.4709871891484551,0.12132830225306657,0.04530976017543939,3.1835356472202974,1.160556191116212,0.127476,3.015028,0.154157,0.584383,0.041298,0.011813,0.076626,-5.637899,0.270537,2.323741,46.49149307432341,-4.499540863177233,50.0,-0.019835707498711663,0.030644020573105904,-0.10095945614363513,112.88499,13.341778,3.54,0.07314,0.136678,-0.523973,0.215365
000059.XSHE,-0.038114549466968024,1.02880658436214,5.2356020942408374,-0.11661399601180134,4.254149116214227,0.8132650004582765,-0.074745,0.519656,-0.007281,0.121194,-0.037048,-0.008626,1.184664,9.814951,-0.051408,-1.261056,35.783738302947945,-6.751138388437937,40.0,-0.21312607706870512,-0.14134696439570704,-0.14355822534599616,50.3367,3.943258,0.312857,0.41446,0.753563,-0.305472,0.96083
000060.XSHE,0.035226648254871845,0.3599582448435982,1.4275517487508922,-0.009778086330724214,2.055043810023292,0.33038332515095126,0.022781,1.007302,0.03118,0.113891,0.097863,0.047734,1.527969,2.400564,0.867677,-0.44957,40.3201109527507,-3.1515988037727074,50.0,-0.06776724742583973,-0.06675472774979421,-0.0020250393520910293,91.256939,3.535592,3.685714,0.2383,0.409585,-0.55774,0.569749
000061.XSHE,0.01806417116163459,0.5304758368256326,0.2796342384161517,-0.11568450521737118,2.4159719983674037,0.29732606329611244,0.015151,0.713405,0.110757,0.33435,0.034053,0.018039,0.162873,-2.772025,0.007923,-0.047271,28.526265967622994,-9.974310287054607,30.0,-0.31115749569835494,-0.2359831672268637,-0.1503486569429825,47.63753,9.335285,3.252857,0.45434,0.610105,-0.880773,0.352057
000063.XSHE,-0.026587330073726666,0.8440955516164429,3.343363423604146,0.05484440641898933,4.270238149139846,0.7298929608280285,-0.105898,1.298636,-0.005029,0.260558,-0.031498,-0.004328,0.860496,1.124274,0.075367,-1.140923,32.42262812777899,-4.943873895390498,55.00000000000001,-0.3950984528464323,-0.4211069281804282,0.052016950667991835,54.093899,0.0,2.332857,0.26688,0.60501,-0.531587,-0.852046
000069.XSHE,0.07874511780269623,0.4224043254202923,0.4498627918484862,0.03549837949897587,3.6246648707283082,1.0677209518393287,0.060607,1.505909,0.183195,0.530048,0.186419,0.048697,0.265823,7.783164,0.034926,0.080002,43.15158280554468,-4.0868313212980185,30.0,-0.017785987400215753,0.016419686440091823,-0.06841134768061516,124.062421,27.788582,6.879286,0.76362,0.698405,0.003591,0.080988
