,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.08765855240666556,0.8399126490844951,0.4166666666666667,-0.01833802481134757,12.87063695660475,,,,0.210383,,0.097139,0.007547,0.035874,7.063519,0.181083,0.142536,57.51529535688628,3.342577725879422,60.0,0.20736441932661265,0.07078416788120145,0.2731605028908224,91.18066,-17.94248,42.402143,0.36184,0.432607,0.507832,0.277322
000002.XSHE,0.10455985528916027,0.45991813457204617,0.9501187648456058,-0.07438649736299867,6.692875361648249,0.7825630960488398,0.083514,1.129656,0.162238,0.379003,0.227345,0.034212,0.210874,-1.112472,0.144965,0.268734,68.80661236769224,7.04131819785418,55.00000000000001,1.1308060915025884,0.8567709005322133,0.5480703819407502,165.833191,-75.885456,129.362143,0.79384,0.712445,0.438152,1.30525
000063.XSHE,0.029436179419400795,0.18559073531049328,0.6081615277017576,0.11661943579516963,3.952993792166113,0.46043178454144307,0.315563,1.163321,0.056942,0.371583,0.158608,0.035207,0.618293,0.61668,-0.000154,-1.832944,59.32742878494041,4.492566257272141,70.0,0.6813324648849601,0.379127265553338,0.6044103986632443,175.639713,24.473886,19.661429,2.38322,1.953037,-0.891361,-0.461953
000069.XSHE,0.1799143607642762,0.97551458394303,0.8365400702693659,0.016929038549113682,4.327376168815383,1.236521383417208,0.242984,1.662178,0.238278,0.613588,0.184432,0.034953,0.14669,1.51969,0.124782,0.29029,67.76637566295265,6.503442999234872,65.0,0.18786053483627363,0.1133993073897641,0.14892245489301906,168.141015,-75.633833,7.637857,0.6046,0.482338,-0.206359,0.173206
000100.XSHE,0.058802083945855045,0.502739932632849,1.4889815366289458,0.07065490027060826,2.5194211040051298,0.8342215627436843,0.27516,1.109886,0.05194,0.152621,0.11696,0.028916,0.556105,3.007232,-0.194079,0.37993,63.86731723972046,5.2182567894213125,70.0,0.2506993348438895,0.21487593916049164,0.07164679136679575,159.51417,-33.849674,0.594286,2.56122,1.882018,0.857478,0.881566
000157.XSHE,0.07981419255972097,0.7197351374694113,0.7496251874062968,0.04278166377890436,2.6948380911304453,0.3758064976807344,0.171664,1.540494,0.104768,0.296723,0.110891,0.039913,0.38097,1.535508,0.490348,2.158721,65.77848486421715,4.481984181232298,60.0,0.155013029511192,0.11593074304412788,0.07816457293412823,131.292517,-20.559335,9.23,0.60966,0.596632,2.302166,1.151669
000166.XSHE,0.04372196329103962,0.6399180904844181,0.17419781904330559,0.08079632861482774,4.450342527041557,,,,0.254068,,0.068326,0.015244,0.059998,-12.536783,0.705744,0.27831,62.51303707732107,4.380447975284104,60.0,0.07412094894650867,0.049905634994452414,0.04843062790411251,199.159664,46.677394,0.186429,0.38832,0.166113,0.483786,0.449713
000333.XSHE,0.05827234161577549,0.24209557933472134,0.6805962022731913,0.03590264638406497,2.7336518460140486,0.49368348245283605,0.187381,1.546203,0.090229,0.289906,0.240699,0.087351,0.963325,1.305682,0.058979,0.15372,57.79121609605061,1.8304621217614807,50.0,0.49919141616845764,0.5189544460378166,-0.03952605973871792,79.24642,-57.996747,4.486429,0.2613,0.338182,0.634553,0.93232
000338.XSHE,0.07710516373281519,0.34032126327252926,1.3317352510320948,0.030623181748583677,3.3510481834966077,0.9149243676550172,0.298715,1.220572,0.076931,0.226181,0.226566,0.057693,0.74994,-0.797251,0.060559,0.141673,77.52384835856971,7.861423072344148,65.0,0.7376102088781131,0.6173383550216429,0.24054370771294042,207.49779,5.027795,7.215,1.05996,1.178792,0.639248,1.551916
000413.XSHE,0.10301101187716966,1.7286084701815039,1.2212994626282365,-0.2444748679835713,2.1131760063284224,0.3242095971298212,0.538306,1.644932,0.089263,0.188165,0.059591,0.028975,0.324602,-1.607247,-0.120344,-0.036378,33.761407316312905,-12.133350562088147,35.0,-0.524341071756147,-0.48802277314297393,-0.07263659722634608,157.021277,167.869985,1.026429,3.69226,2.0944,0.014402,-0.468634
