,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.09045189768081334,0.9617234083477592,0.5073051948051948,0.1232741617357002,11.891456102357163,,,,0.178301,,0.075328,0.006335,0.035528,-8.509747,0.166161,-0.014116,59.513063088528305,5.221044208841767,60.0,0.25475787219502166,0.2038618821399423,0.10179198011015872,134.197955,-20.686411,57.106429,0.651,0.809763,0.45023,1.386376
000002.XSHE,0.12479720454261825,0.6174364040503828,1.183431952662722,0.17437399734951525,6.20136907018237,0.6832170424536792,0.148838,1.147161,0.145297,0.345134,0.202118,0.03016,0.207577,2.270338,0.132614,-0.01018,55.09925107238228,1.605674252643487,55.00000000000001,0.19836228162991532,0.21691625569183837,-0.0371079481238461,93.84164,-31.451289,94.820714,0.66864,1.040248,0.765755,1.6838
000063.XSHE,0.030760050077361524,0.2287439668778736,0.5186991026505524,0.05745970638090039,3.7363220169842917,0.6588260509822357,0.423556,1.361672,0.067242,0.343089,0.134475,0.037934,0.564138,1.548693,0.02909,1.293645,47.86955906777201,0.3359095502089321,45.0,-0.44797677937473424,-0.5590140636469408,0.2220745685444132,81.651631,-20.199079,15.845714,1.58652,2.766817,1.341794,0.152035
000066.XSHE,0.012090728829133821,0.15416396879721272,0.2013612017236519,0.06186778853589879,3.0458786296759706,0.7978590310951587,0.57671,1.67919,0.069229,0.244383,0.083978,0.02838,0.409942,8.027209,0.023482,-0.227598,50.95962071214301,-6.954714101518303,50.0,0.22158237212281406,0.9295130860054805,-1.415861427765333,118.068847,-7.340868,8.922143,1.91784,4.65729,-0.941408,0.283731
000069.XSHE,0.19896933882488707,1.1420740063956143,1.0143016533116949,0.045628347980033034,4.377369954588726,1.1540640429555593,0.181637,1.584618,0.22667,0.53482,0.174212,0.03255,0.143603,2.45794,0.164464,0.131894,50.10722162530203,-1.8431514275388312,45.0,-0.0013396437571033815,0.09070466181887436,-0.1840886111519555,108.110294,-4.750512,8.637143,0.5679,1.040022,-0.11003,1.420789
000100.XSHE,0.01811059415426242,0.313715648136529,0.6335128286347799,0.05459170861129612,2.8483284686816663,1.028704771847383,0.463341,1.127779,0.032815,0.07876,0.05773,0.010765,0.327239,6.311255,-0.421852,-0.609953,55.76418985774474,3.950103950103944,55.00000000000001,0.10079619669535589,0.0853851808274351,0.030822031735841582,107.741348,-23.597394,0.877857,3.2817,3.609678,0.248781,-0.189926
000157.XSHE,0.08623068432671081,0.6572461386789352,0.7397544015386892,0.016686189508391486,2.395580342640244,0.47564759671148343,0.175672,1.802295,0.115402,0.296308,0.131196,0.053107,0.46019,0.38768,0.376236,0.566535,60.87365373948151,3.6536058222450922,50.0,0.2053800054002739,0.21964310132566936,-0.028526191850790916,100.543478,-23.772631,21.502857,1.00272,1.172043,0.331013,1.07324
000166.XSHE,0.046511844241136004,0.5992688919518188,0.19469267760839515,-0.03257297159962606,5.117410034770609,,,,0.241911,,0.077613,0.015061,0.062258,-4.751967,0.39664,0.239737,54.35276596778282,1.2203197426922672,50.0,0.036175759754014436,0.07621270976516649,-0.0800739000223041,115.358362,-9.196798,0.225714,0.48736,0.899815,0.300132,0.928159
000333.XSHE,0.04633082992415643,0.21190481235828865,0.5344449788894233,0.032529211231686055,2.978430102512946,0.4111768344381528,0.210229,1.310829,0.087942,0.267602,0.218638,0.069575,0.787398,1.177637,-0.026951,-0.027012,55.724880069304874,-0.4875977033086472,40.0,0.8192464765004104,1.7301443418895506,-1.8217957307782804,150.951868,15.279748,9.731429,0.3924,0.421053,0.770044,0.553054
000338.XSHE,0.07227156764257374,0.4142502071251035,1.5137753557372087,0.03685222992843297,3.5239375286097427,0.8505838036079595,0.363506,1.171355,0.060205,0.206476,0.174465,0.041061,0.682024,5.172378,0.060401,-0.151967,43.20676467690633,-6.270200387847454,35.0,-0.12638296191213172,0.13010399916804655,-0.5129739221603565,57.384112,-24.379189,10.442857,1.23322,1.338588,0.304934,0.849044
000425.XSHE,0.06987046016685065,0.6186970240673142,1.2968486577616392,0.04919202105418501,2.514311899958872,0.21736348956320992,0.367532,1.561493,0.054306,0.174928,0.097745,0.038663,0.711946,0.261798,0.222122,0.057525,51.90311335441484,0.37271387709107634,50.0,0.026172157406009866,0.03810291648424104,-0.02386151815646234,93.686354,5.476007,7.948571,1.48108,1.69416,-0.641172,0.709623
000538.XSHE,0.029703293798249288,0.24571835761849767,0.211496975593249,-0.02240539880489603,1.337479214894432,0.055338634024408466,0.943314,4.251467,0.140238,0.285546,0.120884,0.08981,0.640411,1.533375,0.131324,0.122624,63.622510966100286,7.165923188993528,45.0,0.5830640724683178,0.581449097152479,0.003229950631677525,112.871695,-24.546745,67.56,1.61306,1.25038,1.764259,1.051874
000568.XSHE,0.023347575354299453,0.09270332156001149,0.0705009799636215,0.0056386568268345936,1.5531733361812983,0.19922489830618967,1.832002,2.517441,0.329514,0.816975,0.251853,0.160184,0.486122,0.690607,0.053946,0.199279,78.25500673238753,23.623420151593173,65.0,10.641119903173035,6.034858126787074,9.212523552771922,157.977649,-47.802886,212.403571,1.29636,1.219015,0.551696,-0.071686
000596.XSHE,0.01440432360177231,0.0708140070105867,0.07646195253241987,0.023079017941628546,1.5831228211187793,0.01963393709824404,1.144134,2.177858,0.189908,0.764203,0.20341,0.123244,0.648967,1.826553,0.005793,-0.100516,77.01599304144058,20.631163522086705,60.0,22.967604108965816,16.67518061142997,12.584846995071693,204.272415,7.754067,46.182143,0.73568,0.734413,-0.186598,-0.144947
