,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.09794415224439025,0.6570733950982325,0.3748125937031484,-0.24988755060222897,16.859601767322097,,,,0.261317,0.3195,0.149059,0.008841,0.033833,2.042103,0.356446,0.220472,35.27012424114382,-13.537035285214271,40.0,-0.4353296306412737,-0.06456952105517463,-0.7415202191721981,53.029533,-11.840903,72.183571,1.91928,2.081333,0.46186,0.574237
000002.XSHE,0.09268785511034489,0.554139421478444,0.9089256498818397,0.010377082421014837,4.5268889344242,0.3487769767622996,0.10817,1.302974,0.127292,0.295395,0.167267,0.035277,0.277137,-23.598364,0.113577,0.022633,44.59012811623854,-7.162865146058417,45.0,-0.2083326459748669,0.03348719137683413,-0.4836396747034021,73.331931,-13.494945,81.030714,3.3098,3.793918,0.247589,-0.016392
000009.XSHE,0.01096813537311403,0.14352144210345025,0.17074461727594037,-0.02081165452653486,2.690430563950773,0.6210718716336103,0.298401,1.707122,0.102822,0.321386,0.076422,0.030336,0.294805,-1.969649,0.12022,-0.059268,32.32653191120233,-28.43646669815778,55.00000000000001,-0.77634636403595,0.11703657668603701,-1.7867658814439742,64.106192,3.113331,9.677857,4.778,5.250967,-0.509842,-0.579234
000027.XSHE,0.04059545412104753,0.3702743733106232,0.2473716759431045,0.020460902284868958,1.868307982882644,0.16544007766112057,0.384437,0.834499,0.188314,0.266935,0.109634,0.05832,0.309697,2.850017,-0.045941,0.178851,44.10828289560735,-22.490646219224907,55.00000000000001,0.3641703051330154,1.0635007480416538,-1.3986608858172769,80.753366,-13.154112,22.527857,5.42782,5.439965,-0.119076,-0.229975
000039.XSHE,0.03298359725708405,0.2645572634196672,0.8402655239055542,-0.007614284702673604,3.34986823969663,0.6671190441269169,0.07607,1.030506,0.046359,0.16089,0.124673,0.036026,0.7771,0.302328,0.246565,0.301967,61.9063728122758,10.946416660490627,60.0,0.7049938952891353,0.6066242977545881,0.1967391950690942,100.206596,-9.608585,55.27,10.51464,4.365768,0.572713,0.234776
000046.XSHE,0.025642669401884734,0.14351114364030368,0.12292260792604977,0.14862153526045924,6.45964112093924,2.5973956392679955,0.695472,1.918374,0.228841,0.565188,0.172768,0.021867,0.07495,-5.164866,0.073338,0.555833,34.46510544395857,-25.826656955571742,45.0,-0.6999823572005806,0.38148136700372925,-2.1629274484086194,62.932859,7.247563,47.764286,0.9797,1.343442,-0.554731,-0.055933
000060.XSHE,0.011079620367887715,0.1771259542660786,0.5748447919061853,0.03156286691832792,2.0273880747236097,0.3671786167131697,0.399757,1.068708,0.022733,0.063548,0.062552,0.034051,1.49586,1.312557,0.01731,0.330401,39.64440126936219,-26.678067550235152,50.0,-0.12775331848055238,0.9418958731350878,-2.1392983832312806,81.687793,6.58807,46.580714,4.53804,4.860558,0.036593,-0.137692
000061.XSHE,0.002607461982552429,0.14108551192878002,0.047380789932529754,-0.008358876667282437,2.334071308402566,0.3333622684210589,0.215931,0.451645,0.075507,0.452239,0.018482,0.008639,0.114927,-10.552378,-0.146754,-0.281639,38.60519533639154,-22.95641350301521,45.0,-0.6840762676699086,0.8640244760404292,-3.0962014874206756,59.716509,3.570134,47.699286,2.65334,2.820593,-0.629827,-0.326106
000063.XSHE,0.03536217944184336,0.31312625250501,1.019160211985324,-0.00347041471455839,3.249804059869109,0.4146559576809774,0.270983,1.386329,0.035503,0.320523,0.087589,0.026335,0.741755,-4.318807,0.094815,0.591891,31.841412833651837,-26.970258582649365,45.0,-1.8156766231845012,-0.22978414765378521,-3.171784951061432,43.778038,-4.198854,26.787857,3.4752,4.415572,0.121906,-0.32061
000069.XSHE,0.04899823116385499,0.30337044565118465,0.30913812291331766,0.013118745638017076,2.8721394883456566,0.6732403655267312,0.293967,1.63877,0.183725,0.571453,0.161513,0.056914,0.309776,-2.978713,-0.026937,0.016988,55.98640343932284,0.2816334741500751,60.0,0.6357794505038399,0.6837474358393603,-0.09593597067104076,82.432281,-25.634194,45.978571,11.11328,6.740253,-0.504143,-0.121366
000100.XSHE,0.04644789707146009,0.3412037668895865,1.5010507355148603,0.10600182323135958,3.3098283826965003,0.6102036284113974,0.309582,1.144974,0.041423,0.179715,0.136129,0.039715,0.955963,1.042105,0.172392,0.286404,34.34880207267923,-23.638842894711207,50.0,-0.14976272352453712,0.12767468529587456,-0.5548748176408234,82.517839,6.460808,1.512143,7.15004,6.976543,-0.571502,-0.07799
