,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.11042524762861781,0.9579461634256154,0.5235876223886068,-0.24400361125344655,13.993468509721243,,,,0.210905,,0.104632,0.007477,0.035453,-3.362071,0.16842,0.118382,49.6959469246314,-1.893847029179865,50.0,0.11638542474486968,0.2529822461095494,-0.2731936427293594,97.316751,12.788662,43.673571,0.58346,0.576658,0.913998,0.830399
000002.XSHE,0.12514078338130397,0.5521811154058531,1.13520263367011,-0.05837030119075414,6.7839876398719445,0.7865500051035185,0.119649,1.119119,0.166258,0.37936,0.226626,0.034898,0.2099,3.317349,0.186209,0.352952,40.452483972212065,-2.1340408351597744,50.0,-0.32661471560496835,-0.2881551054827258,-0.07691922024448505,67.086165,9.155951,80.835,0.45968,0.395563,-0.41655,-0.37561
000063.XSHE,0.01902261789267439,0.20181634712411706,0.7464357692020602,0.08932878352062602,4.161935700752221,0.2942491434392402,0.291823,1.051636,0.03017,0.371712,0.094258,0.01944,0.644358,0.010918,-0.037669,-1.545278,44.037135934503475,-1.0913806144868972,35.0,-0.6746121038174344,-0.7419372471156265,0.13465028659638412,79.657343,19.023724,16.988571,2.15068,2.623512,-0.065938,-0.005948
000069.XSHE,0.20381127076327318,1.0716964955524595,0.91441111923921,-0.14208985762596266,4.29234832650608,1.1619682411293468,0.226769,1.601518,0.233192,0.631331,0.190177,0.035598,0.152654,-4.907855,0.180446,0.213579,43.99341140485159,-0.4502660663119093,40.0,-0.07301992007206781,-0.09404324592742888,0.04204665171072214,61.805688,-11.548095,6.892857,0.3476,0.429618,0.692591,0.330119
000100.XSHE,0.091098741926374,0.6930967563071805,2.4003840614498317,-0.01611237414221748,2.5268596662733267,0.8229721619616648,0.225615,1.064829,0.048712,0.167982,0.131438,0.032986,0.676474,2.974977,-0.065299,0.423299,45.86146559721826,-1.4598540145985253,40.0,-0.011780199324843643,-0.002407062337989056,-0.018746273973709173,99.714286,35.243697,0.312857,1.15112,1.168792,0.557977,0.929375
000157.XSHE,0.06356915370385674,0.9413536665725313,0.7534659433393611,0.046081887514112574,2.4770678735450553,0.32490381512002803,0.226907,1.644921,0.081873,0.282854,0.067527,0.02609,0.318667,1.863345,0.287144,0.691271,45.23431893054424,-1.6245487364620952,30.0,-0.06742666676637299,-0.04068303414802582,-0.05348726523669434,62.746014,10.500603,10.186429,0.5978,0.838702,0.379922,0.160215
000166.XSHE,0.044427858044107975,0.6706008583690987,0.16479894528675018,0.08944463824116064,5.123945210288251,,,,0.286119,,0.070408,0.013617,0.047592,8.786157,0.330173,0.075708,51.1369576363826,2.4698449167145093,40.0,0.0268446226943011,-0.024873985191917247,0.1034372157724367,108.139535,10.34948,0.157143,0.16396,0.19806,1.511604,0.983917
000333.XSHE,0.05762293853937376,0.24467824810374358,0.7291286912139993,0.0015385136112299185,2.804020041343555,0.4399250303479566,0.132151,1.478897,0.084431,0.282725,0.235504,0.080836,0.950604,1.932245,0.057597,0.151997,49.872313289159784,1.0338508350333568,45.0,-0.1786491410403528,-0.33025712043222655,0.3032159587837475,124.630542,46.087081,5.362143,0.36762,0.376352,-0.01087,0.478424
000338.XSHE,0.10397280071533287,0.46163789123811283,1.827151470856934,0.043001505052676844,3.5278473574487133,0.8952724127316491,0.36901,1.188789,0.075281,0.222828,0.225231,0.054385,0.722429,2.485479,0.039217,0.090795,46.799255822983696,1.0502116098019776,45.0,-0.18007896830966352,-0.21507650240600107,0.06999506819267509,117.645045,50.40412,5.577857,1.33144,1.207003,-0.095443,0.516211
000402.XSHE,0.15775607755288773,1.4660606949127692,1.1411617026132603,0.18007959518107003,4.1766394463470595,1.9808010076205635,0.410429,2.384438,0.176494,0.489919,0.107609,0.028688,0.162546,11.098021,0.128376,0.119356,44.97532794655522,-0.8361449317881822,40.0,-0.027218293203706168,-0.024289044903407317,-0.005858496600597701,89.76834,3.493299,6.028571,0.224,0.233377,0.449281,0.157065
