,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.1002004008016032,0.9703085581214826,0.49029221415963914,0.06132862329506428,12.585571740318164,,,,0.204374,,0.090085,0.007158,0.035023,-27.220156,0.181997,0.136071,45.27272006870258,0.9895568506277628,45.0,-0.21122686345287534,-0.28831249371881035,0.15417126053187002,118.585775,82.55204,47.999286,0.5966,0.48397,-1.788118,-1.76477
000002.XSHE,0.11371260276776475,0.500175061271445,1.0332713370531101,-0.0808976402158349,6.692875361648249,0.7825630960488398,0.083514,1.129656,0.162238,0.379003,0.227345,0.034212,0.210874,-1.112472,0.144965,0.268734,50.69708197367985,2.1651592772963992,50.0,-0.004154950975152616,-0.09644785100419484,0.18458580005808445,175.143325,98.535007,140.002857,1.1696,0.864413,-1.181666,-0.628341
000063.XSHE,0.01910949742021785,0.12048337931782312,0.39481996209728365,0.07570710435467264,3.952993792166113,0.46043178454144307,0.315563,1.163321,0.056942,0.371583,0.158608,0.035207,0.618293,0.61668,-0.000154,-1.832944,70.07216822989237,20.093695390831225,60.0,4.944669235647865,3.0104401021266174,3.868458267042495,239.695243,95.266726,46.438571,5.39186,2.941468,0.118862,0.291832
000069.XSHE,0.21462912087912087,1.1637379262190155,0.998003992015968,0.020195614724218783,4.327376168815383,1.236521383417208,0.242984,1.662178,0.238278,0.613588,0.184432,0.034953,0.14669,1.51969,0.124782,0.29029,41.494641157636195,-0.1520527116066961,50.0,-0.17717049222254477,-0.20072474082926955,0.04710849721344956,113.240721,81.454551,7.45,0.82024,0.635738,-2.612742,-2.382905
000100.XSHE,0.04470152789822356,0.382189948404357,1.1318619128466327,0.05371203901642514,2.5194211040051298,0.8342215627436843,0.27516,1.109886,0.05194,0.152621,0.11696,0.028916,0.556105,3.007232,-0.194079,0.37993,62.053941707437986,9.530146381410596,55.00000000000001,0.6133403448819781,0.480724639954787,0.2652314098543822,190.461538,86.132534,1.345,7.79926,3.772495,-0.317559,-0.110876
000157.XSHE,0.08487955591016348,0.7654037504783774,0.7971938775510204,0.04549652634021392,2.6948380911304453,0.3758064976807344,0.171664,1.540494,0.104768,0.296723,0.110891,0.039913,0.38097,1.535508,0.490348,2.158721,55.91718869517022,5.783489866534858,50.0,0.021192669309539447,-0.018032826146497885,0.07845099091207466,197.374825,134.621576,13.388571,0.84544,0.671362,-1.77633,-1.33376
000166.XSHE,0.04783270034726541,0.7000840100812098,0.19057420006479522,0.08839232047519711,4.450342527041557,,,,0.254068,,0.068326,0.015244,0.059998,-12.536783,0.705744,0.27831,52.96865924975277,4.96719775070292,45.0,0.029853228786658192,-0.0518101648857511,0.1633267873448186,202.564103,141.471952,0.217857,0.4539,0.291328,-1.48469,-1.53889
000333.XSHE,0.06377795068688853,0.2649708532061473,0.7449344457687723,0.03929473804162885,2.7336518460140486,0.49368348245283605,0.187381,1.546203,0.090229,0.289906,0.240699,0.087351,0.963325,1.305682,0.058979,0.15372,48.25256213249832,2.04014224845036,50.0,-0.6184502810151287,-0.8677310649901674,0.49856156795007744,117.082838,78.31922,6.167143,0.50684,0.40377,-1.004912,-1.149144
000338.XSHE,0.08544525522497735,0.3771307889576105,1.475796930342385,0.03393546153924466,3.3510481834966077,0.9149243676550172,0.298715,1.220572,0.076931,0.226181,0.226566,0.057693,0.74994,-0.797251,0.060559,0.141673,56.66605852577461,7.556829817735008,55.00000000000001,0.13176083823109508,0.013027057318920326,0.2374675618243495,143.065242,77.886457,11.602143,2.7328,1.699822,-0.79418,-0.932539
000413.XSHE,0.09508686184829841,1.5956598053295037,1.1273957158962795,-0.22566741136912416,2.1131760063284224,0.3242095971298212,0.538306,1.644932,0.089263,0.188165,0.059591,0.028975,0.324602,-1.607247,-0.120344,-0.036378,57.376639115621806,20.52672347017816,50.0,0.22164552308131258,-0.06951334206831873,0.5823177302992626,206.60737,125.451214,1.27,10.13892,4.195567,-0.005278,0.063467
000415.XSHE,0.09431293030274451,1.8832391713747645,1.8709073900841908,-0.0978617213876792,4.852803371565157,3.3500049922201205,0.30135,0.922524,0.087764,0.387667,0.050081,0.01239,0.141177,20.560696,0.027906,-0.032192,48.52967116663767,3.3288145805091136,50.0,-0.005536858921113996,-0.06543876698554485,0.1198038161288617,136.1,85.076546,3.318571,1.22484,0.648745,-0.788848,-0.95414
000423.XSHE,0.053087291433303783,0.5279273571956499,0.2873232961728537,0.0012048626811977925,1.1647779353737118,0.005956352855665742,0.711438,5.399633,0.184733,0.617878,0.100556,0.085923,0.465118,-6.673532,-0.205009,-0.471079,40.89459117497758,-1.6455849526742803,45.0,-0.8778790381466521,-0.8500331693752803,-0.0556917375427437,143.610094,114.025768,6.369286,0.95438,0.78345,-2.148547,-1.64712
000425.XSHE,0.08618089369586762,0.6746727836999056,1.2976901116013497,0.09293766670693966,2.110541144186524,0.14399107924309276,0.358408,1.660934,0.066784,0.174211,0.109376,0.051764,0.775088,0.35429,0.285875,1.03499,57.778385382523965,8.448644391945095,65.0,0.05140353526431429,-0.017539814795910165,0.1378867001204489,173.144105,107.412155,8.88,2.5471,1.585865,-1.951,-1.074432
000538.XSHE,0.03533993483316016,0.3722176728951091,0.28231042854723054,0.13895836807292536,1.3163862425380686,0.027904936999540633,1.186864,3.848266,0.143375,0.300014,0.110016,0.083032,0.579125,0.467184,0.099892,0.259861,39.83491892813641,-2.8327931820909793,35.0,-1.067177806089859,-0.8979354084226563,-0.33848479533440523,103.532659,54.867216,29.587143,0.85398,0.740452,-1.297572,-1.516156
000568.XSHE,0.04134486579456563,0.16939677807328105,0.13936699510821848,0.017912030436122117,1.4251963216700996,0.13710943420147415,1.7899,3.055273,0.295294,0.805537,0.244072,0.168963,0.572187,1.567212,0.233624,0.343522,45.834310628722505,1.7898787734384687,50.0,-1.0342466737392897,-1.587950691793726,1.1074080361088727,116.603341,86.715239,87.368571,0.86,0.82031,-1.145193,-0.97518
000596.XSHE,0.03541339830511476,0.13944084222268702,0.1644250057548752,0.014635095837925093,1.464929818271395,0.01977350439973722,0.760852,2.167734,0.220526,0.764649,0.253967,0.168346,0.763383,2.431888,0.207493,0.356058,49.4844926779486,1.2470021966390856,35.0,-1.2630375230852167,-0.9642492325585257,-0.597576581053382,152.697415,128.585884,15.423571,0.98022,0.890102,-0.729175,0.460469
000625.XSHE,-0.06436663233779609,0.891981090000892,1.2603982858583311,-0.11040574109853714,2.1381397557093313,0.1885196197881267,0.23321,1.07764,-0.050589,0.120952,-0.07216,-0.033507,0.662337,1.097205,-0.215097,-2.230758,55.61139942334056,6.851157874507535,55.00000000000001,0.23523010753669826,0.13087622789583597,0.20870775928172458,142.417636,76.133156,4.470714,1.45624,1.098462,-0.332877,0.067964
000627.XSHE,0.04518671149188446,0.6903693476009666,1.6711229946524062,0.29735355337496283,5.9655133514439695,4.795677126071703,1.083628,5.382219,0.050279,,0.065453,0.012553,0.249663,13.711465,0.586517,-0.100545,42.767306850699846,0.3774879890185354,45.0,-0.10852329000138283,-0.15391011318595882,0.09077364636915197,124.53563,84.301502,5.675714,0.48104,0.307207,-1.769855,-1.900026
000629.XSHE,0.11947431302270013,0.46038396022282585,0.7245851749873197,0.09623434988884934,1.3746563480056415,0.05307563599942134,1.105902,2.113153,0.167404,0.237388,0.259511,0.185915,1.110575,3.385575,0.091768,0.074275,43.94894042052705,2.3973994311255473,45.0,-0.03970171899476593,-0.08736964055448689,0.0953358431194419,141.602067,104.906161,0.892143,1.60684,0.873615,0.05363,-0.121645
