,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.1343435971841582,1.1566042100393246,0.5978715771852205,0.0742032426817052,12.600354526989598,,,,0.224704,,0.096151,0.007631,0.033959,11.449572,0.104178,0.279955,51.35064009909883,2.4207078373412223,55.00000000000001,-0.03815377931339903,-0.15995286267654302,0.24359816672628798,127.457253,35.032597,45.732143,0.6497,0.580905,0.283175,-0.186775
000002.XSHE,0.0950850535804277,0.9939369843951894,1.9015021867275146,-0.21492434662998625,4.951236461854155,0.6359658460828318,0.10231,1.23379,0.084619,0.216109,0.095667,0.019693,0.232725,-9.278688,0.045201,-0.354113,59.781667105094584,8.32460410376486,55.00000000000001,0.16016143164985053,-0.1133015309154013,0.5469259251305036,171.837657,10.285923,91.83,1.23318,1.245873,0.965185,0.168158
000063.XSHE,0.05665176725187942,0.44456299457633147,0.9613535858488752,0.10297600659046442,3.2403772016551518,0.7733534939493747,0.538946,1.707813,0.06012,0.358103,0.127435,0.038978,0.648336,0.535584,0.094178,0.1651,56.611949563596376,1.5935013400369873,50.0,0.5085632189078737,0.48789212839347207,0.04134218102880327,188.341258,40.264789,13.06,1.16688,1.050293,0.308669,0.595167
000066.XSHE,0.01832068900447208,0.3902286740029657,0.5014542172299669,0.04922543773720508,2.332355059584788,0.4970657846966865,0.373767,1.75785,0.040695,0.209753,0.046949,0.020794,0.510984,16.097714,0.064438,-0.364084,54.364944028270926,1.580990248982312,50.0,0.18257867474756573,0.13606818262555204,0.09302098424402738,168.692795,17.728306,4.005714,1.14822,1.259307,-0.387584,0.090377
000069.XSHE,0.05774772329600905,1.4725371815638344,1.9069412662090008,0.09085457816219358,3.844623140570336,0.936270416766619,0.219649,1.619463,0.065708,0.247412,0.037723,0.013938,0.212118,-64.563199,0.214284,-0.579964,57.47781893050128,8.084045584045596,55.00000000000001,0.03554059075003835,-0.12127761655409554,0.31363641460826774,191.246684,-19.199744,9.652857,1.69796,1.336747,1.094841,-0.172791
000100.XSHE,0.1340087373696765,0.6443298969072165,2.560819462227913,0.10965874199491184,2.6046910102800935,0.8736966918570979,0.306481,1.003963,0.081744,0.17849,0.207017,0.04445,0.543297,2.856828,0.808648,0.752028,57.59432736336303,5.2631578947368585,45.0,0.10291627777294465,0.041607729466462004,0.1226170966129653,126.335175,12.596045,0.582857,2.1339,1.233872,1.545852,0.788009
000157.XSHE,0.08905591821104472,1.0807305738679347,1.0867202782003913,-0.04811925877093789,2.190158743107164,0.2589821081328669,0.256269,1.729807,0.084303,0.218348,0.082403,0.037504,0.444872,0.650938,-0.226384,-0.438987,50.597980746499836,0.697430018152292,55.00000000000001,0.015700659534438444,-0.015847887243834586,0.06309709355654605,139.797705,16.484599,10.048571,0.7591,0.613707,-0.293833,0.054732
000166.XSHE,0.07482845576515838,0.8946144211844695,0.2838087129274869,0.2140777530399041,5.741497879753374,,,,0.269273,,0.083646,0.013244,0.049184,8.014554,0.004101,-0.014406,52.6456843383014,0.8946322067594109,45.0,0.05334826872366971,0.03846909476223861,0.029758347922862208,192.592593,36.099086,0.185714,0.29202,0.32373,0.401135,0.01264
000301.XSHE,0.0372392322759874,0.2660211220770929,0.5405113237122318,-0.12192148256522799,5.1027470019335555,2.51955967774072,0.316422,0.692034,0.087658,0.157721,0.165564,0.036257,0.413613,0.717341,1.360245,6.237966,51.7530772075422,-3.5653047951280175,55.00000000000001,1.001533551537129,1.1363447321944562,-0.2696223613146542,125.149462,7.963764,2.520714,1.1408,1.157265,0.349221,0.145161
000333.XSHE,0.0693000693000693,0.31309684085287576,0.8313242996092776,0.04253436776915748,2.854787855939053,0.22775259079371304,0.216754,1.132585,0.084475,0.222778,0.221335,0.07276,0.855993,1.111601,0.13086,0.013973,62.29361015166715,8.193014577142806,50.0,1.7064384638296488,0.42900941311196045,2.554858101435377,165.770634,11.965164,9.799286,0.70912,0.509473,0.934275,0.333895
