,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.11794539128383558,1.1368804001819008,0.5773338721782807,-0.09308906761989871,11.727655347589788,,,,0.204291,,0.083146,0.00709,0.034704,2.104469,0.183566,0.141338,44.18391158499369,-2.4646960792912953,45.0,-0.16534290225616388,-0.07653180166717014,-0.1776222011779875,79.32156,-4.236604,28.207857,0.59872,0.412442,-0.171507,0.160884
000002.XSHE,0.12842410777351124,0.6212337702677518,1.2094823415578133,0.11575815805618901,6.347041869902737,0.730720758161635,0.136304,1.145731,0.14799,0.357569,0.206721,0.031243,0.211113,-2.364301,0.165167,0.072136,47.92660839860392,-0.8152173913043453,35.0,-0.10931327366254706,-0.12173565775938508,0.024844768193676037,119.355114,-12.906077,60.595,0.90144,0.7241,1.098839,0.637329
000063.XSHE,0.027359706266193527,0.22289586305278175,0.48623942429252165,0.03260706529890897,3.309957470438363,0.536518972503098,0.367657,1.372818,0.060837,0.369976,0.122747,0.037599,0.618033,0.477393,0.122594,-11.316069,47.926940977623076,-0.0907281270735538,35.0,0.30316323863326033,-0.12123208134030464,0.8487906399471299,132.19809,17.16385,26.255714,3.38794,2.642878,0.869663,0.885449
000066.XSHE,0.02014058125717508,0.2074086364956237,0.25986850653569293,0.08847365254627172,2.857822217116504,0.7424984199001724,0.69076,1.741426,0.082141,0.247439,0.09747,0.034488,0.419867,1.625329,0.004458,-0.123903,44.457653544232286,-4.769154645453521,30.0,-0.1412679943121482,0.020588813367782156,-0.3237136153598607,87.374926,7.261772,3.917857,1.86874,3.105615,0.684998,0.588357
000069.XSHE,0.24101612397869418,1.3614703880190606,1.1853959222380275,-0.12730258551551182,4.194970273916791,0.9591957626273222,0.219312,1.494915,0.235362,0.567718,0.177021,0.034382,0.146083,-15.241293,0.185015,0.204668,55.15841828265394,3.109656301145651,60.0,0.08207443907387368,0.001488633011635097,0.16117161212447717,116.947594,-40.143381,6.054286,0.58612,0.527632,0.172474,-0.042662
000100.XSHE,0.026787101474897806,0.36237135816785043,0.7060152499293985,-0.053789178693030536,2.623458638384992,0.996504937852007,0.430716,1.313561,0.049348,0.074964,0.073923,0.016915,0.341937,5.633517,-0.496517,-0.31775,64.35518605051605,5.337219821087552,55.00000000000001,0.3289915167863011,0.3024567737396543,0.05306948609329365,145.707071,-46.485121,0.756429,2.64336,3.560543,0.241402,0.4397
000157.XSHE,0.08658008658008658,0.7890791446382072,0.8540438978563498,-0.00655074039743342,2.4486959445449767,0.506101380309518,0.179751,1.826566,0.100193,0.301155,0.109726,0.043217,0.431343,0.310996,0.382884,0.692307,43.73465054462356,-2.377730523873965,30.0,-0.0616860115790967,-0.03039421746800359,-0.06258358822218622,85.714286,-12.255257,10.65,0.6742,0.79462,1.373523,0.446895
000166.XSHE,0.04634629021120005,0.6711409395973155,0.21220609455903575,0.11271796837133807,4.810217987015124,,,,0.220752,,0.069056,0.014233,0.064475,9.881507,0.50294,0.159576,63.57592805577064,6.00791461805969,40.0,0.12112049006356962,0.040653303998631186,0.16093437212987688,185.517241,-14.482759,0.212143,0.86568,0.222667,1.53149,2.028477
000333.XSHE,0.05464600319132658,0.25303643724696356,0.6259389083625438,0.038239894151972986,2.7035701830379466,0.44670641911250536,0.240793,1.539073,0.08979,0.28181,0.215963,0.078053,0.865265,1.593979,-0.015501,0.044373,60.73807715117467,1.4315966156938889,55.00000000000001,1.2244653739423725,1.560949788031322,-0.6729688281778987,99.243349,-63.57056,6.267857,0.3281,0.360167,-0.108617,0.001047
000338.XSHE,0.07880220646178093,0.43584379358437936,1.5446400988569664,0.044037537597047725,3.2255893324288762,0.8116588894790525,0.31708,1.197491,0.066168,0.219854,0.180805,0.047367,0.715852,-4.59984,0.017507,-0.105455,49.293251977975984,-0.6942092786996188,35.0,-0.03744011314672946,0.007588969852787491,-0.0900581659990339,76.478187,-24.460939,6.705,1.21994,1.084155,0.47246,1.061107
000425.XSHE,0.06866151247579681,0.6300800201625607,1.2658227848101264,0.08077740171409646,2.4358066332755666,0.20815469827813768,0.374978,1.582453,0.054711,0.178261,0.093917,0.038365,0.701222,0.198536,0.219717,0.238036,47.64353414724696,-2.2087974325089674,35.0,-0.013549551502110901,0.0415241551483995,-0.1101474133010208,82.37781,-8.379308,6.225,1.08976,1.536252,0.69122,1.731865
