,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.11206365215442371,0.5667970299835629,0.311429461227032,0.39647926413448575,22.46347288159737,,,,0.359838,0.45129,0.197716,0.008802,0.02446,8.886254,0.279502,0.295461,64.82402175229466,5.178643115214754,60.0,0.20695970857910861,0.18200787460618773,0.04990366794584178,162.917755,-19.461453,23.032143,1.56518,1.205838,0.623701,0.455171
000002.XSHE,0.07895464055899885,0.4883527860526445,0.5489076737292787,0.15987465826791794,4.193158710599048,0.4885536797127401,0.270865,1.479813,0.172993,0.425681,0.161679,0.037618,0.217452,-1.638989,0.061331,0.318009,43.10159779090884,-4.815021379438563,50.0,-0.02130416934939383,0.052527730355752866,-0.1476637994102934,136.283186,32.466392,19.537143,0.43922,0.906183,-0.441315,0.03776
000009.XSHE,0.018215268037669177,0.1370933468598769,0.15728463800940562,-0.05954472106275418,2.5916463823550173,0.7650762907494042,0.410048,2.253849,0.156402,0.379023,0.132868,0.046646,0.298243,-2.30358,-0.08543,0.115587,40.37647171344089,-10.79555798288731,45.0,-0.26995149026768495,-0.08698123971558912,-0.36594050110419163,119.129236,28.241987,4.452857,1.87284,5.053335,0.331968,0.406299
000012.XSHE,0.04093143575197187,0.17724525425831725,0.21575438520787935,0.013134822384364309,1.888906140566169,0.42950851676306445,0.309089,0.840165,0.207065,0.361688,0.23093,0.12573,0.607202,0.982798,0.38813,0.455993,35.342434046409196,-8.328340323547048,40.0,-0.42735617748768817,-0.2725443017588886,-0.30962375145759913,69.575472,2.676679,10.69,1.27972,2.790483,-0.290482,0.626936
000021.XSHE,0.028866610280554587,0.3142381296546523,1.5603058199407083,-0.01535249324490297,1.4886196530457902,0.011740200700940041,-0.242161,1.900039,0.017155,0.024365,0.091861,0.053452,3.115791,-1.803499,0.549501,0.339951,33.7074004065676,-6.144893492071966,40.0,-0.32386491739017664,-0.2307529729478519,-0.18622388888464947,63.452822,-2.530441,2.906429,0.39286,0.706688,-0.263974,-0.243179
000024.XSHE,0.07126009221055933,0.6113590511707526,0.4621712806766188,0.027901162920470523,2.871152861924063,0.5220205215273983,0.34675,1.913,0.180715,0.407328,0.116564,0.041224,0.228113,-1.652834,0.208939,0.240352,47.33382213949921,-4.997827031725346,45.0,0.0782960653700524,0.26461453093134274,-0.3726369311225807,158.662987,56.578655,2.828571,1.17036,2.282687,0.298497,0.163856
000027.XSHE,0.051323109769867176,0.576468553640399,0.5141123849673539,-0.045875978878699326,1.7773103579714484,0.37068702084942645,0.464758,1.144416,0.114904,0.144785,0.08927,0.048225,0.419699,3.788428,0.003582,-0.451679,53.23251124315597,1.2376581838409055,60.0,0.06921954285171594,0.03891660881346904,0.060605868076493805,131.465517,-9.991317,2.868571,0.96582,0.381263,0.852317,0.958571
000031.XSHE,0.0427586147919152,0.4057947490159477,0.19239649068800985,-0.014298133235724745,3.3022495935689533,0.7487088799525388,0.275286,1.792613,0.282213,0.481281,0.105515,0.028468,0.100875,-30.969206,-0.032346,0.457645,38.99061059039041,-7.3024341447149,35.0,-0.056262255216070756,0.03719182163164704,-0.1869081536954356,128.58331,13.421515,2.914286,0.4782,0.68673,0.116068,1.137024
000039.XSHE,0.06541548646226508,0.288550323176362,0.9970089730807579,0.014495043419902565,3.1023439774926564,0.3255293831518556,0.14704,1.156756,0.061103,0.176191,0.226707,0.058396,0.955685,-4.416678,1.544682,2.52636,38.46546443077592,-6.926406926406916,30.0,-0.32875257853950934,-0.17759598547376018,-0.3023131861314983,61.219529,-7.103383,15.766429,0.97066,1.403307,2.136062,0.899507
000046.XSHE,-0.0006555743486868845,0.369890882189754,0.047033591390971435,-0.15661707126076743,2.722882812042418,0.9509015996662328,0.339613,3.49339,-0.017302,0.445855,-0.001772,-0.000767,0.044312,15.306305,-0.661254,-1.035854,49.80025218596072,-1.7986083760010332,60.0,0.11272431071154454,0.10551318980460724,0.014422241813874609,178.634259,7.896517,5.755,0.2685,0.961268,0.435297,0.311853
