,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.14156285390713477,0.9264406151565685,0.4261303106489965,0.08076239702794379,20.406370058247614,,,,0.33322,0.435833,0.152804,0.007511,0.022541,3.933965,0.216704,0.184591,42.990855271208986,-4.3010752688172085,40.0,-0.20052188796244508,-0.1618209016824524,-0.07740197255998538,109.927062,49.737993,31.812857,1.94026,2.261717,-0.721269,0.803849
000002.XSHE,0.10517901468299044,0.5401609679684546,0.879430129276229,0.10393497827758955,4.938105762838836,0.4021285088754182,0.20188,1.340406,0.149118,0.361237,0.194717,0.038099,0.255496,-1.476705,0.439759,0.33343,47.53328184898222,-2.2053124779820834,55.00000000000001,0.06991999539683746,0.06763276054945436,0.0045744696947662145,115.822965,16.563043,44.544286,0.929,1.028062,0.714008,-0.601321
000009.XSHE,0.009037064616819423,0.2629019112968951,0.41902367483762837,0.004427056932394856,2.8985237427397568,0.7557313609968604,0.04619,1.855646,0.048111,0.348513,0.034375,0.016946,0.352229,28.681941,0.297041,-0.502786,56.34156753303683,2.7107400205879206,50.0,0.10158151179769082,0.09432148199759714,0.014520059600187346,128.939962,7.980252,1.783571,2.3831,2.700683,-1.24156,0.769152
000012.XSHE,0.016779677796626948,0.4443259575224385,0.44509725374994435,0.010504323054152937,1.9853149525222835,0.40448364773467704,0.148049,0.447352,0.051358,0.25295,0.037765,0.024101,0.469272,2.690093,-0.100088,-0.654705,48.39075987190347,1.314278422865878,50.0,-0.030253272223815575,-0.08992260569441439,0.11933866694119763,119.478064,-7.157359,4.738571,1.06708,1.202537,-0.079952,-0.003482
000024.XSHE,0.08474719910506959,0.5544466622310933,0.6376331059108589,0.18161345392466674,3.7530570679230055,0.49362182236710367,0.412483,1.557534,0.179538,0.493967,0.152847,0.043327,0.241325,0.974492,0.752297,0.505211,46.49252185746744,-2.437530622243996,65.0,0.3023742961336495,0.0587589767988839,0.48723063866953126,160.835509,20.735676,5.193571,1.33798,2.477938,-0.498886,-0.528126
000039.XSHE,0.06355339756463381,0.6395497569710923,1.7809439002671417,-0.0709823963657013,2.848122839657918,0.7237115059589259,-0.070621,1.501415,0.035529,0.179129,0.099373,0.030645,0.86255,3.694199,-0.152686,-0.472407,42.13908063319345,-3.079539013791805,40.0,-0.15185891824060427,-0.1446955263809327,-0.01432678371934315,92.290809,8.182588,8.189286,0.54842,0.679858,-0.64264,-0.410237
000046.XSHE,0.03445970626546379,0.37492501499700065,0.19587103850824616,0.10157749855252066,3.4516411426289717,1.6453610101224532,0.165046,4.174131,0.175023,0.568225,0.09191,0.025151,0.143702,-0.679515,1.219713,2.169567,53.36171696569696,3.582652419861724,45.0,0.06019173333687444,-0.0038347715379548515,0.12805300974965858,151.504049,22.639336,4.996429,0.13554,0.201092,0.322539,0.317526
000059.XSHE,-0.03619817778373037,1.1181930001118192,5.701254275940707,-0.09861252181802045,4.236576052834461,1.0206627120542362,0.16822,0.642282,-0.006441,0.10966,-0.032371,-0.007684,1.192934,6.607064,-0.041163,-1.392054,28.82870835332533,-9.467455621301783,30.0,-0.397323824862414,-0.33422992376213817,-0.1261878022005517,59.767442,18.117957,0.257143,0.74372,0.970237,-1.087423,-0.281862
000060.XSHE,0.024169593201576824,0.3135877575339459,1.0297600659046442,0.002372744380214254,1.984078647214319,0.28085747658463833,0.013834,0.8977,0.028958,0.116938,0.077075,0.037944,1.307419,8.385855,-0.012584,-0.51171,44.82561052775459,-1.7131669114048211,45.0,-0.15297202077963323,-0.1505426788396468,-0.004858683879972847,108.950729,11.083971,7.489286,0.49636,1.255223,-0.212343,-0.042203
000061.XSHE,0.0016367924759923462,0.5262327000999841,0.20081934291911,0.011155597153537831,1.8305905860902387,0.18779175753287825,0.364271,0.708703,0.046666,0.382388,0.00311,0.007831,0.167817,4.191012,-0.022095,-0.721815,48.22148244349238,-0.20790020790023334,55.00000000000001,-0.06987856675063497,-0.07986282904736057,0.019968524593451192,100.830204,23.548752,4.140714,0.52,1.254993,-0.956657,-0.282683
