,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.14555617012605165,0.989021857383048,0.4319841029850101,0.6399180904844181,17.325857570098254,,,,0.342253,0.433329,0.147184,0.008395,0.024529,22.405674,0.698735,0.615722,39.08228245888903,-2.2778236752036043,35.0,-0.09800839381519566,-0.09982036599486922,0.0036239443593471254,91.512793,3.386862,12.478571,0.42924,0.599983,0.678661,0.4363
000002.XSHE,0.10019337321029587,0.5548465849192699,0.7569449701006737,0.06234141901537962,4.491222955128235,0.5492951287882522,0.198842,1.45903,0.161009,0.390741,0.180574,0.038463,0.238884,0.917033,0.448997,0.348622,47.550587920842666,-2.3613690634120412,35.0,-0.005801534624295002,0.04912883672122224,-0.10986074269103448,126.158873,-4.971562,25.198571,0.51198,0.528333,0.385114,0.333973
000009.XSHE,0.018277592767922096,0.24535662585568122,0.3799536456552301,-0.019771676677725624,2.874636744146424,0.7465989537567047,0.300468,1.884697,0.074521,0.365593,0.074495,0.025634,0.343979,-3.445386,0.38279,-0.34114,35.350660425036544,-9.188263011351456,45.0,-0.16981498568220754,-0.095725706735795,-0.14817855789282508,82.207984,-11.048681,1.377857,1.27264,1.940522,-0.997622,0.191287
000012.XSHE,0.04733660587068586,0.37647767487387995,0.4121841638844236,-0.0349986875492169,1.9468937237696622,0.41436403890995394,0.113464,0.555694,0.133851,0.277864,0.125736,0.070557,0.527133,2.122285,-0.070474,-0.399137,42.344467873273175,-5.0250741991607795,40.0,-0.061718063350554964,-0.01457632050067379,-0.09428348569976235,117.16059,-10.861567,4.510714,0.69906,1.359707,-0.268178,-0.039019
000021.XSHE,0.035776127305771406,0.577100646352724,2.4919013207077,0.06394761411451738,2.4630876129061274,0.009110831500564132,0.442359,1.258466,0.012032,0.028018,0.061991,0.019895,1.653587,0.551937,-0.137105,-0.319557,39.1462329801726,-3.0602171767028503,35.0,-0.12217533403943204,-0.117016020492478,-0.010318627093908073,89.738146,10.106655,1.777143,0.15444,0.444692,-0.21524,0.256644
000024.XSHE,0.058388364366749,0.4949025042066713,0.37708812549492815,0.17074170195328509,3.3691601170431964,0.715107470984494,0.43379,1.899325,0.20901,0.525418,0.117981,0.039504,0.189007,-0.541316,0.119334,0.294589,51.66040263985868,-2.204813949080813,50.0,0.14892248064759883,0.4039876907811406,-0.5101304202670836,119.409569,17.315492,5.556429,1.50476,1.282168,-0.468738,-0.453939
000027.XSHE,0.06258566412777489,0.8610297916307904,0.8448800270361608,0.1394855771913184,1.9340206550986327,0.4417559143546943,0.659696,1.317092,0.079344,0.130082,0.072687,0.034529,0.43518,1.701573,0.151548,-0.20483,51.25533658175808,-1.2816072047107545,35.0,0.05749355188429295,0.06782956468080246,-0.020672025593019033,113.604549,10.061406,2.072857,0.29968,0.262423,1.262994,0.914429
000039.XSHE,0.07647540168704736,0.5349023803155925,1.6781339150864238,0.029588074822323607,2.9789556378369806,0.6578973754646781,0.184492,1.405084,0.046619,0.176763,0.14297,0.043712,0.937651,1.401194,-0.026701,-0.257418,37.81788836214232,-5.379562650702587,50.0,-0.18090143975875872,-0.10219194725193931,-0.15741898501363882,87.962872,-9.289255,7.805714,0.58692,0.78358,-0.832483,0.315892
000060.XSHE,0.05234642866490433,0.30507337014552,1.1171936096525528,-0.010033028730581072,2.1365305757323836,0.3369124983847696,0.199919,1.021703,0.056639,0.157876,0.171586,0.077184,1.360051,-1.209993,1.036115,0.284771,37.23883189455684,-5.282687237574459,35.0,-0.1289377125015143,-0.08467299906217118,-0.08852942687868626,81.24376,9.062188,4.908571,0.2965,0.514155,-0.053153,0.491374
000061.XSHE,0.029068161932916496,0.40632237617325584,0.23671440407148775,-0.1035539723303786,2.234332180973314,0.17795568531628667,0.331141,0.627945,0.164046,0.359242,0.07154,0.032705,0.199364,-1.980339,0.37869,0.157707,36.672546463972544,-11.608623548922045,25.0,-0.17337500676814876,0.012869681304867878,-0.3724893761460333,27.498409,26.413372,3.162857,0.56602,0.819355,-1.880444,0.18853
000063.XSHE,0.043390159979519845,0.5068423720223011,1.8719580681392736,0.003897466997223834,3.9104094592462944,0.5852860660685055,0.225868,1.329288,0.025535,0.291777,0.085611,0.022151,0.867485,-42.178037,0.245376,-0.334559,39.15887198077386,-2.226260790549759,45.0,-0.34631473380702005,-0.4006627996759906,0.10869613173794113,69.880781,-5.609813,5.576429,0.59966,0.611782,-0.15807,-0.008086
000069.XSHE,0.06912999896305001,0.3574875773066886,0.37989590852106525,0.044886929823773916,3.535435011656942,1.074020186965135,0.262202,1.555635,0.185567,0.535538,0.193377,0.050453,0.271887,-2.970317,0.011455,0.010102,52.517357033899536,-1.8192905783107889,55.00000000000001,0.13853952055744578,0.17841332214982825,-0.07974760318476493,141.634492,-4.004409,10.120714,1.11322,1.177135,0.271325,0.239702
000100.XSHE,0.04815308829831801,0.6619447938041968,3.603603603603603,-0.07561608202832579,3.648540364521264,0.8890175302142996,0.313796,1.280138,0.022287,0.16163,0.072743,0.019527,0.874599,3.026048,0.161819,0.961908,38.96572759969184,-4.1876046901172534,40.0,-0.030072787813966828,-0.015641170716701562,-0.028863234194530532,85.714286,25.440313,0.082857,0.74242,1.23281,-0.592144,1.643593
000401.XSHE,0.06858005006343655,0.5926979611190137,0.8143322475570033,0.07613652802204914,3.0608062940219747,0.8207780349261137,0.269564,0.648916,0.083357,0.298222,0.115709,0.032603,0.391131,3.245878,0.28411,-0.167355,26.95754036647723,-14.753850800362455,20.0,-1.2203175725163184,-0.749181124908644,-0.942272895215349,42.136635,-0.984326,3.197143,1.58066,0.89193,-1.139669,0.214871
