,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.16595031447584593,1.0860121633362294,0.4995504046358278,0.09467455621301775,20.406370058247614,,,,0.33322,0.435833,0.152804,0.007511,0.022541,3.933965,0.216704,0.184591,29.12420803077744,-19.242089771891113,30.0,-0.4469986882568442,-0.18249071278235213,-0.5290159509489841,71.944949,23.859364,38.051429,2.27972,1.73399,-0.988008,-0.643694
000002.XSHE,0.11777869383428537,0.6048874909266876,0.9848335631278313,0.11638598247227104,4.938105762838836,0.4021285088754182,0.20188,1.340406,0.149118,0.361237,0.194717,0.038099,0.255496,-1.476705,0.439759,0.33343,29.510614735892194,-15.564230463384673,30.0,-0.5989430981296779,-0.2737572564015675,-0.6503716834562209,67.954604,5.519334,55.296429,1.763,0.870243,0.576916,0.228788
000009.XSHE,0.012739324127897718,0.25060144346431434,0.3559225512528474,0.04019082604204764,2.7531282152594856,0.2779460771644941,0.275445,1.356078,0.072948,0.352583,0.050835,0.023733,0.32534,-3.156604,0.030418,0.008658,42.65937110116538,-13.439635535307515,40.0,-0.06512582516249221,0.20316716122506456,-0.5365859727751136,114.332336,29.332336,3.584286,3.65544,3.205348,0.027244,0.104764
000012.XSHE,0.013575797068985413,0.35947947372205047,0.3601137959595232,0.008498638942973284,1.9853149525222835,0.40448364773467704,0.148049,0.447352,0.051358,0.25295,0.037765,0.024101,0.469272,2.690093,-0.100088,-0.654705,46.27156691788823,-13.858321870701529,50.0,0.16173628248628802,0.42971199682693123,-0.5359514286812864,99.357964,-6.312828,15.364286,3.94442,2.7051,0.034883,0.238216
000024.XSHE,0.08872642095363158,0.5804841237592152,0.6675567423230974,0.19014298752662,3.7530570679230055,0.49362182236710367,0.412483,1.557534,0.179538,0.493967,0.152847,0.043327,0.241325,0.974492,0.752297,0.505211,37.52015727594667,-13.186059684583961,45.0,-1.219546823249157,-0.4855895092322849,-1.4679146280337445,87.904089,17.971853,7.548571,3.12764,1.904645,-0.417494,-0.356105
000039.XSHE,0.06483780822273084,0.712809180982251,1.9554165037152915,-0.05110567119633266,3.0076057376606316,0.6415890950626404,0.160135,1.375211,0.033033,0.178883,0.090964,0.02675,0.809801,-9.966627,-0.094947,-0.358709,36.73135011939277,-10.761690831121097,40.0,-0.3517008812623059,-0.188749370243459,-0.32590302203769383,66.57426,-1.808814,10.717857,0.93412,0.606843,-0.360312,-0.629447
000046.XSHE,0.039553050529022055,0.38620476576680957,0.224517287831163,0.2517306482064191,3.9999207603335294,2.2582590230580175,0.857129,5.270794,0.175244,0.571533,0.102414,0.024196,0.138068,-19.021755,1.357471,2.304653,38.68533398362793,-15.094339622641506,40.0,-0.1801323689470129,0.043640372841254854,-0.4475454835765355,98.951934,17.418545,9.093571,0.30962,0.213935,-0.990671,-0.345415
000059.XSHE,-0.04307021737538709,1.3304949441192122,6.779661016949153,-0.11733370880120149,4.236576052834461,1.0206627120542362,0.16822,0.642282,-0.006441,0.10966,-0.032371,-0.007684,1.192934,6.607064,-0.041163,-1.392054,23.795067578319497,-15.41731931080778,15.0,-0.34614262215468017,-0.2099426457332193,-0.27239995284292173,52.14447,10.547831,0.311429,0.6253,0.724285,-0.412557,-0.863792
000060.XSHE,0.031527342087425324,0.41717074798715115,1.2208521548040532,-0.012835915919616359,2.010774985554974,0.2803927651124203,0.185284,0.912534,0.029979,0.122734,0.075574,0.034624,1.152177,-0.912946,-0.161136,-0.555801,21.56813362286346,-18.877772944758604,15.0,-0.47731225163124336,-0.2660625777714198,-0.42249934771964714,41.902931,2.621428,8.503571,0.80134,0.606538,-1.686545,-1.074039
000061.XSHE,0.001484279403129692,0.477190303493033,0.18210624078087156,0.010116143442867563,1.8305905860902387,0.18779175753287825,0.364271,0.708703,0.046666,0.382388,0.00311,0.007831,0.167817,4.191012,-0.022095,-0.721815,41.252279182855794,-12.89198606271776,35.0,-0.1088096675741399,0.1673372557681461,-0.5522938466845719,86.930475,-2.282005,10.283571,1.90756,1.328527,-0.946228,-0.144297
000063.XSHE,-0.0635380529399057,0.4982312789596931,1.9083969465648853,0.012832292206692297,4.368147494801224,0.7597227250140264,0.225653,1.248196,-0.031262,0.234573,-0.127525,-0.026101,0.834931,-15.482122,-0.067753,-2.141326,53.96747712603456,3.890551517742633,40.0,0.03570317324520289,0.007804315971383815,0.055797714547638155,93.088248,19.799222,10.642143,2.31218,1.2197,0.617742,0.640203
000069.XSHE,0.10759629868732515,0.542799761168105,0.6279434850863422,0.0674140639220154,3.323470063614262,0.8580753824726433,0.287702,1.445908,0.180014,0.512743,0.198228,0.05678,0.315417,2.376942,0.339453,0.299376,29.40004274351865,-15.15551159468074,40.0,-0.33520062001891215,-0.1262908726065598,-0.4178194948247047,65.925076,10.281072,9.8,1.8927,1.42173,-1.20745,-0.511379
000100.XSHE,0.0551855060786835,0.6421782686873877,3.8240917782026767,-0.05253535629478639,3.8058161955782306,0.7361619852974866,0.241073,1.180472,0.022861,0.165147,0.085934,0.020868,0.910779,3.024157,0.18595,0.217059,33.29538554070942,-13.834626705913822,30.0,-0.1593679399294745,-0.08553895159461247,-0.14765797666972408,55.416667,12.778043,0.358571,2.73542,1.835738,-0.78655,-1.089813
000157.XSHE,0.13940390888560517,0.9891196834817014,1.0138902970698571,-0.006976054692268787,2.068081241800146,0.3073680736769611,0.438074,2.089613,0.142396,0.328234,0.140934,0.069889,0.49081,-4.855252,-0.101096,-0.268982,17.938281255104496,-17.834471194154986,10.0,-0.4862287674612471,-0.320007247114738,-0.3324430406930182,38.886419,12.953524,16.587143,1.33872,0.763255,0.255178,-0.431951
000338.XSHE,0.08012242706856076,0.7374631268436579,1.3776002204160354,0.08406469619018797,2.2173085832127946,0.3535305588755023,0.479913,1.586376,0.061678,0.198921,0.108649,0.041334,0.67015,-1.556681,-0.132747,-0.438682,27.04537901702927,-16.082064857710122,20.0,-0.320208945530279,-0.16024500400832695,-0.3199278830439041,37.3759,1.507591,3.221429,1.02796,0.981012,-1.245615,-0.238038
000401.XSHE,0.001474229147692109,1.0140959334753068,1.2919896640826873,-0.03158849041763143,3.2324645518693993,1.226722766810853,0.232064,0.804662,-0.002843,0.22676,0.001454,-0.000969,0.340795,0.307187,-0.072388,-1.031641,21.61786368936188,-19.455682236116214,25.0,-1.0197256844175762,-0.6684406121066562,-0.70257014462184,40.108135,12.454754,2.796429,0.81168,0.71907,-1.445415,-1.121911
000402.XSHE,0.11771353234767869,1.3340448239060831,1.1272686281140796,0.09986617931971158,3.329098111415147,0.8447548725057489,0.399817,1.751109,0.130241,0.324348,0.088241,0.030904,0.237283,-0.30152,0.643943,-0.013789,26.513512011862716,-12.991082188479156,30.0,-0.27207240351135775,-0.11119705551509514,-0.32175069599252526,53.95141,-0.021499,5.458571,1.0612,0.640407,-0.695546,-0.98491
000422.XSHE,0.12870841109466505,1.0325245224574084,3.061849357011635,-0.03636866185145583,4.036516439287339,1.2454116001958841,0.1111,0.708291,0.073527,0.200178,0.124651,0.044905,0.610732,3.091705,-0.029217,-0.012149,20.651531482717797,-18.605404704814983,25.0,-0.9035942481956285,-0.5915602703276641,-0.6240679557359288,48.324397,12.369858,4.233571,1.49792,1.517823,-1.147706,-1.47409
000423.XSHE,0.04309601792794346,0.18301275598909245,0.13084209975401684,0.04919105313125648,1.1564680281668058,0.016833737206390587,3.676724,6.453805,0.333721,0.707992,0.235483,0.203066,0.608491,-0.823098,0.195663,0.181338,38.0548167840166,-5.846342209978574,45.0,-1.5958499645251507,-1.1438341831047034,-0.9040315628408946,71.645653,10.421058,15.085,1.10778,1.285173,-0.626299,-0.706258
