,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.14063906390639064,0.9555661729574774,0.41737969030426975,0.6182762458266353,17.325857570098254,,,,0.342253,0.433329,0.147184,0.008395,0.024529,22.405674,0.698735,0.615722,43.5987077108345,-2.2448302554462143,40.0,-0.060360723140887806,-0.0407784974214944,-0.039164451438786815,90.758048,17.572863,9.045,0.57534,0.642867,-0.192805,0.30162
000002.XSHE,0.09651019147621989,0.5344735435595938,0.7291286912139993,0.0600499615680246,4.491222955128235,0.5492951287882522,0.198842,1.45903,0.161009,0.390741,0.180574,0.038463,0.238884,0.917033,0.448997,0.348622,62.17701061461266,3.8519974975422215,45.0,0.12038863369268693,0.09710615604073371,0.04656495530390645,156.662974,29.339593,26.626429,0.53258,0.529267,0.558698,0.348078
000009.XSHE,0.01597691655096716,0.21447261184746708,0.33212660666245974,-0.017282947779573284,2.874636744146424,0.7465989537567047,0.300468,1.884697,0.074521,0.365593,0.074495,0.025634,0.343979,-3.445386,0.38279,-0.34114,49.677132650898166,0.706171323303644,45.0,-0.08759090573756279,-0.08685676713170297,-0.0014682772117196319,149.638118,18.279817,1.640714,1.91596,2.543483,0.105777,0.155506
000012.XSHE,0.04320774282751469,0.3436426116838488,0.3762227238525207,-0.03194612605302418,1.9468937237696622,0.41436403890995394,0.113464,0.555694,0.133851,0.277864,0.125736,0.070557,0.527133,2.122285,-0.070474,-0.399137,57.2210005375974,7.157548334018919,40.0,0.026794488135963412,-0.07893480673291933,0.2114585897377655,153.255185,10.422745,5.741429,2.16332,1.81417,0.74827,-0.235115
000021.XSHE,0.03197268254003779,0.5157563566970963,2.22667557336896,0.05714938850154303,2.4630876129061274,0.009110831500564132,0.442359,1.258466,0.012032,0.028018,0.061991,0.019895,1.653587,0.551937,-0.137105,-0.319557,47.87091958431336,-1.4045717433214193,45.0,-0.060845470467802976,-0.03113820557569988,-0.059414529784206194,100.936088,23.837937,2.001429,0.30076,0.628715,-0.243316,0.131196
000024.XSHE,0.056835943050385064,0.4817419789960497,0.3670532961385993,0.1662040653514385,3.3691601170431964,0.715107470984494,0.43379,1.899325,0.20901,0.525418,0.117981,0.039504,0.189007,-0.541316,0.119334,0.294589,69.98609223284778,8.113529234780875,70.0,0.7446587218444112,0.5574272526954976,0.37446293829782706,192.174587,53.604363,4.425,1.22074,1.3623,0.119618,-0.066503
000027.XSHE,0.0621056292542356,0.8544087491455912,0.8383635144198524,0.13841596766602995,1.9340206550986327,0.4417559143546943,0.659696,1.317092,0.079344,0.130082,0.072687,0.034529,0.43518,1.701573,0.151548,-0.20483,58.02095481605279,2.0036429872495343,50.0,0.03734653214973527,0.026022174356877523,0.02264871558571549,136.113074,38.30372,1.332857,0.23076,0.216333,0.609872,0.064703
000039.XSHE,0.06767273465520741,0.47332796894968526,1.485001485001485,0.026182397050814793,2.9789556378369806,0.6578973754646781,0.184492,1.405084,0.046619,0.176763,0.14297,0.043712,0.937651,1.401194,-0.026701,-0.257418,50.77716682695406,-1.275131033403755,50.0,-0.014629221626395683,0.026754880022175735,-0.08276820329714284,155.409077,42.27505,8.506429,0.60572,1.069707,-0.14043,0.295827
000059.XSHE,0.05755031336145625,0.727802037845706,3.6536353671903545,0.06075777091890053,3.778049856707175,0.970869884860499,0.277535,0.62243,0.015753,0.136484,0.079072,0.020753,1.317442,10.535703,0.309267,-0.166792,43.56255366484048,-4.79274611398965,50.0,-0.1821567722877555,-0.07304418638641665,-0.21822517180267773,76.537217,12.477066,0.399286,0.4842,0.879287,-1.151571,0.282764
000060.XSHE,0.048002841768232676,0.27975940691005735,1.0244851961889152,-0.009200503819589161,2.1365305757323836,0.3369124983847696,0.199919,1.021703,0.056639,0.157876,0.171586,0.077184,1.360051,-1.209993,1.036115,0.284771,47.61137244351841,-2.127659574468073,45.0,-0.05670627322168276,-0.034748348413613434,-0.04391584961613865,123.245925,33.555452,5.37,0.47656,0.738733,0.004221,-0.046703
000063.XSHE,0.039667900338367194,0.4633490872022982,1.7111567419575633,0.0035631074430107685,3.9104094592462944,0.5852860660685055,0.225868,1.329288,0.025535,0.291777,0.085611,0.022151,0.867485,-42.178037,0.245376,-0.334559,39.19728072310378,-6.6204929720920624,40.0,-0.42579856105958314,-0.2134301093277053,-0.4247369034637557,61.037263,14.482974,5.956429,0.72324,0.629068,0.447143,-0.013684
000069.XSHE,0.07136739937196689,0.3690581635665781,0.3921876225586321,0.0463394176988772,3.535435011656942,1.074020186965135,0.262202,1.555635,0.185567,0.535538,0.193377,0.050453,0.271887,-2.970317,0.011455,0.010102,61.98287182178527,6.137103107820024,40.0,0.05672394484708043,0.029490468380348515,0.05446695293346383,142.285802,8.59144,6.756429,1.88368,1.176438,0.327659,-0.155694
000100.XSHE,0.04483983211966854,0.616408802317697,3.3557046979865772,-0.07041311373830263,3.648540364521264,0.8890175302142996,0.313796,1.280138,0.022287,0.16163,0.072743,0.019527,0.874599,3.026048,0.161819,0.961908,52.55453295104589,0.8786202408070334,45.0,0.009264132276570303,0.006244507566653375,0.006039249419833855,113.125,13.709795,0.137857,1.18084,1.802678,0.581374,0.625514
000157.XSHE,0.09724693915259018,0.44849082836256005,0.5644933672029353,-0.04230261599377306,2.0592345073834832,0.24845138569964148,0.511898,1.764447,0.175098,0.325208,0.216828,0.106403,0.607678,-0.690577,0.274563,0.406691,64.3203527863758,7.486797141969559,40.0,0.25092844251304847,0.1343812723251445,0.23309434037580795,153.607633,20.592073,19.848571,1.50156,0.860435,1.713798,1.030425
000338.XSHE,0.08591803419537761,0.43001505052676847,0.9919650828290845,0.029389722414071798,2.092024052978094,0.10722423247613412,0.328621,1.473094,0.095295,0.210858,0.199802,0.083913,0.880562,-2.782014,-0.172183,-0.366904,55.1097331389273,2.495635205915602,40.0,0.038521575631521365,-0.007624278658130666,0.09229170857930406,117.513244,20.948896,2.804286,1.08476,1.012258,0.173675,0.083507
000401.XSHE,0.051207472194342595,0.44255620463798906,0.6080505898090721,0.056849513652410706,3.0608062940219747,0.8207780349261137,0.269564,0.648916,0.083357,0.298222,0.115709,0.032603,0.391131,3.245878,0.28411,-0.167355,55.87584563918491,4.6295064520420235,55.00000000000001,0.16282538671263325,-0.024429656293181067,0.3745100860116286,74.488889,5.43963,4.112857,1.1912,0.700263,0.876018,0.353961
000402.XSHE,0.10328337860588095,0.885896527285613,0.48522490174195737,2.728065980410175e-06,3.2356163000178992,0.6663238371353917,0.41087,1.55926,0.217102,0.425437,0.116591,0.036039,0.166,-0.437969,0.181565,-0.061939,64.72423338103398,5.4270001037667095,55.00000000000001,0.10483009005915189,0.06755303360567745,0.07455411290694888,176.296813,31.6922,4.788571,1.09088,0.935045,-0.291353,0.255528
000422.XSHE,0.06750872550277123,0.4235672836630099,1.4887598630340926,0.053129881307845156,3.5706602183914837,1.0072366860101185,0.148449,0.841542,0.072257,0.188045,0.159378,0.054617,0.755868,2.652966,0.538258,0.541828,54.10168729421898,0.6836082627433403,70.0,0.18082593634583155,0.1546118015087858,0.05242826967409148,163.715559,32.917687,5.57,1.84792,1.994383,-0.764445,-0.332111
000423.XSHE,0.03588525331400315,0.1464321799358627,0.10792376265406116,0.00047721184588691586,1.2000946820353384,0.01894469990350684,1.862804,5.175063,0.337767,0.68552,0.245065,0.204461,0.605332,-0.018139,0.093347,0.344057,44.01661313526251,-2.098576827209156,55.00000000000001,-0.5320411735709385,-0.5264798891703961,-0.011122568801084753,98.964652,10.07466,7.697857,0.6034,0.872655,0.056499,-0.191393
000425.XSHE,0.0985765545522653,0.5048975058063213,0.9930486593843098,0.012985157964446636,2.3990204137011077,0.20460634688553625,0.42713,1.61019,0.099265,0.206702,0.195238,0.081281,0.81883,-1.946269,0.053944,-0.09836,55.16943437917357,3.2956222331529617,40.0,0.029949243705932105,-0.019581176813735016,0.09906084103933424,127.573591,20.866642,5.705714,2.35352,1.27934,1.909369,1.037705
000527.XSHE,0.09026003917285699,0.48635766742862707,1.88040616773223,-0.059868767661286466,2.4095761440386823,0.05558338597891061,0.192162,1.209813,0.058392,0.206793,0.185585,0.074546,1.276649,-2.665988,-0.101972,0.121676,44.11832880455898,-4.65570114301645,45.0,-0.06600868655490011,0.05936260964232142,-0.2507425923944431,96.931408,6.530012,18.303571,1.15912,0.744433,0.617788,0.064459
000528.XSHE,0.05513013468291903,0.6086427267194157,0.9859988168014199,0.08805995121478703,2.741853739020372,0.6065221645059049,0.467387,1.702681,0.056011,0.175577,0.090581,0.032929,0.587902,2.183236,-0.138757,-0.514002,60.769501878587064,8.95770895770895,55.00000000000001,0.18585390168520277,-0.018093989931019242,0.407895783232444,124.579354,28.956459,4.238571,2.4083,1.431037,0.651594,0.018981
000538.XSHE,0.036051365986257224,0.16516367720410927,0.32935906725512154,-0.013782780620859136,1.6750851881305657,0.0331509311907504,0.26878,2.138899,0.10946,0.303871,0.218275,0.130307,1.190447,-0.467528,0.120925,0.298886,48.25040584488699,-1.9607843137254908,45.0,0.07934059683686812,0.15525926863598227,-0.1518373435982283,117.928566,-1.176426,10.533571,0.29676,0.37728,1.136309,0.341074
000559.XSHE,0.043745680114088734,0.4033233846898443,0.7980845969672786,0.04190447455979349,2.1192987857457823,0.005328347288399259,0.313551,1.287315,0.060336,0.173711,0.108464,0.052935,0.877341,0.093805,-0.025591,-0.030919,48.4979358295641,-0.16299918500405705,40.0,-0.03507021504120944,-0.03519794333328218,0.0002554565841454831,76.551168,0.047409,2.299286,0.67746,1.15543,-0.622316,-0.190883
