,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.0924658800902467,0.441949882883281,0.25097881738781247,0.2888336895615504,22.332989187179468,,,,0.368419,0.465904,0.209225,0.009368,0.025429,4.390274,0.344117,0.387657,48.00410188444717,0.04266211604096988,45.0,-0.011890867115713633,-0.032513900658809894,0.04124606708619252,151.447673,74.592667,18.538571,0.98296,0.691307,0.658617,0.578188
000002.XSHE,0.08311999202048077,0.5156233886769104,0.6019020103527146,0.24603272235207285,4.5142993061860155,0.528623300328853,0.055524,1.447155,0.16559,0.428466,0.161207,0.034225,0.206684,3.272412,0.230337,0.376037,46.23149064387725,-1.617120170427051,35.0,-0.026478261027030214,-0.017886638350880182,-0.017183245352300064,132.716293,47.749336,19.18,0.34014,0.50519,0.81028,0.216883
000009.XSHE,0.016880742617629233,0.1276731567187999,0.16516640515319184,0.006575728722257001,2.6319606021033706,0.8512432946816714,0.098297,2.485632,0.138166,0.362521,0.132218,0.045542,0.329619,-0.157573,0.086998,0.089953,51.59034733561466,0.1915250179554493,40.0,0.021320153931830177,0.054976670951202386,-0.06731303403874442,165.812542,74.127641,2.518571,1.36438,1.743137,0.005648,0.182025
000012.XSHE,0.050542574537661804,0.19870839542970692,0.2677519545892685,0.011289459483258862,2.028658688624887,0.49770859525097705,-0.09901,0.683795,0.206675,0.360403,0.254354,0.12881,0.623251,1.265668,0.326169,0.366723,45.545244191260096,-1.4653560875595615,35.0,-0.13917272295493355,-0.12950205484528649,-0.019341336219294125,140.564048,56.130531,8.659286,1.23686,2.008598,-1.202888,0.637786
000021.XSHE,0.03229953294875356,0.4148861137617724,2.073398299813394,-0.016647134029405496,1.7436315742636406,0.008678588704980311,-0.058417,1.577013,0.013264,0.024289,0.077851,0.034869,2.62888,0.969254,0.055345,-0.262979,40.11282012690642,-1.9521503008953474,40.0,-0.3093161868253764,-0.32378006092245465,0.028927748194156444,66.22879,35.680001,2.71,0.26816,0.439602,-1.383588,-0.50746
000024.XSHE,0.07446848121532562,0.5966943135031924,0.4564334291843534,-0.07380073800738007,2.8962332470595977,0.48524913900850714,-0.035454,1.858131,0.195047,0.434998,0.124805,0.044211,0.226667,-2.31171,0.045614,0.087385,52.68021187972316,-0.12825286500351166,50.0,0.29715315656167185,0.27156143764748153,0.05118343782838064,192.1522,72.972896,3.755714,1.7473,1.399528,0.988309,0.350402
000031.XSHE,0.05172583239795787,0.4751496721467262,0.3172286901627383,0.0036566226555563843,3.278798127212047,0.8157511227393672,-0.089576,1.894505,0.219684,0.452972,0.109378,0.0333,0.151583,-12.615635,0.478874,0.626695,45.94946018555965,1.891659501289789,50.0,-0.09302314705330517,-0.16048727650607564,0.13492825890554094,116.011885,37.143651,2.775,0.6626,0.305493,-0.663986,-0.601562
000039.XSHE,0.10206997917772424,0.37818621889418347,1.3966480446927374,0.022541103702601695,3.1277011104666363,0.4844422636293459,0.006658,1.219217,0.068038,0.181433,0.269894,0.068906,1.012765,1.267791,1.076424,2.623426,40.90229279908404,-3.011934078423946,30.0,-0.31611389464968465,-0.3360408966255155,0.03985400395166172,91.569908,35.88876,13.921429,1.61266,1.501217,0.521697,0.911008
000059.XSHE,0.052636011453596095,0.5627778715740898,2.5182573659027954,-0.023242138927561225,3.9460429757214426,1.2455888494879235,0.026113,0.74934,0.021058,0.154936,0.094415,0.023773,1.128921,20.480251,1.740665,2.385994,38.94756342728476,-2.343531517422658,35.0,-0.4858300983324497,-0.5583984789725622,0.145136761280225,113.396482,56.792708,0.507857,0.8797,1.932637,-1.310275,-0.231263
000060.XSHE,0.030612026240628896,0.19897329778343745,0.40688448549456807,0.0060904344245970715,2.4853469836679585,0.43587121073242596,0.011947,0.98667,0.099984,0.236342,0.153851,0.06732,0.671287,1.519501,0.084475,0.284435,42.81048868634032,-0.0671190991125389,35.0,-0.26783378639288635,-0.30739141809965337,0.07911526341353403,159.653952,91.866386,7.066429,0.7132,0.718153,-0.463199,-0.263158
