,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.08593501594094546,0.3462843687235958,0.24179703556834395,0.29960751415645503,28.03855738168179,,,,0.355405,0.39634,0.24816,0.008851,0.024903,5.455636,0.048751,6.496306,38.517563434012914,-6.0558363018805395,45.0,-0.30292910037708065,-0.1988170865008219,-0.20822402775251753,69.699501,2.887409,28.085714,1.16188,1.056383,-1.787201,-0.774515
000002.XSHE,0.06631739505272233,0.45450413598763745,0.562271577171774,-0.11185807447510598,3.131145043234187,0.49094497543762716,0.255494,1.812404,0.139303,0.297831,0.145913,0.045267,0.324953,-6.036169,0.127843,0.403356,27.050478462046794,-11.09022556390977,35.0,-0.39010142281221327,-0.24282325194741006,-0.29455634172960643,46.524425,9.183176,24.352857,0.6899,0.798073,-2.212478,-1.504642
000009.XSHE,0.022091343286219863,0.18608805686851018,0.2682547346960674,0.12298307752853208,2.7926107084742657,0.9133360898917673,0.89407,2.239721,0.12822,0.371801,0.118714,0.045379,0.353913,3.61999,0.004875,0.42306,47.597514851354966,-3.9731834762890537,50.0,0.022426102302734563,0.038357054395350726,-0.031861904185232326,113.928703,5.514811,2.776429,3.1314,2.80611,-0.257135,0.199375
000012.XSHE,0.039845717382295746,0.20969635967119613,0.22231608901536204,0.008282801342807754,1.8870993196662187,0.17119535675483166,0.142799,0.443984,0.197414,0.364796,0.190017,0.104766,0.530691,0.6826,0.432356,2.427432,50.04687353247247,-4.740839047408408,55.00000000000001,0.15586091644325162,0.28863952141901583,-0.26555720995152843,102.99162,-17.792025,11.986429,2.4343,2.311658,0.100384,-0.035205
000021.XSHE,0.02259728696972641,0.28486782133090244,1.2733987011333248,0.012005018097564782,1.4440887972740182,0.004725254733879658,1.212556,2.170558,0.018313,0.032742,0.079326,0.052514,2.86753,2.404496,0.393156,0.067903,52.52967581500631,-1.6674280493375664,55.00000000000001,0.12129972594824423,0.2390447532850271,-0.23549005467356576,103.081975,-13.836535,7.312143,1.2169,1.485505,-0.099604,-0.041627
000024.XSHE,0.061245238182731296,0.549178977428744,0.3868471953578337,0.028461080894930227,2.5249005296260543,0.36480425798368205,0.38773,1.936522,0.176139,0.408528,0.111523,0.043594,0.247496,-2.062498,2.062256,0.683855,28.04769385954379,-15.602616007474305,25.0,-1.3474781925859318,-0.878333115916407,-0.9382901533390497,55.591497,18.10681,3.921429,1.7124,2.8642,-1.248963,-0.876973
000027.XSHE,0.08500943604740126,0.5108295872496935,0.47458592378150066,0.0653970911373862,1.9317709269908152,0.28544209858195174,0.499766,0.832404,0.210307,0.260536,0.166411,0.084006,0.399446,2.32785,0.286267,1.54082,39.313689704523,-6.761485494976843,40.0,-0.09314938755195445,-0.014609379976846535,-0.15708001515021583,69.085249,1.285819,3.380714,1.38258,1.406507,-0.290516,-0.480778
000031.XSHE,0.03003832890768621,0.41623309053069724,0.15844847255672453,0.052188253467909444,2.1614514288984057,0.47517147141377797,0.44426,2.055301,0.187346,0.364621,0.072168,0.030305,0.161757,-4.230335,1.273829,3.426348,28.13488431209822,-13.532209252053603,30.0,-0.6887374766141585,-0.42506406569684413,-0.5273468218346288,55.142782,20.690444,5.192143,0.51266,0.847818,-2.133934,-1.077403
000039.XSHE,0.026960282112392025,0.4385964912280702,0.723222680263253,-0.0026678860684590236,2.727824000969647,0.4485986303736948,0.2629,1.285482,0.044093,0.130793,0.061469,0.021842,0.495359,-4.310778,-0.394126,-0.371781,39.29121388658745,-6.199460916442045,45.0,-0.19471216464328656,-0.1124593858344947,-0.1645055576175837,65.973881,7.41169,9.105714,0.5185,0.768005,-0.304805,-0.004865
000046.XSHE,0.02246559955068801,0.3519887363604364,0.13380074393213626,0.14886047307858344,2.6666765595899835,1.023011219638159,0.792993,4.102641,0.163464,0.471159,0.063825,0.020037,0.122578,-3.956301,1.766384,2.460631,26.969347502327768,-17.06743614406325,25.0,-0.48100966957911684,-0.27661991973398004,-0.4087794996902736,69.888749,18.523497,6.156429,1.77494,1.575263,-1.405308,-1.218287
000059.XSHE,0.014408682095483454,0.47614512903532996,0.4030145488252126,-0.027107911172796668,4.328087924804947,1.6174537984462936,0.660366,0.754874,0.035752,0.260846,0.030261,0.006992,0.195562,24.141719,0.570664,-0.459892,38.62533488307541,-8.04263565891473,45.0,-0.2877028771739898,-0.06504132836871936,-0.4453230976105409,83.063512,20.452892,0.695714,0.76964,1.375947,-0.044052,-0.137042
000060.XSHE,0.021930016929973067,0.1674256630056255,0.3458532198934772,0.021707937073032015,2.4083193747535816,0.3260773752292189,0.318117,1.079525,0.079416,0.210716,0.130983,0.056595,0.7097,4.3561,0.224797,7.605945,44.380306986413856,-7.7048180524496885,40.0,-0.017450143358101577,0.15919242378603415,-0.35328513428827146,101.806691,-2.768518,13.041429,1.54226,1.492387,-1.801586,-0.762622
000061.XSHE,0.00771900952757346,0.25383287643415575,0.11056932143607434,0.045252349728259644,2.103780710328724,0.22086691721615007,0.938971,1.040031,0.117128,0.479874,0.03041,0.019841,0.169399,7.441255,0.016985,0.46249,54.08428788087895,3.4459228932105015,50.0,0.17062367082451946,0.05798149818117859,0.22528434528668173,79.498479,5.866082,9.672143,4.58472,3.119768,0.858171,0.233548
000063.XSHE,0.03496711342981926,0.28418779129248606,0.8688852202624033,0.007029264232854218,3.241444341912373,0.4295216113993698,0.236616,1.441727,0.045004,0.324286,0.123043,0.040425,0.898243,-64.766784,0.307256,0.467226,43.17537299319277,-2.8378179679458797,45.0,-0.3283027682145274,-0.2710209232300927,-0.11456368996886945,69.585966,16.791198,12.678571,1.14238,0.644815,-0.693566,-0.655594
000069.XSHE,0.044277175116227585,0.27367268746579093,0.2976367640931008,0.05718533767941899,3.187132672330758,0.5994390036249356,0.316519,1.109133,0.167587,0.47168,0.175109,0.056315,0.336035,-9.874853,2.539135,0.681484,34.465635093963826,-11.270445888415866,35.0,-0.3876043811448948,-0.27516898288339137,-0.2248707965230069,66.671317,15.232605,9.656429,2.66806,2.437548,-0.723805,-0.753659
000089.XSHE,0.05341537935602419,0.4691751900159519,0.15199878400972794,-0.006126324817741837,1.1159143921055317,0.01896787594706667,0.104647,3.765766,0.357984,0.49914,0.115001,0.103895,0.290221,1.356779,0.146573,1.608955,35.88606274790603,-6.533364333875842,45.0,-0.1784159849381206,-0.07472276074391279,-0.20738644838841563,58.433391,2.232714,1.285714,1.15952,1.835725,-1.182354,-0.650939
000100.XSHE,0.039411041397357884,0.4059924485404572,3.676470588235294,0.24303699022991299,3.5343860880238966,0.288434856941725,0.403305,1.296128,0.017042,0.148561,0.097074,0.025101,1.472605,-4.592363,0.302011,-8.410309,37.00882614019652,-9.066009312517117,30.0,-0.08350083638563799,-0.04050632705840668,-0.08598901865446262,59.459459,9.881995,0.246429,1.21374,1.59262,-0.160386,-0.464517
000157.XSHE,0.07072685993959926,0.3392245327182062,0.5832944470368643,0.13176793032111844,3.138299857291128,0.5291996339548363,0.442469,1.348809,0.123583,0.259571,0.213995,0.066515,0.538222,0.244183,0.592916,0.869569,35.00884194400041,-11.084905660377363,45.0,-0.2139514582278812,-0.08259508678394917,-0.26271274288786406,82.433964,-2.388592,13.31,0.83436,1.375597,-0.614439,-0.589564
000301.XSHE,0.016068309597762006,0.29866794098321486,0.11735987231245894,0.014017636990861901,1.534983791351141,0.115026642234777,0.454741,1.87233,0.135013,0.285221,0.053799,0.034162,0.253026,1.190132,0.076165,-0.10099,51.2396978472932,-0.2024113350347748,60.0,0.15505061281421195,0.10683667747893345,0.096427870670557,116.952055,17.109784,0.699286,2.72144,1.365495,0.884112,0.883838
000338.XSHE,0.08862812524926661,0.2543105640608311,0.8459521191100584,0.01439055979277594,2.5221359064161115,0.18112253694751448,0.223949,1.386766,0.122789,0.252741,0.348508,0.124224,1.011684,0.276848,0.476669,1.877636,41.18834297602415,-9.138164050317076,45.0,-0.13859632590376592,-0.03366066689348536,-0.2098713180205611,97.155215,-6.680354,4.533571,3.14396,1.442003,-0.492492,-0.265619
000401.XSHE,0.05633866297085038,0.3673499375505106,0.41459369817578773,0.09698004150745776,3.1200112808289826,1.250706885515622,0.587823,1.285282,0.146565,0.309435,0.153364,0.046012,0.313933,-19.200585,0.597239,1.128081,38.95330622177619,-8.395807690873154,40.0,-0.7041213639899571,-0.28053704262130114,-0.8471686427373118,71.486124,-0.809806,3.387143,1.21652,0.980485,-0.793101,-0.870684
000402.XSHE,0.059176149644647215,0.7098743522396536,0.30159543987694903,0.2288381885168997,2.7342716511782665,0.8372007239309609,1.154395,2.42506,0.197217,0.396136,0.083359,0.029785,0.151026,-9.756136,0.296845,0.157514,31.162792803329705,-11.119043369623405,40.0,-0.39038959790384187,-0.23479582592680942,-0.3111875439540649,54.571723,13.761345,6.04,1.00612,1.119812,-0.951529,-0.815619
000422.XSHE,0.037365437717420145,0.24639645189109274,0.9583133684714901,-0.0002372011647810637,3.626485249658839,1.3636253980894648,0.231673,0.869464,0.075062,0.1894,0.151646,0.047101,0.62749,0.310318,0.237406,2.854209,38.412521990603345,-11.582867783985112,40.0,-0.24776665062486458,0.04774797698603314,-0.5910292552217955,73.589527,-3.836233,9.215,2.52308,2.003307,-0.447511,-0.635214
000423.XSHE,0.02240163442324752,0.11852413744058979,0.10735949326319179,0.042934486267404565,1.2159156945822591,0.016988244749146255,3.696097,4.448464,0.255994,0.547685,0.203733,0.167068,0.652625,0.61807,0.260106,0.760028,61.26523394022049,3.5675501749587757,65.0,1.5558227313144037,1.2857236976355497,0.540198067357708,144.579213,10.942849,12.984286,1.14102,1.020723,0.105604,0.381565
000425.XSHE,0.06161885043872622,0.15311356433066403,0.6925207756232687,0.0622975330176925,3.502134745192792,0.018509421265616135,0.544762,1.118529,0.075896,0.191122,0.283935,0.079746,1.050734,0.467034,4.596869,12.453822,44.19704225923298,-8.70760769935838,55.00000000000001,0.05662764337317849,0.1861629015895342,-0.2590705164327114,108.174505,-21.909596,13.08,1.53566,1.163453,-0.071258,0.195271
000488.XSHE,0.06313290739665142,0.7833920877399139,0.943129303027445,-0.036318205590098206,1.9788682311932682,0.43602466733483236,0.380406,1.435147,0.076109,0.208812,0.08059,0.040888,0.537238,2.755249,0.114989,0.662648,42.256825666203746,-7.219251336898407,40.0,0.00509162581196243,0.06354740307846696,-0.11691155453300905,92.116183,-6.840232,1.632143,2.78526,2.51033,1.225006,0.378367
000527.XSHE,0.059777150781885134,0.258538224876548,1.3777900248002204,0.037701419835471005,2.8586824895668443,0.006723717126444342,0.154224,1.102436,0.056202,0.201705,0.230552,0.078181,1.391066,0.196905,0.310593,1.113509,31.722791407303074,-11.11285450908093,35.0,-0.478289727140913,-0.1017163070757964,-0.7531468401302333,55.854331,3.579068,18.123571,0.40696,0.451708,-0.529258,0.177767
000528.XSHE,0.08355614973262032,0.33999728002175983,0.8660258075690656,0.07241286921511692,2.451428425387803,0.09378097698584015,0.40856,1.33452,0.096682,0.223308,0.245754,0.100198,1.036364,0.494177,0.267967,2.12118,42.843842521511824,-7.007921998781254,45.0,-0.12107625141310852,0.01790219959756343,-0.2779569020213439,92.32618,-7.442008,4.797857,1.55116,1.45158,-1.069974,-0.383044
000538.XSHE,0.01871551666055293,0.10667008010923015,0.22145451324297988,-0.010180925222122337,1.7211855569098804,0.04890615553542712,0.90398,2.152592,0.085446,0.309604,0.175452,0.101686,1.190058,-0.527337,0.273964,0.349066,68.62688054174541,7.98926389126833,55.00000000000001,1.0345545795448743,0.6416484609267189,0.7858122372363108,173.596384,50.754436,25.497143,0.36076,0.368708,1.045851,1.203684
000559.XSHE,0.02332497521721383,0.13182177695755337,0.49012400137234724,0.009841860977808571,3.0350100465301297,0.5150429836648935,0.112337,1.095698,0.053198,0.179,0.176942,0.05713,1.07392,0.348322,0.406735,0.154127,57.071088734059735,-2.476306939773795,55.00000000000001,0.2914476443200624,0.33411520001686246,-0.08533511139360006,153.389044,-6.021603,9.035714,3.47134,4.370832,1.329151,1.250131
000562.XSHE,0.04600175726712761,0.25241052047049317,0.11875638315559461,0.20070245860511793,3.848345776869523,,,,0.387363,,0.18225,0.047358,0.122258,-0.096871,1.145933,1.271819,33.956888745878246,-9.149277688603535,40.0,-0.475510024303091,-0.28435709481450844,-0.38230585897716507,56.444444,-13.166863,2.384286,0.38104,0.44621,-1.363124,-0.778757
000568.XSHE,0.04234040841557958,0.1150152395192363,0.10556540832699941,-0.0006640895123597352,1.3066696367715733,0.0002547736987761595,0.663242,2.313434,0.408435,0.697108,0.36813,0.283916,0.695132,0.166831,0.190073,0.442259,44.92559557114252,-2.016031090599947,45.0,-0.0463325471739644,-0.0685498589441643,0.04443462354039979,89.09257,-6.990637,26.932143,1.41842,1.377607,0.014752,0.040005
000612.XSHE,0.03617722498977993,0.19206760779794488,0.4577706569008927,0.00010595315046236312,2.0685954880982353,0.5184684313600277,0.946849,1.475288,0.079019,0.147697,0.188358,0.091016,1.151819,-0.431209,-0.108762,4.23339,40.47653864212777,-9.813907933398626,50.0,-0.20536647227343785,0.09856605876365188,-0.6078650620741795,106.102767,11.593665,5.983571,2.03462,2.047272,-1.587416,-0.434486
000623.XSHE,0.06461242238432761,0.29714149878171986,0.04900327341866437,0.009983527180152748,1.1042857162858926,0.0031236771937397183,1.464867,2.799432,1.336215,0.675772,0.217448,0.1949,0.14586,-0.098678,0.130527,0.498104,32.84001628890692,-13.220453967266877,35.0,-0.9708968715981463,-0.6487109105467233,-0.6443719221028461,62.288279,11.510426,18.002143,2.43312,2.107785,0.124297,-0.235029
000625.XSHE,0.06937266300841491,0.3611933829372246,1.1123470522803114,0.05647005675240704,2.7356033128988635,0.1359383575615533,0.26476,0.9548,0.062688,0.202314,0.192068,0.069873,1.114609,0.428581,1.071604,-9.498716,41.154452741777334,-5.850247313661962,45.0,-0.04874059076222048,-0.01349408263703377,-0.07049301625037342,75.149839,-1.465689,1.735714,1.50008,1.689025,0.093523,-0.04039
000630.XSHE,0.027543580830769486,0.2589466052100057,1.598976654940838,-0.008452470910821361,3.5342592295230455,0.435077972278504,0.11845,0.914296,0.019344,0.053109,0.106368,0.028292,1.462541,-3.433032,0.111097,0.333787,40.00879565257055,-9.104367135455197,45.0,-0.06022316584886367,0.016891211957655146,-0.15422875561303762,100.367225,10.584616,4.423571,1.98612,1.853377,-0.857664,0.547286
000631.XSHE,0.02375669344837908,0.17140310582427754,0.09685886694497449,0.07905700800847491,5.474420647259042,0.8107955345063608,0.276058,1.445317,0.196784,0.520567,0.138601,0.020313,0.103225,-3.998759,-0.28227,-0.624267,36.829273737092485,-10.493827160493815,30.0,-0.17119527577735827,-0.10121450860644607,-0.1399615343418244,79.410898,27.363969,2.835714,2.47976,2.092542,-0.110425,0.788008
000651.XSHE,0.0726453815698667,0.2569241046194954,1.061120543293718,0.10851518670037873,4.613404773693161,0.006334208816896934,0.282846,1.024795,0.068972,0.240857,0.282748,0.057995,0.836804,3.720219,0.081704,0.435822,33.26799766204449,-12.864493996569475,35.0,-0.20698761670630805,-0.07875339222212735,-0.2564684489683614,56.002261,-4.619375,41.826429,1.2701,0.712888,-0.582429,-0.647577
000652.XSHE,0.022544000252492803,0.1641281512605042,0.4122691292875989,0.02775357049684442,2.946097533402469,0.4557861709140337,0.377117,1.202421,0.100182,0.144283,0.137356,0.064843,0.647256,-10.628385,0.81223,0.96394,53.75872516109841,-1.0180995475113106,55.00000000000001,0.4426931884445686,0.4345529203643653,0.01628053616040659,153.832442,8.795289,16.070714,2.5742,1.938108,0.255374,0.61948
000667.XSHE,0.027589860174588636,0.4863103632738414,0.11038989711661588,0.12336845221939845,1.6656965450337275,0.44841479870164846,2.434768,7.180801,0.24979,0.486775,0.056734,0.032689,0.130867,-0.88466,0.766517,0.406177,35.57167646954725,-10.79372512292201,35.0,-0.2229277331590951,-0.07914347639194567,-0.2875685135342988,60.882396,11.382876,4.116429,1.83378,2.179687,-0.409823,-0.59213
000680.XSHE,0.058850531420298724,0.3693307726399764,0.8916629514043692,0.01845195480009152,2.1345769472123948,0.01846935781164663,0.447531,1.288458,0.071937,0.145434,0.159348,0.077248,1.073821,0.424682,0.281878,0.337505,47.61894252419784,-3.3505999606583234,60.0,0.18792177069666582,0.18210829828646155,0.011626944820408547,99.1133,-20.680065,2.100714,3.8743,2.545418,1.077767,0.943335
000685.XSHE,0.058899058793040485,0.324454105966711,0.058124327937458226,0.01225753072043637,1.3943499976781843,0.04360574314179324,0.336632,0.560208,1.012444,0.332521,0.18153,0.127722,0.126152,-0.382449,-0.041504,0.046418,27.07197189181965,-20.062980681887012,50.0,-0.515598406190815,-0.23891630701689257,-0.5533641983478448,55.297575,9.873054,5.518571,3.515,2.572292,-1.237988,-0.624929
000686.XSHE,0.04938588650135564,0.17660044150110377,0.11193570413154684,0.34741523068371316,5.767842350410873,,,,0.441213,0.574441,0.279647,0.048427,0.10976,4.694559,0.791524,1.029144,31.221814810556808,-11.955080714341438,30.0,-0.7482785407938071,-0.3930904408899134,-0.7103761998077873,57.738095,-10.150104,6.572857,1.6819,1.885135,-0.717644,-0.327081
000690.XSHE,0.047067904866350686,0.2696217207258217,0.28025334902752086,-0.0013743231630212517,2.262216369219625,0.9186729198942338,0.499031,2.466275,0.167947,0.294395,0.174569,0.077167,0.459474,1.073258,0.703095,0.64991,36.27606956755922,-9.621279541184572,25.0,-0.18748034001778713,-0.0732612710109149,-0.22843813801374446,58.841875,4.235262,8.990714,1.14728,2.976642,0.805078,1.503692
000709.XSHE,0.040268186119556244,0.896700143472023,2.9231218941829873,-0.09511580349074998,3.3760264790914998,0.5360257167385134,0.250623,0.83337,0.012807,0.064538,0.043586,0.013019,1.016611,4.504402,0.943152,-0.009658,28.108167286793474,-8.9164641166688,35.0,-0.27449044094908936,-0.2147118347323191,-0.1195572124335405,64.266487,19.400018,1.171429,1.29694,1.37417,-1.091005,-0.584748
000717.XSHE,0.04009172987796078,0.7517101405697962,1.9331142470520009,-0.012216620223148785,3.379617192487674,0.6675111406535568,0.070163,0.653204,0.02074,0.073482,0.053336,0.015782,0.760943,2.105549,-0.127947,-1.161364,30.21156192400597,-13.781841933376878,40.0,-0.25847535675453504,-0.12030963268462307,-0.2763314481398239,67.141585,19.925899,0.977143,1.7186,1.716642,0.139715,-0.266751
000718.XSHE,0.04482897745102434,0.17544167441534061,0.18572516390245716,0.07049302823950711,3.4557600519179874,0.8068509039524983,0.440007,2.018214,0.272672,0.492879,0.255522,0.078903,0.289371,-0.088561,0.546034,0.547706,35.85541317970447,-14.901884592966782,35.0,-0.3843002348422839,-0.15588804978338222,-0.4568243701178034,85.225922,22.366538,2.329286,1.43224,1.642457,-0.747448,-0.672668
000728.XSHE,0.03964541144007992,0.48813824074978035,0.08205195529809475,0.5782686636211184,1.8291489815453765,,,,0.486951,0.620564,0.081219,0.0444,0.091179,-16.089441,0.862475,1.118941,28.458010867526372,-12.593673320511986,45.0,-0.5040051974898159,-0.28123146910551466,-0.4455474567686024,46.814672,-7.758499,0.762857,1.51038,1.982105,-1.218958,-1.126395
000729.XSHE,0.02402771837591846,0.27994736989445984,0.3670937190264675,0.006981319385588044,1.4252369288194828,0.0029151036060919002,0.398457,1.196809,0.078624,0.402804,0.085829,0.061501,0.782219,15.881564,0.149193,0.379548,53.79462352690687,0.599049783102663,45.0,0.3909607495290075,0.315295202025503,0.15133109500700903,98.272032,0.925594,3.905714,1.33518,0.974392,1.54051,1.184257
000758.XSHE,0.008793280526752677,0.1838978998859833,0.5110906674844118,0.034772570005876566,2.47268411384625,0.37965485523764175,0.341271,1.145935,0.063479,0.206439,0.047273,0.033376,0.525777,-12.843106,0.111951,1.907501,54.973734212578776,2.141069607933989,55.00000000000001,0.23374301557465582,0.17385965867285316,0.11976671380360532,147.921508,26.217513,5.274286,3.9325,1.648692,-0.159475,-0.040582
000768.XSHE,0.011163804267252544,0.3069933075458955,0.26941832583452324,-0.0015031174656237037,1.763817762689397,0.0048145823680433835,0.41276,2.025108,0.044657,0.106847,0.036365,0.020775,0.465216,-528.068517,-0.137636,0.215997,31.348920452044872,-10.284035259549462,25.0,-0.5219080136886447,-0.20778139407151025,-0.6282532392342689,55.730687,-13.46593,3.767857,0.81552,1.061545,-1.03483,0.956157
000778.XSHE,0.06288279903915084,0.5748117491521526,1.6589250165892502,0.09336283598950601,2.0431995696022596,0.0822561400341189,0.51344,1.422186,0.042718,0.107924,0.109399,0.055316,1.294925,0.201765,0.306544,0.844123,41.39239780350201,-4.953780516710153,40.0,-0.050180277787021055,-0.008900047303860325,-0.08256046096632146,62.244152,-9.278259,2.184286,0.89096,1.157193,0.754837,0.24231
000780.XSHE,0.0427343122339789,0.2743183189773413,0.2392745196564018,0.048558303955559434,1.4714404760056947,0.13726806148434062,1.85292,2.252898,0.169812,0.326141,0.148119,0.100662,0.592789,1.173878,-0.000659,-0.239338,37.26218555624254,-8.608914450035947,45.0,-0.30341663694627385,-0.11146899493484691,-0.3838952840228539,59.727626,-10.533676,1.89,1.30184,2.203595,-1.10613,-0.317148
000783.XSHE,0.04989347742569614,0.30666380447115826,0.11494781369258357,0.13081129163069358,3.0532352956693742,,,,0.43405,0.559153,0.162699,0.053287,0.122768,-16.051564,0.889936,1.64602,28.871473760153,-12.14100384718618,35.0,-0.35501296619846556,-0.20622575731881385,-0.29757441775930343,56.677524,-2.593999,1.171429,0.84004,1.087258,-1.102513,-0.874742
