,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.12770413505989325,0.91082976591675,0.36829699469652327,-0.002999720426056292,16.69099491189933,,,,0.350501,0.443069,0.140214,0.008259,0.023563,-12.464457,0.644985,0.653628,36.95857746040784,-5.4199956812783485,40.0,-0.08817149835485161,-0.023698873978832906,-0.1289452487520374,80.27625,-8.218947,10.218571,0.44654,0.649282,0.238795,1.507348
000002.XSHE,0.10572053832898118,0.5818012566907144,0.7884569896712135,-0.01628754686741611,4.3667603538776785,0.4076471522378357,0.002581,1.408135,0.161593,0.397792,0.181712,0.03916,0.242339,0.808613,0.415447,0.31223,52.2944925353394,-1.275115919629054,35.0,-0.0018351048746581,0.0676030454758045,-0.1388763007009252,141.362874,3.804699,21.741429,0.45912,0.670417,0.069214,0.037658
000009.XSHE,0.02739756052121119,0.2374902035291044,0.31605562579013907,-0.02892405411112043,2.816860792580632,0.8151180961620667,0.043159,2.140916,0.125503,0.373269,0.115363,0.038966,0.310481,-29.094468,0.110419,0.006832,31.550422724181193,-13.25583667089967,45.0,-0.39465609774263033,-0.2515280709935889,-0.2862560534980828,68.783703,22.597922,2.226429,1.91874,3.829372,-0.574511,0.292066
000012.XSHE,0.06334726973267453,0.3715814506539834,0.4446816079686944,-0.0013869815965572897,2.091640842855354,0.47281274921918653,-0.060852,0.649313,0.161717,0.315107,0.170483,0.087526,0.541229,6.705271,0.068026,-0.16246,33.22796868637801,-14.977109221713537,40.0,-0.2616804189585036,-0.05335687808002157,-0.416647081756964,63.972726,3.617755,7.349286,1.44592,3.077275,-0.192931,0.73431
000021.XSHE,0.03386168854696108,0.5463286713286714,2.508151492350138,0.10754075794726202,2.392421180791179,0.009564211987798825,0.187779,1.266631,0.011816,0.02733,0.061979,0.021297,1.802343,1.888171,-0.103081,-0.382215,38.71325074556063,-10.730068941134881,30.0,-0.02656823642761008,0.12930502494890017,-0.3117465227530205,66.666667,4.646087,3.923571,0.40942,0.648018,0.247427,0.172644
000024.XSHE,0.07362035455562754,0.5799791207516529,0.4292398162853587,0.13479450577594457,3.2815634157898868,0.6470384979606036,0.064537,1.863413,0.219236,0.523906,0.126935,0.041585,0.189683,1.240135,0.096423,0.333725,51.87512716016537,-1.9791911131972022,55.00000000000001,-0.0511472749535713,0.19068822309813774,-0.48367099610341807,161.01577,36.54429,4.723571,1.54688,1.338972,0.023863,-0.031225
000027.XSHE,0.07315663567263869,0.9202171712524155,0.9110787172011663,0.024283986653520936,1.8912137884013946,0.36779753419872546,-0.213825,1.08291,0.086462,0.131399,0.073134,0.037203,0.430282,1.93782,0.059795,-0.374021,37.6185453926898,-5.912502288120073,30.0,-0.0489483955776322,-0.004305771409214695,-0.089285248336835,80.733496,-6.690439,1.465,0.12888,0.211727,-0.253856,0.30679
000039.XSHE,0.1018599629229735,0.5142181313313107,1.7695983011856307,0.07633005114113427,2.977824129097545,0.5326123668389157,0.030074,1.303835,0.057059,0.18558,0.198084,0.05685,0.996323,14.7844,0.238693,0.283451,37.55329876262316,-11.639762107051824,50.0,-0.12623896391688838,0.09156831775009845,-0.43561456333397364,91.103346,1.932134,11.105714,0.79854,1.326358,-0.263141,0.513899
000059.XSHE,0.08261185645363824,0.733998825601879,3.684598378776714,-0.0380014288537249,3.7801308514962484,1.1683306424964712,-0.053769,0.667846,0.022419,0.14331,0.112546,0.029506,1.316112,-1.667915,0.569629,1.040436,38.80618039240823,-13.265616446688153,45.0,-0.11333378423722174,0.18953577247658504,-0.6057391134276136,104.078947,7.001438,0.676429,0.68966,1.022762,0.780879,0.418936
000060.XSHE,0.0530957475615778,0.2958754955914551,1.0426441455531228,-0.017165849572227027,2.107859012705606,0.3521985580087249,-0.020906,1.009035,0.058578,0.166848,0.179451,0.077878,1.326983,2.382741,0.936871,0.15117,36.83906934788866,-11.827956989247314,40.0,-0.1652675198432494,-0.0033092124931359476,-0.32391661470022687,93.82819,16.603991,8.317143,0.58234,0.961435,0.109143,1.167444
000061.XSHE,0.019697447210841476,0.38899910530205783,0.20721952836835342,0.04454938299104558,2.5281742797798903,0.17081106761667886,0.028326,0.77229,0.117173,0.313447,0.050636,0.018922,0.161488,5.955415,1.616455,-0.295744,37.565571292512686,-9.808532079274446,40.0,-0.08007338781498685,0.05688297517859724,-0.2739127259871682,80.516538,7.87462,5.392857,0.77382,0.97498,-0.34864,-0.07632
000063.XSHE,0.036449923272911515,0.4287245444801715,1.5260186174271326,0.10185685038247247,4.008102849980648,0.5935814049912939,0.137395,1.33088,0.026006,0.302559,0.085019,0.021288,0.818601,10.81366,0.227579,-0.354781,42.64377830072903,-6.207433352792367,40.0,-0.13335320202168077,0.1270555117899162,-0.5208174276231939,104.862325,8.660986,8.664286,0.58932,0.737408,-0.054588,-0.797991
