,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.14613473622680112,0.9929500546122529,0.4336889582791222,0.6424670735624799,17.325857570098254,,,,0.342253,0.433329,0.147184,0.008395,0.024529,22.405674,0.698735,0.615722,45.55815739446826,-0.39318479685457863,35.0,-0.04462098366435718,-0.0484390108443851,0.007636054360055836,173.976668,55.813369,9.714286,0.35586,0.507673,-0.800448,0.29236
000002.XSHE,0.09671928195605076,0.5356186395286556,0.7307270734380709,0.06018005873573732,4.491222955128235,0.5492951287882522,0.198842,1.45903,0.161009,0.390741,0.180574,0.038463,0.238884,0.917033,0.448997,0.348622,47.02325061571682,-3.860775534341463,55.00000000000001,-0.00917901056653836,0.08263493417082422,-0.18362788947472516,152.661843,21.414373,33.637143,0.3847,0.53144,0.134037,0.318453
000009.XSHE,0.02228973535397214,0.2992130696268813,0.46337055743478056,-0.024111782222382968,2.874636744146424,0.7465989537567047,0.300468,1.884697,0.074521,0.365593,0.074495,0.025634,0.343979,-3.445386,0.38279,-0.34114,32.10099091299607,-10.072846018588299,40.0,-0.2934391107026193,-0.25482447257965873,-0.07722927624592113,69.397697,11.99029,1.67,0.91824,1.345878,-0.983749,-0.99026
000012.XSHE,0.05259614575443912,0.4183050280264369,0.4579803068468056,-0.038887506222000996,1.9468937237696622,0.41436403890995394,0.113464,0.555694,0.133851,0.277864,0.125736,0.070557,0.527133,2.122285,-0.070474,-0.399137,36.625090263088985,-8.033713858956597,45.0,-0.21473718465201497,-0.12007558354650419,-0.18932320221102156,64.896016,16.172852,3.362857,0.44684,0.867683,-2.527838,0.146389
000021.XSHE,0.03864973293034545,0.6234802668495542,2.6917900403768504,0.06908415140482622,2.4630876129061274,0.009110831500564132,0.442359,1.258466,0.012032,0.028018,0.061991,0.019895,1.653587,0.551937,-0.137105,-0.319557,37.493922533679715,-2.573920442459042,40.0,-0.14274060285907542,-0.15433046159080632,0.023179717463461813,89.826931,3.461411,1.702857,0.11426,0.240572,-0.361963,-0.298708
000024.XSHE,0.061312830322873366,0.5196694902042301,0.39597687495050293,0.17929501201276582,3.3691601170431964,0.715107470984494,0.43379,1.899325,0.20901,0.525418,0.117981,0.039504,0.189007,-0.541316,0.119334,0.294589,44.63802973931663,-5.979063643953488,40.0,-0.46398361293965174,-0.08757376395244257,-0.7528196979744184,128.174799,44.773241,5.333571,0.8768,1.163805,0.633607,-0.040171
000046.XSHE,0.01563628744499936,0.45034902049088044,0.11947431302270013,-0.055863113027836586,2.844091771832087,0.9464643834944907,0.102419,3.140605,0.125016,0.523854,0.03472,0.011013,0.088091,21.758772,1.1296,-16.387824,33.563371952636665,-8.566605711070475,35.0,-0.1476948571693777,-0.08885151038081139,-0.1176866935771326,84.585774,22.34688,3.675,0.08774,0.216542,0.143183,-0.576071
000059.XSHE,0.07304175066467994,0.9237021984112322,4.6360686138154845,0.07711229864051018,3.778049856707175,0.970869884860499,0.277535,0.62243,0.015753,0.136484,0.079072,0.020753,1.317442,10.535703,0.309267,-0.166792,33.16063539578889,-4.527559055118093,40.0,-0.34545497269620373,-0.37597162971071946,0.06103331402903145,69.52381,10.025602,0.433571,0.32128,0.429588,-0.374747,-0.552428
000060.XSHE,0.05403915677299772,0.31494079113126733,1.1532695190866105,-0.01035744581243287,2.1365305757323836,0.3369124983847696,0.199919,1.021703,0.056639,0.157876,0.171586,0.077184,1.360051,-1.209993,1.036115,0.284771,42.60291001351163,-1.249870881107328,55.00000000000001,-0.11124432092700864,-0.10484446194794399,-0.012799717958129314,106.241581,-8.351162,5.246429,0.27406,0.371872,-0.61152,-0.163413
000061.XSHE,0.032484618533124565,0.45407074422194976,0.26453626792233215,-0.11572466787020322,2.234332180973314,0.17795568531628667,0.331141,0.627945,0.164046,0.359242,0.07154,0.032705,0.199364,-1.980339,0.37869,0.157707,36.44119102458656,-4.104022754977634,30.0,-0.25636681710203835,-0.29754902842519315,0.08236442264630961,51.998934,-2.574857,4.517857,0.5539,0.692502,0.653401,0.308154
000063.XSHE,0.0530875732608511,0.6201165819174005,2.289901534234028,0.004768505736273975,3.9104094592462944,0.5852860660685055,0.225868,1.329288,0.025535,0.291777,0.085611,0.022151,0.867485,-42.178037,0.245376,-0.334559,31.004975031880605,-7.068762699176554,50.0,-0.8182542905481114,-0.7817631545450147,-0.07298227200619345,82.522753,41.292559,5.270714,0.36914,0.65674,-1.848537,-1.366673
000069.XSHE,0.06956037840845855,0.37781471966147806,0.4029171199484266,0.046264596480189504,3.535435011656942,1.074020186965135,0.262202,1.555635,0.185567,0.535538,0.193377,0.050453,0.271887,-2.970317,0.011455,0.010102,42.25000994516899,-9.269442262372356,45.0,-0.14086823194744014,0.04069815562584822,-0.3631327751465767,110.302198,20.537699,11.433571,1.2469,1.20526,-0.160105,0.009326
000100.XSHE,0.05283820413511786,0.7263746640517179,3.9541320680110714,-0.0829737802854298,3.648540364521264,0.8890175302142996,0.313796,1.280138,0.022287,0.16163,0.072743,0.019527,0.874599,3.026048,0.161819,0.961908,37.70529866668986,-2.848794740686643,40.0,-0.04583441518769593,-0.04500175499311938,-0.0016653203891530965,73.548387,22.424792,0.112143,0.43928,0.933832,-0.514366,-0.168311
000157.XSHE,0.10990943462586829,0.5068937550689375,0.6379992344009188,-0.0478107459432582,2.0592345073834832,0.24845138569964148,0.511898,1.764447,0.175098,0.325208,0.216828,0.106403,0.607678,-0.690577,0.274563,0.406691,46.02244621683829,-0.6354708261120736,45.0,-0.197798247722079,-0.1497808737037541,-0.0960347480366498,98.258558,3.81044,19.062857,0.53736,0.732362,-0.373293,0.657514
000338.XSHE,0.12368430817182223,0.619041723412158,1.4279594459517349,0.042307985209128374,2.092024052978094,0.10722423247613412,0.328621,1.473094,0.095295,0.210858,0.199802,0.083913,0.880562,-2.782014,-0.172183,-0.366904,22.485693725514984,-11.504424778761086,30.0,-0.39487004515484125,-0.3107333957467793,-0.16827329881612396,47.953757,1.757733,2.785714,0.67732,0.695248,-1.201678,-0.975287
000401.XSHE,0.07366211189274796,0.6366182836771073,0.8746610688358262,0.08177818485140904,3.0608062940219747,0.8207780349261137,0.269564,0.648916,0.083357,0.298222,0.115709,0.032603,0.391131,3.245878,0.28411,-0.167355,38.34456032358407,0.4448270914048096,55.00000000000001,-0.7161929296345786,-0.9699019996214824,0.5074181399738076,103.573265,33.637642,2.802143,0.39038,0.928845,-1.194721,-0.59755
