,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.11867745840355083,0.7560293339381569,0.35589721688376397,0.49043648847474247,18.07910362793869,,,,0.337673,0.433389,0.15698,0.008793,0.026039,-17.618083,0.504783,0.397591,76.41918251263331,17.53259388986182,55.00000000000001,0.6209784040863466,0.45109231624575374,0.3397721756811858,190.249599,19.475131,42.47,2.48646,1.17295,1.228788,1.773969
000002.XSHE,0.08421549059734047,0.42651198498677817,0.6709608158883521,-0.0076477448712310965,4.854416719907091,0.5943359212825724,-0.063552,1.420307,0.153939,0.378469,0.197452,0.039219,0.25477,-4.65732,0.537124,0.4955,81.56335560345356,21.400424371021504,65.0,0.8094573724345988,0.5083466598357069,0.6022214251977838,226.651532,-2367.917756,45.230714,1.32412,0.638112,1.281758,1.385092
000009.XSHE,0.009232510624311602,0.26858616244091105,0.42810051800162674,0.004522801477508787,2.8985237427397568,0.7557313609968604,0.04619,1.855646,0.048111,0.348513,0.034375,0.016946,0.352229,28.681941,0.297041,-0.502786,67.04516396110922,10.091743119266077,55.00000000000001,0.16015645405481305,0.10584595975894776,0.10862098859173058,144.920844,-19.349618,1.712857,3.79276,1.453098,-0.049143,0.323172
000012.XSHE,0.026202017555351762,0.38633905115129036,0.39268043666064556,-0.018194752997130685,2.004250314596403,0.4244634924820878,0.041452,0.476284,0.082806,0.229137,0.067821,0.039515,0.477198,3.414693,-0.195407,-0.652996,57.348000716067496,0.19863164864267163,45.0,0.14232600185561672,0.2022597210957241,-0.11986743848021475,136.414401,-1.961655,6.427857,1.22954,1.260703,0.3471,0.444559
000024.XSHE,0.05961571708765299,0.4582951420714941,0.38273116962645437,0.10461017020074691,3.3881338736171966,0.4496598393046146,-0.015428,1.640822,0.194551,0.537136,0.130082,0.038568,0.19824,1.058219,0.126862,0.064385,59.32218776340288,1.9199238377320547,55.00000000000001,0.6128490781039311,0.8936993586798251,-0.561700561151788,126.451391,11.120381,8.025714,2.77064,2.003517,0.336467,0.028476
000039.XSHE,0.052121338475972064,0.5088281687274208,1.4359563469270533,0.021904173621241793,3.0657329654079692,0.7458185090813189,0.084092,1.466625,0.035973,0.176978,0.102432,0.029464,0.819052,4.671601,-0.166506,-0.470721,73.84038401642965,7.938171338747681,60.0,0.4910790264259939,0.4341213143152194,0.11391542422154899,204.234559,-87.937868,14.15,0.99978,1.035987,0.56008,0.510129
000046.XSHE,0.014705147095586398,0.35607463324312777,0.09172376471019876,0.03425420042132667,3.1835356472202974,1.160556191116212,0.127476,3.015028,0.154157,0.584383,0.041298,0.011813,0.076626,-5.637899,0.270537,2.323741,61.23631901781638,0.31275338816171694,30.0,0.17890194625904332,0.24525804487203506,-0.13271219722598349,178.437766,28.425037,5.816429,0.21614,0.260463,0.641108,1.127493
000059.XSHE,-0.028507977957631443,0.7694675284702985,3.9154267815191854,-0.08722274071295869,4.254149116214227,0.8132650004582765,-0.074745,0.519656,-0.007281,0.121194,-0.037048,-0.008626,1.184664,9.814951,-0.051408,-1.261056,59.88176021856431,3.790384126176538,50.0,0.19920453090661105,0.20126438386286033,-0.00411970591249855,152.511416,38.997902,0.440714,1.21588,0.963417,0.13998,0.840065
000060.XSHE,0.02553502256019243,0.2609262883235486,1.0347682119205297,-0.0070879206946729304,2.055043810023292,0.33038332515095126,0.022781,1.007302,0.03118,0.113891,0.097863,0.047734,1.527969,2.400564,0.867677,-0.44957,63.700829130735606,2.524571208325308,60.0,0.1600266510531556,0.1859671257629572,-0.051880949419603195,224.484085,-89.113775,7.257857,1.41356,0.654542,2.175143,1.746815
000061.XSHE,0.01052827737378438,0.3091763541924314,0.1629752766505321,-0.06742406364831609,2.4159719983674037,0.29732606329611244,0.015151,0.713405,0.110757,0.33435,0.034053,0.018039,0.162873,-2.772025,0.007923,-0.047271,62.684978905136255,5.815237394184759,50.0,0.21742720908829938,0.23799103789940892,-0.041127657622219094,77.953527,-13.536155,5.873571,2.64296,1.868757,0.582137,1.37232
