,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.1438704015422907,1.1887779362815027,0.6830134553650707,-0.996710854181202,14.471018922782916,,,,0.21064,,0.109402,0.00756,0.035891,-18.507884,0.04728,0.018144,57.18873294858001,3.3981590421482557,40.0,-0.017149840784916215,-0.08875903324464883,0.14321838491946523,120.82547,44.158641,17.517143,0.5772,0.323312,1.088004,1.001559
000002.XSHE,0.0889877641824249,0.4856254856254856,1.0415581710238517,0.14303696075065797,5.474259663609259,0.5996412358340604,0.147304,1.231996,0.115398,0.293025,0.183246,0.031812,0.275674,-13.695395,0.214587,0.072966,58.582470322055116,6.976247284640859,45.0,-0.049448258530992106,-0.30144195027406906,0.5039873834861539,93.280722,15.691972,65.131429,0.48864,0.33734,1.783458,1.643328
000008.XSHE,0.02608983774729905,0.30802402587401817,0.09368208049164356,-0.009343532733665403,1.2886261467690299,0.010444686336792963,0.559328,2.433034,0.283309,0.518562,0.084701,0.066221,0.233743,-19.804115,0.461173,2.642186,29.4318781204014,-3.7447799000479143,35.0,-0.4398280659984355,-0.41817662964293423,-0.04330287271100253,37.946103,7.901964,4.982143,0.41912,0.484378,-0.333782,0.084851
000009.XSHE,0.014984259035882805,0.2866808095866063,0.401010546577375,-0.0695163745820328,2.730657619142759,0.4666919315368204,0.243442,1.402405,0.06314,0.301787,0.052268,0.017669,0.278224,1.874644,0.179092,-0.586714,27.17243375794428,-6.9078434430064135,35.0,-0.47570670396904724,-0.4281196852955013,-0.09517403734709184,64.008322,16.610378,1.707143,0.79358,1.06777,-0.635455,-0.86849
000027.XSHE,0.04753981459472308,0.8220304151253597,0.44925648052473155,0.008141996417521577,2.662400080023622,0.8673040561083959,0.474903,0.839462,0.109392,0.279082,0.057833,0.019541,0.178632,5.400102,0.10957,-0.299832,44.49759178573717,-1.2345679012345656,30.0,-0.08012407370191976,-0.08769444697118943,0.015140746538539335,97.865662,21.084956,4.930714,0.47324,0.402733,0.951239,0.901033
000039.XSHE,0.013444998527772662,0.5857544517338331,1.1653653420347279,-0.0032298646202244432,3.245990244260352,0.9825623637806215,0.150602,1.141375,0.015724,0.184975,0.021372,0.006731,0.428077,0.18729,0.015731,-0.60798,51.96747313813286,3.4600890715998687,55.00000000000001,-0.004701513547081149,-0.08287868264901935,0.1563543382038764,126.902887,29.259863,17.972143,1.66592,1.17738,0.009731,0.21204
000060.XSHE,0.027242092301657136,0.3638745360599665,0.7739938080495358,0.029018815800164827,2.016016954304617,0.2743606896148372,0.248538,0.91297,0.03655,0.122771,0.074867,0.036186,0.988138,1.363346,-0.010312,3.220105,43.16943485661319,0.5772258177365815,45.0,-0.16071815678971024,-0.22210399257989938,0.12277167158037827,68.933929,-16.568397,6.262857,0.61078,0.79487,-0.10524,-0.331387
000061.XSHE,0.005888632995070625,0.31972375867250696,0.13999916000503998,0.00492096681250772,2.782820259289258,0.7841278486666031,0.206223,0.479372,0.049028,0.333428,0.018418,0.005961,0.121574,35.235034,0.15517,0.884732,31.965679836997328,-0.9220755740372368,40.0,-0.4971989419959968,-0.6204502493729525,0.24650261475391133,58.558559,9.027309,6.205,0.35912,0.2864,0.401477,-0.55035
000063.XSHE,-0.02561396678380787,0.3375299557835758,1.2861736334405145,-0.10987320631990682,3.3854840497496785,0.21236688943282683,0.320465,1.236087,-0.010955,0.302918,-0.075886,-0.008156,0.74448,-0.80023,0.04031,-1.292259,65.31110101349918,6.5047296508233154,50.0,0.8008463163907322,0.5462147840624363,0.5092630646565919,168.387464,8.557367,11.318571,1.52054,1.373123,1.690864,2.421355
000069.XSHE,0.09733496856080516,0.616180910715386,0.49930097862991807,0.05214444009907444,3.2095679318699486,0.6492109325331386,0.280863,1.520311,0.207085,0.529176,0.157962,0.047379,0.228792,-9.921992,0.075896,0.403506,66.41932439814828,6.586375611592022,60.0,0.24200895438952585,0.16578141869557372,0.15245507138790426,135.057228,9.778931,11.686429,0.63808,0.597522,1.024979,0.14349
000156.XSHE,0.029041570103446074,0.4904845987835982,0.1498217121625266,-0.02069318014861842,1.369022152213304,0.13907892451037857,0.873049,3.411771,0.193506,0.447979,0.059209,0.043144,0.222961,0.112085,0.071735,0.100567,29.52955278349418,-3.7860082304526816,35.0,-0.5752602818912074,-0.5313506001116073,-0.08781936355920017,59.075145,3.594919,0.549286,0.28984,0.331973,-0.205959,-0.552279
