,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.13931263147629597,1.087192868014786,0.6524008350730689,-1.6105653084232565,14.080947192122203,,,,0.213537,,0.115241,0.008184,0.038327,-18.6314,0.189872,0.045588,70.96961223082579,3.8175964255207155,60.0,0.1302604837122372,0.05091612628268873,0.1586887148590969,141.335131,8.970256,13.279286,0.68166,0.396287,0.278947,-0.658719
000002.XSHE,0.06556388216859096,0.337108953613808,0.7823501799405413,0.09348415443582311,5.266569951988167,0.4127102616738658,-0.00205,1.202724,0.118885,0.280337,0.194488,0.036645,0.30824,5.90459,0.430859,0.305352,52.10892671649492,-0.21408803717821717,35.0,0.42744438622378667,0.4674112804242278,-0.07993378840088228,151.990181,-2.07204,157.146429,0.88338,1.183468,1.712432,1.293485
000009.XSHE,0.014518360644789435,0.20617281405273902,0.27114967462039047,-0.02029620278342125,2.6774595925149067,0.5351380735853035,-0.08346,1.468661,0.082614,0.323874,0.070419,0.025287,0.303801,0.033068,0.238899,-0.463055,43.633765560059196,-1.4842410265507522,50.0,-0.06235271228682393,-0.0625337156360244,0.00036200669840094624,105.838393,13.560906,1.925714,1.4625,2.199732,0.349031,0.318568
000027.XSHE,0.05408679849422353,0.7522756337922215,0.38919592122674557,0.03372829162830073,2.4623424406790235,0.7848206657401567,0.026866,0.969257,0.148465,0.300576,0.071895,0.027207,0.183256,2.032916,-0.05056,-0.321497,61.9089966856554,2.8893587033122183,60.0,0.08056998128404125,0.04694459324929317,0.06725077606949616,108.789692,-17.94694,2.168571,0.58424,0.278122,-0.050473,-0.205257
000039.XSHE,0.0013134868965890452,0.568472514353931,1.0634903754121026,-0.0007586344549465584,3.389646594288087,1.1174305253673957,0.029682,1.053593,0.001165,0.200185,0.002144,0.000479,0.411453,-1.037706,-0.264091,-0.980813,56.81261003506969,2.0626650488901683,55.00000000000001,0.24997837188580263,0.21745915555743092,0.06503843265674342,129.445883,-77.382372,14.047857,1.3469,0.911693,2.240697,2.910397
000046.XSHE,0.045985468591924955,0.3083469519903796,0.44347864650317087,0.01775590250589052,6.53243768347592,3.550987697879751,-0.086869,2.556587,0.111633,0.423667,0.160322,0.019005,0.135599,-7.122193,1.397697,0.024681,50.14930024145612,0.8962593248537435,50.0,-0.002116965763434564,-0.057220778745266015,0.1102076259636629,71.258159,-40.780297,5.679286,0.25088,0.136098,-0.173803,0.071029
000060.XSHE,0.009459655044219157,0.27268760907504364,0.5940711697261332,0.019842962792460467,2.0088939832783534,0.27768641445640546,0.015732,0.912084,0.019688,0.072186,0.034691,0.019884,1.008396,3.301405,-0.120725,0.898905,66.27266985138075,9.486473122836745,50.0,0.5314603720457098,0.38716538282074014,0.2885899784499394,107.343454,-77.659155,18.430714,4.5931,2.505345,0.696225,0.902642
000061.XSHE,0.008196311495900615,0.21644084671659236,0.0829524433642193,0.01631430487194086,2.657500038263423,0.6511307680968527,0.015472,0.495823,0.105366,0.409253,0.037868,0.011904,0.112974,1.396525,0.11936,1.117766,67.4248967535298,5.5522690780021815,60.0,0.3340369774666758,0.16098597730772204,0.34610200031790755,166.306111,8.144629,7.143571,1.41612,0.524545,-0.157824,-0.238587
000063.XSHE,0.04943178166970672,0.4523044913835994,1.4736221632773356,0.07339503409199334,2.910821674021012,0.19520631499850322,-0.045741,1.355949,0.041328,0.298922,0.10929,0.032157,0.778085,-1.039487,0.131953,0.135749,62.19082801289903,2.8993010613512724,65.0,0.5766002298857025,0.49953466674563596,0.15413112628013304,160.91954,-10.61156,8.803571,1.38354,0.9004,0.416085,0.448269
000069.XSHE,0.08287544649146797,0.6492663290481756,0.5537098560354374,0.027502750275027504,3.0515608948732784,0.5893900585982547,0.085766,1.511452,0.163125,0.505798,0.127646,0.040676,0.249353,8.20816,0.168812,0.045442,69.12084157127656,5.803532585051769,65.0,0.15959335917822504,0.06415887108741547,0.19086897618161913,188.463814,2.145552,7.553571,1.10268,0.451802,0.670541,-0.043688
