,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.14025048737044363,0.8956560680698611,0.4488531801247812,0.546000546000546,19.550754838923506,,,,0.312451,0.409751,0.156573,0.008009,0.025631,17.292437,0.236232,0.143897,42.45247214927442,-3.265267714312596,40.0,-0.11133195672759744,-0.07504872470975214,-0.07256646403569059,142.484301,47.954502,26.666429,0.94172,0.973105,0.320869,0.350256
000002.XSHE,0.18415867111102924,0.9222539887485013,1.6265452179570592,0.051395648844368834,4.88666688890139,0.3879400941997432,-0.001009,1.337643,0.141139,0.339164,0.199683,0.036851,0.261101,-1.414265,0.358914,0.245914,30.85056767104633,-9.634693441572304,30.0,-0.22794087284946674,-0.15000155872300366,-0.15587862825292614,84.909917,9.459722,20.755,1.16058,0.758302,-1.337383,0.055365
000009.XSHE,0.029424746211563924,0.23490169364121113,0.28222278666779554,0.019329498360858538,2.7213206195497137,0.2758332817417117,0.075933,1.369742,0.145508,0.359246,0.125265,0.04154,0.285485,-0.97188,-0.127092,1.640033,57.80901683294041,2.1276595744680913,60.0,0.24817490278746313,0.2492069612604111,-0.002064116945895922,199.852725,-18.604001,3.047857,3.2054,1.598757,1.010657,1.220508
000012.XSHE,0.030168642712764353,0.4304778303917348,0.4439905873995471,0.0069165955410091864,2.1115569584765836,0.371501979346025,0.059369,0.56563,0.084266,0.286976,0.070081,0.038735,0.459674,1.424601,0.041861,0.060226,43.35006802381389,-4.241719930273119,40.0,-0.055174841798841356,-0.00956353688536487,-0.09122260982695297,119.693442,16.663139,4.762857,1.57682,1.461448,0.156904,1.270117
000024.XSHE,0.16560404073859403,0.9822217856792064,1.1993283761093787,0.20044498787307824,3.6977218933021345,0.4997928859900025,-0.019342,1.566775,0.179736,0.451255,0.168609,0.047557,0.264591,1.962119,0.736646,0.604401,29.646089831229993,-12.818941747997703,30.0,-0.7625272041773972,-0.5001316375745409,-0.5247911332057125,105.403329,28.065279,2.868571,2.78496,1.965023,-1.469817,0.324379
000039.XSHE,0.033977432189539705,0.5133997330321388,1.3987970345502867,-0.07714204164127407,3.0079092923927297,0.5585588751368284,0.003193,1.266101,0.027831,0.168585,0.06618,0.021624,0.776959,-0.284391,0.018395,-0.212109,37.93421391744806,-9.523809523809526,40.0,-0.1822790955051783,0.030030520530318367,-0.42461923207099334,81.699727,1.394947,11.035714,1.03896,1.210408,0.399901,0.463584
000046.XSHE,0.04723464755867724,0.43029259896729777,0.274589488714372,0.2655689815429558,4.4803887664387565,2.5922287914750632,0.216056,4.850342,0.171385,0.552822,0.109773,0.023264,0.135742,-3.565124,1.574513,1.862216,41.81955098440603,-3.475409836065592,50.0,-0.024575103400762188,-0.005342614557172453,-0.03846497768717947,132.379202,50.450748,3.515714,0.11058,0.096473,-1.07818,0.233743
000060.XSHE,0.024303108367560212,0.445632798573975,1.287001287001287,0.0008205566508619251,2.089592712517505,0.29532456714384314,0.003374,0.867399,0.017978,0.101329,0.054536,0.019804,1.098581,3.012241,-0.278556,-0.583703,48.33345990097303,1.5911872705018375,40.0,-0.033121084056686456,-0.0687122111622142,0.07118225421105548,144.867807,8.515543,4.542857,0.72768,0.39109,0.937364,-0.833855
000061.XSHE,-0.0003113995335110428,0.3710024486161609,0.16184110440369645,-0.03792101810349404,1.987179462256851,0.21921320527389418,-0.073066,0.657549,0.02873,0.37241,-0.000839,0.005034,0.175216,1.208065,0.228094,-0.681439,39.36524805268867,-7.615807380266955,45.0,-0.09482569120670625,0.04946424251212682,-0.28857986743766617,99.168075,17.541712,5.586429,0.7657,0.985408,-0.005833,-0.057568
000063.XSHE,-0.013027652495186283,0.4782858236081882,1.7286084701815039,0.008007206485837253,4.445995739899395,0.7375457437771329,-0.025141,1.237901,-0.006605,0.270915,-0.027238,-0.005112,0.773946,1.491309,-0.119031,0.157032,41.312291175319686,-6.005472612932654,35.0,-0.12103314968410217,-0.044295801821251604,-0.15347469572570113,100.64459,-18.320927,6.693571,1.15258,1.217953,1.237959,0.254503
000069.XSHE,0.13043591683405942,0.7220737959419452,0.8582954252853832,0.08312137383006667,3.3619969260959945,0.6581593198714262,0.045217,1.32524,0.190535,0.534578,0.230431,0.063932,0.335539,4.384847,0.559659,0.622152,32.13243209661625,-9.222852619079044,40.0,-0.13284095437678456,-0.07607431054499555,-0.11353328766357801,94.811321,12.872995,6.052857,1.57596,0.995353,-0.773669,0.471114
000100.XSHE,0.08892445867235783,0.5973715651135005,3.6049026676279743,-0.022133834443345133,3.9122288757787964,1.050811151048869,-0.023675,1.290125,0.033737,0.175393,0.138616,0.036945,1.092769,0.894443,0.228598,1.266576,65.43345392373155,4.734197302300974,60.0,0.07762238481205341,0.06687437117111301,0.021496027281880797,193.449782,-26.550218,0.288571,5.46668,2.859132,1.538374,1.823539
000157.XSHE,0.10809759050470766,1.079097874177188,0.9826078412105728,-0.03856001480704569,2.117535012323222,0.34190899379753564,-0.086081,2.108086,0.113717,0.294109,0.10017,0.048398,0.425597,-1.291743,-0.275049,-0.537435,37.557799148590476,-3.8854805725971495,40.0,-0.06384395455046743,-0.048087315841153916,-0.03151327741862703,107.948524,12.097961,6.012143,0.56748,0.507818,-0.031501,1.05817
000333.XSHE,0.0718721251149954,0.48659432631015526,1.7442874585731727,0.016171730844180523,2.5686694918068205,0.030750431985979806,,1.119809,,,,,,1.354457,,,,-15.514684070008899,35.0,,,,43.956954,4.053494,1.382143,1.81634,0.928918,-0.471321,-0.342053
000338.XSHE,0.09421873822265772,0.777121541809139,1.583029919265474,0.04961301845604287,2.3102351378251575,0.43387654796402403,-0.017727,1.629918,0.064432,0.203002,0.121244,0.045397,0.704575,-0.040838,0.124697,-0.03994,33.95097978295987,-6.013294172205896,45.0,-0.0784256570909112,-0.05076975207081716,-0.05531181004018809,116.41791,17.884903,1.689286,0.9954,0.713488,1.014339,0.546872
000400.XSHE,0.024880078023924685,0.15833557642066598,0.3563918885206173,0.013948090785333303,2.1238681913711277,0.19769266058938617,-0.082984,1.930824,0.11405,0.268076,0.157136,0.105424,0.924373,-1.085809,0.163926,1.051975,59.932396751574935,3.4782608695652364,50.0,1.0990824951985765,1.1855238362866136,-0.17288268217607428,184.38785,34.737174,195.372143,2.36132,1.449683,1.192779,1.158488
000401.XSHE,0.011586666527626669,1.180080245456691,1.5137753557372087,0.0141317588669721,3.2231758756880615,1.2018116756029242,0.00463,0.788315,0.000358,0.239546,0.009818,0.000121,0.339081,1.210505,0.0176,-0.980158,39.07513304975937,-5.040753343356813,55.00000000000001,-0.13551193831667518,-0.11183943335956488,-0.04734500991422061,101.454294,4.90024,1.260714,0.6849,0.83994,-1.493006,-1.025794
000402.XSHE,0.16045698148326434,1.4889815366289458,1.3317352510320948,-0.002552198195544832,3.4822935038547893,1.1557122377475701,0.131847,2.096853,0.147061,0.303757,0.107768,0.034873,0.237135,-2.264342,0.657853,0.513845,31.974182823794383,-7.335907335907336,45.0,-0.08971969642100319,-0.03493045487731499,-0.1095784830873764,90.102286,14.476939,2.569286,0.64954,0.501137,-1.155452,-0.145108
000423.XSHE,0.04852719949531713,0.1941747572815534,0.16901313232038132,0.023554185225401775,1.215960788978401,0.017860096997177954,-1.150782,4.630798,0.290816,0.670826,0.249914,0.205839,0.707798,0.641683,0.467941,0.181698,39.83585572969134,-3.787992714755955,40.0,-0.3611033679172593,-0.3647019256594752,0.007197115484431804,80.534477,-15.929036,9.793571,0.98966,0.86499,0.586203,0.340933
000425.XSHE,0.10848928668294007,1.2933264355923435,1.808645324651836,-0.019613650316073972,2.4959501511612636,0.4267947012472746,-0.036889,1.833294,0.061815,0.223726,0.08388,0.034059,0.550985,-0.523267,-0.203175,-0.362298,40.806537503568705,-2.40202275600504,45.0,-0.032028797478026005,-0.030000871162497104,-0.004055852631057802,132.569414,11.959046,2.399286,0.39396,0.35467,-0.162261,-0.058016
000528.XSHE,0.04681494520310664,1.4228799089356858,1.9227071716977504,-0.05384884628846827,2.2986991580460336,0.5606056859913893,0.01613,2.033468,0.019294,0.196594,0.024783,0.010759,0.557624,17.345207,-0.118216,-0.463028,39.08071195365116,-4.346641231775469,50.0,-0.054649581220768795,-0.03594319302456467,-0.037412776392408253,128.949479,24.436585,1.21,0.60178,0.812722,-0.397882,-0.076967
000536.XSHE,0.02186595296196199,0.14868561912691805,0.17495363728611918,-0.04092892283260889,2.6136789759782606,0.14596475204767922,0.204902,1.123844,0.140481,0.308192,0.145435,0.048557,0.345649,-1.323086,0.892363,-0.03362,35.17406882957276,-9.743163148591048,40.0,-0.28751724535530165,-0.1630221141663685,-0.2489902623778663,91.414591,25.403788,2.097143,1.52142,1.295028,0.485879,-0.035886
000538.XSHE,0.037220243345951,0.14200309566748556,0.25552574421873003,0.014825093546340278,1.4914304297175893,0.02326885066050662,-0.04669,2.676747,0.144445,0.305028,0.26196,0.175644,1.215986,0.110641,0.171436,0.504279,30.099727816902266,-7.92113559910093,30.0,-1.684899480993728,-1.330962688709958,-0.7078735845675403,61.576426,11.925474,28.008571,0.58012,0.346168,0.892291,0.892437
000568.XSHE,0.1461475505670525,0.4488531801247812,0.4457122481725798,-0.015222785465284437,1.3394822632658145,0.0023829395501231243,-0.455252,3.120663,0.361084,0.599343,0.415519,0.314667,0.87145,0.480374,0.082758,0.040022,41.063250609723326,-2.3176846843289898,45.0,-0.3539814160997867,-0.4691539502059704,0.23034506821236733,104.713007,25.160099,16.455,0.8252,0.780592,0.772195,0.734787
000581.XSHE,0.043722919116971924,0.37646350186349437,0.2254384778393976,-0.010697406734659385,1.3178194398525143,0.02211865392646748,0.080262,2.466439,0.202078,0.231085,0.116141,0.088161,0.43627,0.835637,0.092934,0.123496,32.706778723202525,-13.958154198910865,45.0,-0.792342729216319,-0.24077729421128757,-1.1031308700100628,67.303173,-4.517615,4.950714,2.64342,1.523992,-0.420146,-0.208795
000596.XSHE,0.06959281245432972,0.3716504998699223,0.44292864419542016,-0.1694972710939354,1.5340649059822984,0.004860573547968578,-0.16692,1.934378,0.157119,0.675074,0.187253,0.122064,0.776886,3.905814,-0.008773,-0.09615,34.971904115878885,-17.885098212967048,30.0,-0.9667248655082794,0.049625774514454324,-2.0327012800454676,98.304384,28.839814,3.707143,1.54738,1.865182,0.083699,0.354776
000598.XSHE,0.04819555829734732,0.4377325454147516,0.15623047119110112,0.01778644175118191,1.5296744490269878,0.2630721564637025,-0.12695,1.147842,0.310481,0.479677,0.110101,0.072126,0.232304,1.873406,0.123059,0.033103,41.85131777915373,-4.175824175824165,45.0,-0.03160821875561215,-0.02515294655179529,-0.012910544407633721,130.263661,-1.282929,5.720714,2.49684,2.72789,0.248377,-1.226589
000623.XSHE,0.05423964158444842,0.6954102920723226,0.11888203335829857,0.01620123226572613,1.135887258711217,0.06799615926389187,0.206878,3.407571,0.45904,0.65602,0.077996,0.068552,0.149338,0.371213,0.28883,0.217791,40.11026075534677,-5.841484596398217,55.00000000000001,-0.19534329396452677,-0.03378114886313745,-0.32312429020277866,112.040222,-5.822747,6.785714,1.23956,1.240672,0.152047,-0.031249
000625.XSHE,0.06579293647034054,0.3883193538365952,0.8241305422778968,0.06330556329290218,2.882049748544563,0.41624915257088496,-0.022092,0.854977,0.078903,0.180492,0.169434,0.058619,0.742921,-0.815946,0.372122,2.836485,34.94883941970993,-10.673732021196065,35.0,-0.2370951787630755,-0.12932311783278214,-0.21554412186058675,80.372164,19.114188,2.694286,1.50726,0.811655,1.128194,0.516427
000629.XSHE,0.026386895212361736,0.9058791557206268,0.9222539887485013,-0.1931434089811685,2.324572350647547,0.3389400662865634,0.015585,0.461132,0.028764,0.25566,0.029129,0.012342,0.4291,7.301482,-0.444253,-0.418581,39.89573645127149,-1.6560509554140113,50.0,-0.03004412064961559,-0.036048076023230013,0.012007910747228845,133.72093,39.047807,0.347143,0.92004,0.796537,0.003917,-0.245794
000630.XSHE,0.050487456391459545,0.8715356458079135,6.049606775559589,0.036541694072937225,3.663925950955293,0.5113439687849968,-0.006822,1.027877,0.00743,0.032091,0.057928,0.012802,1.723009,-19.756003,0.070297,-0.439816,38.085653292449535,-4.643962848297198,40.0,-0.0342689984043687,-0.02948057880000841,-0.00957683920872058,99.003322,-1.868576,1.265,0.40828,0.445348,-0.01218,-0.182192
000651.XSHE,0.12955213825804196,0.4135649296939619,1.438021282714984,0.1824884119858389,4.023890272358881,0.044671889980107564,0.027803,1.049978,0.086824,0.299492,0.307545,0.074902,0.853652,1.085647,0.15195,0.410681,35.78694126289772,-11.415797317436658,40.0,-0.22621397164981438,-0.051080616738313545,-0.3502667098230017,81.57854,2.391809,100.270714,1.5046,0.729268,-0.438022,-0.104153
000656.XSHE,0.14562824022834508,0.8750437521876093,1.4714537963507945,0.06206014869611628,6.554690206351017,1.9167252148332574,0.000723,1.67369,0.094917,0.305082,0.166426,0.019522,0.205677,-16.429435,0.2147,-0.081633,38.97343834436185,-13.539192399049876,30.0,-0.031141126219190074,0.02789375726766584,-0.11806976697371183,112.571429,18.41694,0.754286,2.00458,2.046483,-0.484647,0.413703
