,EP,BP,SP,CFP,financial_leverage,debtequityratio,cashratio,currentratio,NI,GPM,ROE,ROA,asset_turnover,net_operating_cash_flow,Sales_G_q,Profit_G_q,RSI,BIAS,PSY,DIF,DEA,MACD,AR,ARBR,ATR14,VOL5,VOL60,Skewness20,Skewness60
000001.XSHE,0.12082401981513924,0.7963051441312311,0.4366621544910703,0.09035545837324033,16.919879534893823,,,,0.276696,0.464911,0.151725,0.008967,0.032408,-10.411419,0.461146,0.293941,48.116054574325844,-5.827959605791469,45.0,-0.03277970823246523,0.18968653916326977,-0.44493249479147,126.650956,34.719236,41.23,1.13552,2.144432,-1.612595,-0.22069
000002.XSHE,0.1066564276496123,0.5433010974682169,0.9349289454001495,0.08216656806678498,4.896984754815175,0.5430746446539706,0.017932,1.339219,0.13634,0.305003,0.196314,0.035435,0.259903,8.352148,0.12242,0.084258,53.43954183345316,-3.2523446498107638,45.0,0.28714843896549525,0.4392466105461713,-0.30419634316135213,138.205078,28.531375,78.577857,2.0796,2.508365,-0.227072,0.007976
000009.XSHE,0.012322221154296388,0.17249111670748957,0.20129229654381126,-0.04482114123589815,2.5484828397018084,0.6039590255099861,-0.105908,1.878588,0.097342,0.349875,0.071437,0.027981,0.28745,3.239509,0.000577,-0.330631,54.02398954511737,3.122822575536836,75.0,0.05547828557813439,0.003998158521818488,0.10296025411263181,113.296089,-35.595697,2.99,2.72902,2.664338,-0.665441,-0.263063
000024.XSHE,0.04267996005155739,0.4237647258242224,0.4940955580809329,-0.0019739965435320523,3.5919197352962176,0.6244984673079794,0.043142,1.681074,0.118818,0.318786,0.100715,0.026907,0.226452,4.036818,0.006959,-0.334329,56.97361267121419,-1.381291566644363,50.0,1.7071941924207437,2.209895771577309,-1.0054031583131309,150.265586,16.302828,14.202143,5.79096,7.246177,-0.065644,0.047723
000027.XSHE,0.0653573412633574,0.6204628652975119,0.4483500717360115,0.032561834924521665,1.8684359729312534,0.20121631159406944,0.043666,0.868268,0.182943,0.251461,0.110975,0.062551,0.341913,2.289075,0.047286,0.768499,55.88122926802661,1.6745212072596172,55.00000000000001,0.06371119811743498,0.11270041555352965,-0.09797843487218935,125.013277,19.233772,4.650714,2.5056,4.25929,-1.239807,-0.398507
000039.XSHE,0.055576551141542356,0.42482688304515914,1.3034410844629822,0.007465583659330487,3.397808150282838,0.686578314981585,0.024006,1.080916,0.051289,0.163862,0.130823,0.038331,0.747352,1.331562,0.208676,1.227429,45.463989337596225,-5.581268717669473,40.0,-0.13321062867733247,0.01271741318767131,-0.29185608373000754,91.862075,1.426484,16.083571,1.34676,2.5231,-0.260201,0.348457
000060.XSHE,0.030768094716502777,0.2977342424152202,1.3508037282182899,0.007500401271468024,2.1640121917728288,0.3301271241713003,0.057662,0.814257,0.027125,0.054981,0.103339,0.052721,1.940796,0.251549,0.817479,1.73878,54.20700356772863,0.6504621704895628,55.00000000000001,0.16641709622701661,0.16871620842975327,-0.004598224405473306,150.293255,14.142097,12.882857,2.3904,2.82409,0.323111,0.688454
000061.XSHE,0.0051768328447265935,0.2247494044140783,0.08193900460497205,-0.03401591945030274,2.120415544180246,0.3377826462749392,-0.091377,0.479886,0.118926,0.432618,0.023034,0.016173,0.133156,6.926687,-0.180233,2.46569,51.92244153503348,-0.704925831423244,50.0,0.07258624742386743,0.122944573335212,-0.10071665182268913,146.843434,16.028794,8.607857,1.31926,1.834688,-1.554906,-0.773884
000063.XSHE,0.03998352678696377,0.3769459836405443,1.2322858903265557,-0.019091657136747812,4.027140506897955,0.4798486991959297,-0.046462,1.207498,0.034272,0.315113,0.108893,0.026506,0.773412,-0.74058,0.01575,-6.270126,54.86655728398945,-0.6791742317261843,50.0,0.5245368737901952,0.6365712964040078,-0.22406884522762516,111.53198,-31.518781,11.259286,2.27898,3.193777,-0.503169,0.632116
000100.XSHE,0.08331181111546183,0.4788584015706556,2.547121752419766,-0.07749655140346254,3.7383951186585667,0.783641173954595,-0.029183,1.204104,0.044341,0.177615,0.17398,0.045316,1.019529,1.844211,0.138322,0.835212,51.044662505596925,-3.048989379924616,60.0,0.03455100677332634,0.0772584509333184,-0.08541488831998412,102.204409,-0.406033,0.365,3.33252,3.929432,-0.785071,-0.096383
